Distance_(pixels),Gray_Value
0.00000000,6.0000
0.00000650,1.6571
0.00001300,3.8212
0.00001950,5.2420
0.00002600,1.1473
0.00003250,7.7860
0.00003900,5.4643
0.00004550,3.8456
0.00005200,3.1060
0.00005850,4.6241
0.00006500,5.3932
0.00007150,6.1059
0.00007800,3.5698
0.00008450,5.9280
0.00009100,2.9691
0.00009750,2.5628
0.00010400,6.2628
0.00011050,9.7363
0.00011700,6.2083
0.00012350,1.1843
0.00013000,4.2342
0.00013650,5.7676
0.00014300,5.1286
0.00014950,8.7011
0.00015600,6.3628
0.00016250,4.3754
0.00016900,5.8269
0.00017550,4.2924
0.00018200,4.1119
0.00018850,11.4082
0.00019500,10.8425
0.00020150,8.1263
0.00020800,10.2422
0.00021450,4.3367
0.00022100,8.8933
0.00022750,9.5982
0.00023400,11.0761
0.00024050,9.6860
0.00024700,11.6385
0.00025350,14.0138
0.00026000,9.9064
0.00026650,6.8624
0.00027300,6.0768
0.00027950,4.7854
0.00028600,3.7020
0.00029250,8.3472
0.00029900,12.5034
0.00030550,11.3150
0.00031200,9.8034
0.00031850,7.2539
0.00032500,8.3184
0.00033150,7.6044
0.00033800,4.5732
0.00034450,4.6554
0.00035100,2.0469
0.00035750,5.9401
0.00036400,8.8567
0.00037050,1.7494
0.00037700,7.1923
0.00038350,9.5523
0.00039000,7.5899
0.00039650,6.2174
0.00040300,6.1642
0.00040950,9.0786
0.00041600,8.3883
0.00042250,6.8116
0.00042900,4.1519
0.00043550,4.5749
0.00044200,7.4939
0.00044850,4.5657
0.00045500,4.4298
0.00046150,7.5605
0.00046800,6.2731
0.00047450,6.3231
0.00048100,4.8430
0.00048750,2.7600
0.00049400,5.9443
0.00050050,9.2148
0.00050700,10.5869
0.00051350,7.2270
0.00052000,9.8697
0.00052650,4.4896
0.00053300,3.0533
0.00053950,2.3888
0.00054600,8.1434
0.00055250,3.7878
0.00055900,0.9308
0.00056550,3.1081
0.00057200,3.7779
0.00057850,2.2115
0.00058500,0.1916
0.00059150,2.6093
0.00059800,2.8810
0.00060450,1.8113
0.00061100,2.1755
0.00061750,2.7070
0.00062400,1.6542
0.00063050,2.6794
0.00063700,3.5651
0.00064350,7.3272
0.00065000,7.4531
0.00065650,3.3851
0.00066300,5.4963
0.00066950,7.6931
0.00067600,3.7829
0.00068250,0.2747
0.00068900,2.8523
0.00069550,4.8498
0.00070200,8.5602
0.00070850,7.9493
0.00071500,7.3119
0.00072150,7.8264
0.00072800,7.6070
0.00073450,9.1500
0.00074100,15.0184
0.00074750,10.2771
0.00075400,7.4350
0.00076050,6.6314
0.00076700,8.1964
0.00077350,2.1194
0.00078000,12.3469
0.00078650,6.5391
0.00079300,5.2486
0.00079950,6.2505
0.00080600,4.0510
0.00081250,2.0714
0.00081900,7.9898
0.00082550,4.6560
0.00083200,0.4601
0.00083850,1.8277
0.00084500,1.1417
0.00085150,3.9559
0.00085800,5.1264
0.00086450,3.3023
0.00087100,5.0636
0.00087750,8.4070
0.00088400,6.8654
0.00089050,3.5436
0.00089700,4.7175
0.00090350,8.2676
0.00091000,5.3755
0.00091650,6.7099
0.00092300,8.8881
0.00092950,6.2535
0.00093600,7.8195
0.00094250,7.8629
0.00094900,0.1475
0.00095550,5.7954
0.00096200,3.1488
0.00096850,8.3169
0.00097500,3.4974
0.00098150,10.8906
0.00098800,11.1986
0.00099450,11.7620
0.00100100,6.2257
0.00100750,8.0516
0.00101400,7.1350
0.00102050,8.1875
0.00102700,6.2361
0.00103350,4.6038
0.00104000,3.8233
0.00104650,3.8648
0.00105300,6.5737
0.00105950,1.8709
0.00106600,3.0727
0.00107250,3.5508
0.00107900,2.5094
0.00108550,5.4303
0.00109200,6.7421
0.00109850,7.9086
0.00110500,13.9222
0.00111150,13.0940
0.00111800,17.7686
0.00112450,10.0392
0.00113100,17.2111
0.00113750,1.9255
0.00114400,5.8656
0.00115050,12.4547
0.00115700,27.9708
0.00116350,15.0973
0.00117000,9.0871
0.00117650,6.5992
0.00118300,2.4362
0.00118950,1.7708
0.00119600,2.1553
0.00120250,4.7273
0.00120900,7.1979
0.00121550,5.9642
0.00122200,6.7007
0.00122850,9.6797
0.00123500,4.8593
0.00124150,2.8227
0.00124800,5.4287
0.00125450,4.7091
0.00126100,2.8043
0.00126750,4.8360
0.00127400,6.6421
0.00128050,1.5602
0.00128700,3.7210
0.00129350,4.3795
0.00130000,4.1075
0.00130650,5.8418
0.00131300,13.4013
0.00131950,6.6134
0.00132600,4.5200
0.00133250,7.7644
0.00133900,11.1691
0.00134550,12.3051
0.00135200,7.4433
0.00135850,14.2549
0.00136500,6.2352
0.00137150,7.3678
0.00137800,6.9064
0.00138450,13.3083
0.00139100,8.9000
0.00139750,4.9560
0.00140400,4.5049
0.00141050,0.2095
0.00141700,2.6453
0.00142350,4.2731
0.00143000,4.4704
0.00143650,8.9616
0.00144300,9.6116
0.00144950,11.5712
0.00145600,5.5490
0.00146250,4.9848
0.00146900,13.4005
0.00147550,9.3765
0.00148200,1.6808
0.00148850,1.3027
0.00149500,7.8321
0.00150150,6.0234
0.00150800,4.9764
0.00151450,9.6872
0.00152100,2.7073
0.00152750,4.4595
0.00153400,10.1422
0.00154050,2.0479
0.00154700,1.2885
0.00155350,0.8796
0.00156000,3.8943
0.00156650,5.1797
0.00157300,3.3871
0.00157950,3.2629
0.00158600,7.8868
0.00159250,6.1923
0.00159900,3.6626
0.00160550,9.6181
0.00161200,9.4529
0.00161850,7.6822
0.00162500,11.3280
0.00163150,12.4256
0.00163800,4.6169
0.00164450,6.2820
0.00165100,7.2867
0.00165750,8.8711
0.00166400,4.0661
0.00167050,9.3741
0.00167700,12.5441
0.00168350,8.6529
0.00169000,11.7660
0.00169650,5.6461
0.00170300,3.6628
0.00170950,2.5995
0.00171600,0.4427
0.00172250,9.4219
0.00172900,0.9950
0.00173550,0.3848
0.00174200,6.5767
0.00174850,5.9583
0.00175500,6.7463
0.00176150,10.3656
0.00176800,9.7380
0.00177450,9.4379
0.00178100,13.8504
0.00178750,15.3630
0.00179400,9.9240
0.00180050,9.1106
0.00180700,13.8922
0.00181350,9.3692
0.00182000,7.2696
0.00182650,12.8595
0.00183300,11.3467
0.00183950,5.8376
0.00184600,4.2257
0.00185250,7.8181
0.00185900,4.6516
0.00186550,13.9985
0.00187200,14.8118
0.00187850,6.5921
0.00188500,13.2813
0.00189150,9.9579
0.00189800,0.4276
0.00190450,11.5296
0.00191100,5.5285
0.00191750,6.2670
0.00192400,6.5124
0.00193050,9.4894
0.00193700,8.2210
0.00194350,7.8168
0.00195000,5.5434
0.00195650,4.1928
0.00196300,7.2755
0.00196950,12.0757
0.00197600,9.4526
0.00198250,14.7280
0.00198900,17.5457
0.00199550,8.7247
0.00200200,7.6187
0.00200850,11.7543
0.00201500,11.5559
0.00202150,14.5994
0.00202800,6.0452
0.00203450,9.7841
0.00204100,6.0807
0.00204750,10.3158
0.00205400,12.5443
0.00206050,10.3125
0.00206700,0.1373
0.00207350,3.3009
0.00208000,3.9058
0.00208650,2.8885
0.00209300,5.9205
0.00209950,5.5818
0.00210600,9.9240
0.00211250,2.6636
0.00211900,0.2434
0.00212550,3.6106
0.00213200,3.7333
0.00213850,0.3115
0.00214500,4.1220
0.00215150,4.2878
0.00215800,6.6020
0.00216450,12.2397
0.00217100,19.5055
0.00217750,16.3139
0.00218400,7.3521
0.00219050,9.3660
0.00219700,18.8280
0.00220350,15.8617
0.00221000,11.8206
0.00221650,8.2944
0.00222300,4.1136
0.00222950,7.6216
0.00223600,5.0272
0.00224250,6.1761
0.00224900,2.3059
0.00225550,7.9198
0.00226200,5.7823
0.00226850,6.9207
0.00227500,0.8185
0.00228150,2.1526
0.00228800,6.8999
0.00229450,4.3736
0.00230100,9.1243
0.00230750,5.9950
0.00231400,3.8971
0.00232050,5.4297
0.00232700,9.5252
0.00233350,7.4749
0.00234000,6.2679
0.00234650,11.1693
0.00235300,6.9344
0.00235950,4.6238
0.00236600,2.7031
0.00237250,1.0123
0.00237900,2.5083
0.00238550,6.4996
0.00239200,4.9161
0.00239850,8.3040
0.00240500,11.3967
0.00241150,8.1847
0.00241800,1.9206
0.00242450,1.7203
0.00243100,0.9847
0.00243750,3.5971
0.00244400,0.5697
0.00245050,8.0472
0.00245700,8.9608
0.00246350,2.2494
0.00247000,9.2112
0.00247650,10.0590
0.00248300,15.5879
0.00248950,8.5419
0.00249600,9.5051
0.00250250,8.0716
0.00250900,8.8079
0.00251550,8.3794
0.00252200,5.1295
0.00252850,9.4982
0.00253500,12.5513
0.00254150,11.3303
0.00254800,6.8599
0.00255450,4.5771
0.00256100,7.9538
0.00256750,10.3961
0.00257400,10.5135
0.00258050,7.9647
0.00258700,4.3219
0.00259350,4.5264
0.00260000,6.5821
0.00260650,7.5134
0.00261300,6.0143
0.00261950,6.0269
0.00262600,1.8355
0.00263250,6.0000
0.00263900,5.8968
0.00264550,3.0000
