Distance_(microns),Gray_Value
0.0000,11.000
0.0650,8.768
0.1300,17.875
0.1950,11.141
0.2600,14.764
0.3250,10.295
0.3900,5.418
0.4550,11.131
0.5200,9.341
0.5850,8.254
0.6500,5.804
0.7150,7.730
0.7800,11.994
0.8450,13.143
0.9100,4.904
0.9750,2.958
1.0400,1.395
1.1050,6.336
1.1700,9.689
1.2350,6.727
1.3000,3.067
1.3650,3.850
1.4300,6.193
1.4950,3.892
1.5600,3.042
1.6250,6.068
1.6900,6.309
1.7550,4.038
1.8200,11.593
1.8850,1.648
1.9500,8.099
2.0150,8.143
2.0800,6.220
2.1450,20.340
2.2100,26.508
2.2750,29.972
2.3400,59.127
2.4050,104.724
2.4700,127.115
2.5350,132.655
2.6000,104.264
2.6650,50.584
2.7300,40.758
2.7950,15.308
2.8600,13.233
2.9250,5.022
2.9900,3.375
3.0550,4.777
3.1200,2.996
3.1850,5.770
3.2500,6.896
3.3150,11.242
3.3800,7.822
3.4450,6.318
3.5100,7.994
3.5750,6.418
3.6400,6.286
3.7050,5.537
3.7700,2.524
3.8350,4.389
3.9000,1.616
3.9650,3.774
4.0300,2.750
4.0950,9.479
4.1600,0.741
4.2250,0.871
4.2900,2.615
4.3550,2.184
4.4200,8.766
4.4850,9.168
4.5500,6.474
4.6150,0.712
4.6800,6.662
4.7450,8.947
4.8100,6.076
4.8750,4.264
4.9400,5.336
5.0050,4.588
5.0700,6.279
5.1350,5.771
5.2000,13.694
5.2650,9.963
5.3300,3.093
5.3950,5.699
5.4600,6.261
5.5250,4.330
5.5900,4.339
5.6550,7.300
5.7200,3.968
5.7850,2.690
5.8500,5.969
5.9150,2.811
5.9800,4.494
6.0450,4.152
6.1100,4.283
6.1750,7.124
6.2400,0.700
6.3050,1.374
6.3700,3.244
6.4350,4.350
6.5000,0.000
6.5650,0.426
6.6300,7.515
6.6950,13.335
6.7600,9.211
6.8250,10.637
6.8900,4.153
6.9550,1.591
7.0200,4.597
7.0850,3.083
7.1500,5.736
7.2150,4.395
7.2800,0.790
7.3450,5.110
7.4100,3.802
7.4750,5.366
7.5400,5.466
7.6050,5.352
7.6700,2.287
7.7350,4.211
7.8000,14.544
7.8650,10.782
7.9300,4.413
7.9950,5.359
8.0600,4.321
8.1250,5.369
8.1900,7.607
8.2550,8.399
8.3200,5.294
8.3850,8.511
8.4500,6.224
8.5150,5.011
8.5800,4.180
8.6450,0.944
8.7100,3.499
8.7750,1.976
8.8400,6.264
8.9050,10.449
8.9700,5.731
9.0350,10.173
9.1000,3.310
9.1650,8.487
9.2300,4.448
9.2950,9.374
9.3600,3.997
9.4250,2.401
9.4900,6.684
9.5550,4.895
9.6200,6.204
9.6850,10.650
9.7500,3.906
9.8150,4.152
9.8800,4.493
9.9450,3.716
10.0100,1.716
10.0750,2.847
10.1400,1.729
10.2050,1.504
10.2700,5.256
10.3350,4.087
10.4000,4.775
10.4650,5.846
10.5300,5.900
10.5950,5.656
10.6600,9.477
10.7250,5.250
10.7900,3.053
10.8550,9.252
10.9200,5.015
10.9850,4.022
11.0500,7.736
11.1150,3.321
11.1800,6.276
11.2450,4.267
11.3100,1.703
11.3750,7.828
11.4400,8.674
11.5050,3.872
11.5700,1.925
11.6350,0.408
11.7000,8.380
11.7650,8.033
11.8300,5.606
11.8950,9.892
11.9600,9.905
12.0250,6.151
12.0900,2.792
12.1550,4.844
12.2200,5.384
12.2850,6.370
12.3500,6.504
12.4150,2.939
12.4800,2.357
12.5450,2.804
12.6100,6.591
12.6750,10.410
12.7400,7.321
12.8050,4.999
12.8700,2.143
12.9350,6.563
13.0000,2.120
13.0650,5.824
13.1300,7.818
13.1950,6.550
13.2600,5.019
13.3250,5.215
13.3900,9.202
13.4550,4.606
13.5200,7.554
13.5850,5.725
13.6500,9.114
13.7150,5.780
13.7800,10.546
13.8450,5.894
13.9100,3.639
13.9750,5.122
14.0400,8.389
14.1050,2.239
14.1700,6.235
14.2350,3.724
14.3000,6.843
14.3650,3.313
14.4300,1.420
14.4950,4.088
