Distance_(microns),Gray_Value
0.0000,7.000
0.0650,12.426
0.1300,19.515
0.1950,10.438
0.2600,13.462
0.3250,13.698
0.3900,14.071
0.4550,18.314
0.5200,10.077
0.5850,9.964
0.6500,10.970
0.7150,13.343
0.7800,17.142
0.8450,10.000
0.9100,11.166
0.9750,13.172
1.0400,15.538
1.1050,15.189
1.1700,24.325
1.2350,18.254
1.3000,19.663
1.3650,33.343
1.4300,59.959
1.4950,61.485
1.5600,79.633
1.6250,86.467
1.6900,89.000
1.7550,77.953
1.8200,112.680
1.8850,101.420
1.9500,102.095
2.0150,86.302
2.0800,69.728
2.1450,68.035
2.2100,93.195
2.2750,138.462
2.3400,204.675
2.4050,254.710
2.4700,304.734
2.5350,279.000
2.6000,211.325
2.6650,158.243
2.7300,114.615
2.7950,77.408
2.8600,53.663
2.9250,39.278
2.9900,35.716
3.0550,24.686
3.1200,35.000
3.1850,33.178
3.2500,52.970
3.3150,57.408
3.3800,41.000
3.4450,46.627
3.5100,34.799
3.5750,28.112
3.6400,32.817
3.7050,66.811
3.7700,89.467
3.8350,86.604
3.9000,86.035
3.9650,69.787
4.0300,50.172
4.0950,40.361
4.1600,34.734
4.2250,29.000
4.2900,26.290
4.3550,21.811
4.4200,12.006
4.4850,31.414
4.5500,53.657
4.6150,96.018
4.6800,124.817
4.7450,156.870
4.8100,179.870
4.8750,177.391
4.9400,127.391
5.0050,114.331
5.0700,101.000
5.1350,126.432
5.2000,111.793
5.2650,137.024
5.3300,130.331
5.3950,104.041
5.4600,76.982
5.5250,76.799
5.5900,80.178
5.6550,82.746
5.7200,87.580
5.7850,65.846
5.8500,50.781
5.9150,60.000
5.9800,60.657
6.0450,57.314
6.1100,47.793
6.1750,46.414
6.2400,47.858
6.3050,48.112
6.3700,51.959
6.4350,49.751
6.5000,42.148
6.5650,32.497
6.6300,35.852
6.6950,36.385
6.7600,13.000
6.8250,16.355
6.8900,18.751
6.9550,21.858
7.0200,33.391
7.0850,42.580
7.1500,70.308
7.2150,103.112
7.2800,113.473
7.3450,93.379
7.4100,84.604
7.4750,79.249
7.5400,69.284
7.6050,50.000
7.6700,79.385
7.7350,66.982
7.8000,47.379
7.8650,37.107
7.9300,24.527
7.9950,27.651
8.0600,35.284
8.1250,66.556
8.1900,106.840
8.2550,142.343
8.3200,173.562
8.3850,137.456
8.4500,102.000
8.5150,83.243
8.5800,95.355
8.6450,88.953
8.7100,108.302
8.7750,83.479
8.8400,57.586
8.9050,39.491
8.9700,28.533
9.0350,29.331
9.1000,29.414
9.1650,46.213
9.2300,53.302
9.2950,52.000
9.3600,59.101
9.4250,31.645
9.4900,55.172
9.5550,69.757
9.6200,81.935
9.6850,67.438
9.7500,58.012
9.8150,55.189
9.8800,54.769
9.9450,51.710
10.0100,46.142
10.0750,51.645
10.1400,47.000
10.2050,61.893
10.2700,46.343
10.3350,46.355
10.4000,45.408
10.4650,26.675
10.5300,17.290
10.5950,8.870
10.6600,5.077
10.7250,16.355
10.7900,25.414
10.8550,44.284
10.9200,78.012
10.9850,115.000
11.0500,162.959
11.1150,149.426
11.1800,131.521
11.2450,87.112
11.3100,54.598
11.3750,33.438
11.4400,14.740
11.5050,17.296
11.5700,21.018
11.6350,22.402
11.7000,18.799
11.7650,20.627
11.8300,20.000
11.8950,18.615
11.9600,16.893
12.0250,12.923
12.0900,11.828
12.1550,16.746
12.2200,15.651
12.2850,16.781
12.3500,16.030
12.4150,21.680
12.4800,35.278
12.5450,48.533
12.6100,70.675
12.6750,67.000
12.7400,49.053
12.8050,40.379
12.8700,23.237
12.9350,16.290
13.0000,21.260
13.0650,9.811
13.1300,5.609
13.1950,5.207
13.2600,0.000
13.3250,0.675
13.3900,3.420
13.4550,7.947
13.5200,1.637E-11
13.5850,2.911
13.6500,3.408
13.7150,8.426
13.7800,5.645
13.8450,0.775
13.9100,8.527
13.9750,10.367
14.0400,16.101
14.1050,10.473
14.1700,13.355
14.2350,4.183
14.3000,2.166
14.3650,12.000
14.4300,3.231
14.4950,9.680
14.5600,2.059
14.6250,0.000
14.6900,7.385
14.7550,8.775
14.8200,5.645
14.8850,5.450
14.9500,6.846
15.0150,6.769
15.0800,2.598
15.1450,10.562
15.2100,1.000
15.2750,0.935
15.3400,8.592
15.4050,9.550
15.4700,6.645
15.5350,24.970
15.6000,44.408
15.6650,56.178
15.7300,69.485
15.7950,72.349
15.8600,78.947
15.9250,67.751
15.9900,58.976
16.0550,62.000
16.1200,53.864
16.1850,68.680
16.2500,96.325
16.3150,132.509
16.3800,145.663
16.4450,152.018
16.5100,164.272
16.5750,156.888
16.6400,118.414
16.7050,81.828
16.7700,74.035
16.8350,45.462
16.9000,31.000
16.9650,20.959
17.0300,14.148
17.0950,10.870
17.1600,11.249
17.2250,13.858
17.2900,11.805
17.3550,9.858
17.4200,7.757
17.4850,8.160
17.5500,6.130
17.6150,13.515
17.6800,7.734
17.7450,12.000
