Distance_(microns),Gray_Value
0.0000,8.0000
0.0650,5.4478
0.1300,0.5859
0.1950,12.0560
0.2600,2.6257
0.3250,2.6625
0.3900,0.5897
0.4550,1.9282
0.5200,11.0488
0.5850,0.6160
0.6500,0.0704
0.7150,2.8281
0.7800,0.0986
0.8450,4.9471
0.9100,5.2817
0.9750,6.7418
1.0400,3.1576
1.1050,7.5095
1.1700,7.1163
1.2350,4.1377
1.3000,3.9718
1.3650,7.6985
1.4300,5.8882
1.4950,7.0102
1.5600,2.2868
1.6250,0.2045
1.6900,5.8638
1.7550,4.2335
1.8200,5.0926
1.8850,6.6810
1.9500,5.7607
2.0150,4.0331
2.0800,4.9000
2.1450,1.7884
2.2100,2.5951
2.2750,2.7495
2.3400,2.0636
2.4050,2.1697
2.4700,4.9205
2.5350,4.3032
2.6000,3.2621
2.6650,1.2895
2.7300,8.8015
2.7950,8.3774
2.8600,3.2804
2.9250,7.8840
2.9900,3.5918
3.0550,1.5187
3.1200,5.4057
3.1850,4.1342
3.2500,8.1534
3.3150,7.3571
3.3800,6.9271
3.4450,4.5349
3.5100,2.3406
3.5750,1.2738
3.6400,3.9830
3.7050,4.8338
3.7700,5.8274
3.8350,1.3328
3.9000,7.4802
3.9650,3.8581
4.0300,2.0977
4.0950,3.8204
4.1600,5.7045
4.2250,3.7394
4.2900,4.2077
4.3550,2.2062
4.4200,6.4599
4.4850,3.5204
4.5500,4.8318
4.6150,1.8852
4.6800,7.7332
4.7450,9.8012
4.8100,5.7182
4.8750,10.2693
4.9400,2.8223
5.0050,0.3478
5.0700,4.2194
5.1350,6.1978
5.2000,5.0341
5.2650,4.2386
5.3300,4.7190
5.3950,2.8002
5.4600,6.7051
5.5250,14.4692
5.5900,12.0604
5.6550,4.5460
5.7200,3.8481
5.7850,3.9873
5.8500,3.8821
5.9150,2.7382
5.9800,5.7959
6.0450,4.6421
6.1100,2.0306
6.1750,4.7314
6.2400,5.2736
6.3050,5.6130
6.3700,4.3478
6.4350,4.4002
6.5000,2.3965
6.5650,1.4956
6.6300,3.0351
6.6950,6.0784
6.7600,7.6678
6.8250,2.9064
6.8900,1.0435
6.9550,2.3664
7.0200,5.7012
7.0850,5.0057
7.1500,3.2548
7.2150,3.3665
7.2800,4.1645
7.3450,9.1539
7.4100,10.2986
7.4750,5.5306
7.5400,4.2702
7.6050,4.5753
7.6700,6.8814
7.7350,4.5974
7.8000,2.5568
7.8650,3.9404
7.9300,3.9854
7.9950,6.8836
8.0600,5.4557
8.1250,4.3130
8.1900,6.5633
8.2550,6.9683
8.3200,10.6986
8.3850,10.3439
8.4500,6.4584
8.5150,4.6413
8.5800,6.7198
8.6450,8.6352
8.7100,6.7435
8.7750,5.1335
8.8400,4.9154
8.9050,5.2267
8.9700,9.7959
9.0350,7.0650
9.1000,1.2287
9.1650,2.6932
9.2300,4.0994
9.2950,4.6786
9.3600,4.1166
9.4250,4.3486
9.4900,4.2305
9.5550,5.0425
9.6200,6.4208
9.6850,5.8639
9.7500,6.4382
9.8150,5.9699
9.8800,7.6561
9.9450,6.0752
10.0100,5.1323
10.0750,6.0450
10.1400,6.1821
10.2050,7.6275
10.2700,8.2626
10.3350,8.2870
10.4000,4.8318
10.4650,1.0000
10.5300,3.9430
10.5950,5.8650
10.6600,6.4131
10.7250,6.9204
10.7900,8.5570
10.8550,8.4815
10.9200,4.7940
10.9850,3.5154
11.0500,4.4822
11.1150,3.3408
11.1800,4.4328
11.2450,4.1744
11.3100,2.4900
11.3750,4.2817
11.4400,8.9371
11.5050,7.0284
11.5700,3.7389
11.6350,5.2290
11.7000,4.9085
11.7650,4.7710
11.8300,6.4367
11.8950,3.5084
11.9600,6.0408
12.0250,4.5218
12.0900,3.3445
12.1550,4.6608
12.2200,4.7081
12.2850,7.9679
12.3500,9.1661
12.4150,6.2188
12.4800,8.0410
12.5450,7.5435
12.6100,9.6363
12.6750,8.2210
12.7400,6.1985
12.8050,10.4780
12.8700,8.0711
12.9350,6.9710
13.0000,3.8009
13.0650,3.7002
13.1300,6.9998
13.1950,6.8062
13.2600,10.6979
13.3250,10.2686
13.3900,9.8716
13.4550,11.8571
13.5200,8.7302
13.5850,9.5234
13.6500,8.3497
13.7150,4.9101
13.7800,7.4099
13.8450,4.5374
13.9100,0.4552
13.9750,2.8141
14.0400,8.3695
14.1050,8.3062
14.1700,6.4668
14.2350,6.8802
14.3000,7.2059
14.3650,5.6957
14.4300,3.9292
14.4950,7.3320
14.5600,12.3043
14.6250,5.8445
14.6900,7.2923
14.7550,7.1666
14.8200,6.9498
14.8850,2.0628
14.9500,3.6327
15.0150,3.6664
15.0800,8.6563
15.1450,6.6740
15.2100,3.9798
15.2750,4.1778
15.3400,8.8182
15.4050,11.9190
15.4700,6.5236
15.5350,6.2841
15.6000,11.5771
15.6650,7.5677
15.7300,3.8840
15.7950,5.7754
15.8600,6.7138
15.9250,8.0359
15.9900,6.4414
16.0550,8.9264
16.1200,8.0098
16.1850,11.8294
16.2500,9.0807
16.3150,7.1229
16.3800,6.9376
16.4450,8.7449
16.5100,5.0831
16.5750,10.1479
16.6400,9.4437
16.7050,6.3137
16.7700,6.7640
16.8350,7.0180
16.9000,10.3999
16.9650,6.2868
17.0300,7.1747
17.0950,8.0825
17.1600,11.7104
17.2250,4.0180
17.2900,8.7278
17.3550,8.0528
17.4200,16.9397
17.4850,9.4642
17.5500,3.9262
17.6150,5.7649
17.6800,7.6021
17.7450,6.0879
17.8100,5.6001
17.8750,1.7285
17.9400,0.9592
18.0050,3.1283
18.0700,1.8401
18.1350,1.1671
18.2000,2.8979
18.2650,4.3013
18.3300,2.8249
18.3950,2.1610
18.4600,5.9611
18.5250,11.1711
18.5900,2.0961
18.6550,8.3507
18.7200,3.6749
18.7850,1.9680
18.8500,5.6840
18.9150,10.3244
18.9800,10.1250
19.0450,4.5680
19.1100,3.6219
19.1750,7.3878
19.2400,11.5803
19.3050,10.6913
19.3700,2.8603
19.4350,4.4898
19.5000,5.1609
19.5650,5.9896
19.6300,5.5563
19.6950,4.9084
19.7600,7.0474
19.8250,7.5260
19.8900,9.9050
19.9550,7.2223
20.0200,6.7675
20.0850,7.4821
20.1500,5.0238
20.2150,2.0534
20.2800,0.5317
20.3450,0.3913
20.4100,7.4480
20.4750,6.8762
20.5400,2.8443
20.6050,5.5816
20.6700,7.4757
20.7350,8.3689
20.8000,14.7614
20.8650,2.2049
20.9300,1.062E-10
