Distance_(pixels),Gray_Value
0.00000000,8.000
0.00000650,18.004
0.00001300,21.250
0.00001950,22.820
0.00002600,18.335
0.00003250,20.831
0.00003900,37.970
0.00004550,86.553
0.00005200,136.196
0.00005850,188.878
0.00006500,213.358
0.00007150,226.217
0.00007800,179.060
0.00008450,172.768
0.00009100,147.617
0.00009750,119.463
0.00010400,92.668
0.00011050,77.606
0.00011700,64.036
0.00012350,58.488
0.00013000,64.900
0.00013650,36.484
0.00014300,40.282
0.00014950,40.592
0.00015600,47.776
0.00016250,40.498
0.00016900,52.250
0.00017550,53.098
0.00018200,49.087
0.00018850,54.608
0.00019500,52.665
0.00020150,36.723
0.00020800,30.723
0.00021450,42.841
0.00022100,26.317
0.00022750,37.712
0.00023400,37.519
0.00024050,31.441
0.00024700,25.109
0.00025350,18.527
0.00026000,14.428
0.00026650,12.289
0.00027300,19.572
0.00027950,5.953
0.00028600,8.998
0.00029250,12.723
0.00029900,6.381
0.00030550,14.365
0.00031200,22.290
0.00031850,22.277
0.00032500,13.784
0.00033150,11.185
0.00033800,10.071
0.00034450,7.941
0.00035100,5.846
0.00035750,21.062
0.00036400,25.774
0.00037050,8.431
0.00037700,13.766
0.00038350,5.282
0.00039000,8.787
0.00039650,11.926
0.00040300,12.790
0.00040950,14.682
0.00041600,14.216
0.00042250,10.204
0.00042900,15.111
0.00043550,3.386
0.00044200,10.399
0.00044850,11.871
0.00045500,11.832
0.00046150,6.113
0.00046800,2.564
0.00047450,9.908
0.00048100,20.181
0.00048750,12.927
0.00049400,24.376
0.00050050,18.694
0.00050700,24.551
0.00051350,42.248
0.00052000,57.647
0.00052650,56.219
0.00053300,45.126
0.00053950,39.542
0.00054600,33.311
0.00055250,22.388
0.00055900,13.014
0.00056550,2.770
0.00057200,18.845
0.00057850,4.345
0.00058500,14.097
0.00059150,12.820
0.00059800,14.642
0.00060450,15.046
0.00061100,13.991
0.00061750,16.091
0.00062400,28.426
0.00063050,34.197
0.00063700,50.338
0.00064350,33.671
0.00065000,25.150
0.00065650,29.521
0.00066300,23.095
0.00066950,37.241
0.00067600,36.776
0.00068250,47.152
0.00068900,59.997
0.00069550,59.057
0.00070200,63.269
0.00070850,50.678
0.00071500,52.104
0.00072150,42.265
0.00072800,38.455
0.00073450,52.308
0.00074100,35.709
0.00074750,35.861
0.00075400,26.656
0.00076050,36.305
0.00076700,45.268
0.00077350,31.661
0.00078000,28.024
0.00078650,4.926
0.00079300,15.710
0.00079950,1.208
0.00080600,2.472
0.00081250,1.725
0.00081900,0.284
0.00082550,7.000
0.00083200,13.268
0.00083850,16.053
0.00084500,15.651
0.00085150,29.290
0.00085800,17.757
0.00086450,36.340
0.00087100,35.245
0.00087750,20.259
0.00088400,24.377
0.00089050,17.308
0.00089700,8.970
0.00090350,14.256
0.00091000,20.593
0.00091650,21.449
0.00092300,29.079
0.00092950,28.083
0.00093600,45.800
0.00094250,35.199
0.00094900,30.235
0.00095550,18.602
0.00096200,23.036
0.00096850,28.315
0.00097500,29.445
0.00098150,35.186
0.00098800,19.781
0.00099450,27.738
0.00100100,32.377
0.00100750,24.744
0.00101400,21.705
0.00102050,17.151
0.00102700,17.788
0.00103350,21.956
0.00104000,17.348
0.00104650,12.165
0.00105300,11.952
0.00105950,16.710
0.00106600,25.176
0.00107250,11.669
0.00107900,32.175
0.00108550,12.387
0.00109200,23.146
0.00109850,15.224
0.00110500,23.133
0.00111150,29.909
0.00111800,38.722
0.00112450,66.924
0.00113100,90.255
0.00113750,93.609
0.00114400,83.559
0.00115050,66.090
0.00115700,69.835
0.00116350,61.525
0.00117000,64.144
0.00117650,61.333
0.00118300,74.546
0.00118950,103.298
0.00119600,115.319
0.00120250,94.294
0.00120900,69.837
0.00121550,94.898
0.00122200,57.179
0.00122850,56.848
0.00123500,87.920
0.00124150,111.567
0.00124800,148.497
0.00125450,172.751
0.00126100,191.503
0.00126750,209.583
0.00127400,183.732
0.00128050,206.635
0.00128700,212.003
0.00129350,171.803
0.00130000,170.741
0.00130650,179.271
0.00131300,191.701
0.00131950,202.646
0.00132600,196.807
0.00133250,203.316
0.00133900,225.057
0.00134550,239.313
0.00135200,240.418
0.00135850,229.516
0.00136500,221.132
0.00137150,183.043
0.00137800,190.121
0.00138450,177.818
0.00139100,203.605
0.00139750,227.161
0.00140400,225.926
0.00141050,245.451
0.00141700,209.532
0.00142350,195.408
0.00143000,205.992
0.00143650,174.445
0.00144300,144.151
0.00144950,127.624
0.00145600,142.984
0.00146250,139.903
0.00146900,169.437
0.00147550,194.372
0.00148200,198.396
0.00148850,203.597
0.00149500,206.209
0.00150150,183.582
0.00150800,157.947
0.00151450,102.072
0.00152100,75.347
0.00152750,81.900
0.00153400,76.497
0.00154050,60.684
0.00154700,45.212
0.00155350,43.851
0.00156000,38.338
0.00156650,40.868
0.00157300,38.678
0.00157950,25.828
0.00158600,29.832
0.00159250,22.035
0.00159900,8.160
0.00160550,6.279
0.00161200,10.611
0.00161850,4.681
0.00162500,5.303
0.00163150,0.000
0.00163800,2.270
0.00164450,0.596
0.00165100,7.000
