Distance_(microns),Gray_Value
0.0000,5.000
0.0650,7.437
0.1300,3.268
0.1950,10.171
0.2600,2.250
0.3250,9.218
0.3900,18.583
0.4550,37.810
0.5200,57.132
0.5850,73.189
0.6500,73.171
0.7150,99.525
0.7800,143.657
0.8450,173.101
0.9100,202.121
0.9750,195.419
1.0400,147.330
1.1050,78.061
1.1700,30.962
1.2350,22.399
1.3000,20.531
1.3650,16.927
1.4300,17.222
1.4950,12.776
1.5600,8.728
1.6250,17.250
1.6900,15.385
1.7550,5.553
1.8200,16.388
1.8850,13.468
1.9500,27.834
2.0150,33.217
2.0800,35.605
2.1450,24.602
2.2100,33.510
2.2750,22.882
2.3400,11.552
2.4050,5.958
2.4700,9.373
2.5350,11.919
2.6000,30.132
2.6650,50.204
2.7300,62.336
2.7950,71.728
2.8600,56.441
2.9250,30.581
2.9900,15.966
3.0550,9.867
3.1200,19.593
3.1850,39.502
3.2500,51.200
3.3150,61.633
3.3800,50.062
3.4450,41.177
3.5100,31.577
3.5750,12.160
3.6400,32.561
3.7050,57.384
3.7700,90.246
3.8350,118.987
3.9000,101.205
3.9650,79.656
4.0300,55.449
4.0950,20.190
4.1600,9.211
4.2250,16.681
4.2900,10.881
4.3550,18.325
4.4200,35.163
4.4850,44.876
4.5500,51.183
4.6150,65.869
4.6800,106.668
4.7450,130.616
4.8100,142.716
4.8750,124.192
4.9400,58.404
5.0050,24.450
5.0700,12.022
5.1350,6.457
5.2000,5.219
5.2650,16.742
5.3300,25.483
5.3950,37.074
5.4600,46.706
5.5250,65.714
5.5900,70.453
5.6550,52.482
5.7200,32.826
5.7850,31.563
5.8500,45.610
5.9150,55.979
5.9800,69.234
6.0450,67.251
6.1100,43.765
6.1750,48.828
6.2400,34.621
6.3050,24.063
6.3700,18.689
6.4350,25.885
6.5000,43.943
6.5650,71.939
6.6300,120.061
6.6950,137.994
6.7600,135.272
6.8250,102.782
6.8900,48.519
6.9550,28.018
7.0200,22.571
7.0850,24.628
7.1500,21.338
7.2150,18.860
7.2800,11.055
7.3450,12.392
7.4100,15.901
7.4750,13.632
7.5400,22.950
7.6050,15.001
7.6700,6.874
7.7350,2.000
7.8000,3.664
7.8650,7.645
7.9300,5.209
7.9950,11.195
8.0600,5.222
8.1250,5.465
8.1900,11.356
8.2550,15.765
8.3200,49.309
8.3850,74.784
8.4500,94.432
8.5150,98.412
8.5800,87.156
8.6450,59.578
8.7100,36.720
8.7750,15.959
8.8400,8.531
8.9050,6.651
8.9700,7.257
9.0350,11.662
9.1000,8.834
9.1650,5.010
9.2300,9.246
9.2950,18.081
9.3600,28.099
9.4250,26.928
9.4900,38.780
9.5550,38.671
9.6200,40.086
9.6850,27.196
9.7500,38.652
9.8150,48.258
9.8800,45.447
9.9450,34.184
10.0100,38.588
10.0750,27.989
10.1400,25.093
10.2050,17.683
10.2700,16.706
10.3350,16.731
10.4000,15.209
10.4650,5.374
10.5300,9.088
10.5950,20.237
10.6600,31.714
10.7250,42.768
10.7900,44.256
10.8550,36.298
10.9200,31.782
10.9850,23.125
11.0500,23.449
11.1150,18.934
11.1800,35.018
11.2450,68.692
11.3100,106.693
11.3750,129.522
11.4400,140.382
11.5050,107.597
11.5700,96.467
11.6350,53.340
11.7000,29.950
11.7650,12.878
11.8300,6.121
11.8950,6.086
11.9600,10.643
12.0250,18.855
12.0900,21.763
12.1550,30.551
12.2200,59.041
12.2850,66.284
12.3500,54.255
12.4150,43.038
12.4800,57.878
12.5450,75.869
12.6100,102.621
12.6750,96.981
12.7400,68.612
12.8050,48.848
12.8700,19.332
12.9350,7.879
13.0000,10.614
13.0650,11.504
13.1300,15.030
13.1950,13.488
13.2600,17.612
13.3250,7.578
13.3900,17.680
13.4550,14.321
13.5200,1.471
13.5850,20.588
13.6500,16.619
13.7150,17.673
13.7800,28.863
13.8450,15.343
13.9100,18.011
13.9750,6.248
14.0400,2.672
14.1050,6.561
14.1700,9.900
14.2350,6.807
14.3000,12.911
14.3650,15.531
14.4300,19.710
14.4950,26.655
14.5600,25.882
14.6250,26.152
14.6900,48.060
14.7550,60.563
14.8200,64.217
14.8850,64.391
14.9500,64.095
15.0150,50.062
15.0800,44.450
15.1450,43.933
15.2100,52.179
15.2750,59.083
15.3400,63.218
15.4050,45.847
15.4700,43.000
15.5350,17.140
15.6000,3.062
15.6650,13.699
15.7300,9.615
15.7950,8.243
15.8600,10.903
15.9250,17.543
15.9900,17.989
16.0550,11.777
16.1200,18.907
16.1850,24.000
16.2500,31.605
16.3150,24.770
16.3800,13.855
16.4450,12.305
16.5100,10.545
16.5750,9.245
16.6400,8.902
16.7050,4.788
16.7700,6.654
16.8350,11.931
16.9000,7.663
16.9650,9.267
17.0300,20.912
17.0950,15.145
17.1600,14.297
17.2250,4.041
17.2900,20.727
17.3550,21.295
17.4200,20.446
17.4850,19.798
17.5500,24.392
17.6150,35.919
17.6800,16.061
17.7450,22.637
17.8100,26.297
17.8750,36.093
17.9400,21.410
18.0050,23.978
18.0700,38.176
18.1350,50.033
18.2000,63.862
18.2650,85.421
18.3300,94.163
18.3950,89.204
18.4600,70.556
18.5250,50.818
18.5900,31.721
18.6550,26.616
18.7200,13.647
18.7850,14.449
18.8500,6.503
18.9150,13.620
18.9800,9.592
19.0450,15.317
19.1100,17.332
19.1750,7.281
19.2400,10.103
19.3050,11.527
19.3700,13.307
19.4350,11.024
19.5000,11.635
19.5650,13.554
19.6300,10.157
19.6950,10.310
19.7600,8.437
19.8250,3.226
19.8900,6.531
19.9550,7.361
20.0200,6.339
20.0850,6.461
20.1500,9.559
20.2150,9.879
20.2800,19.417
20.3450,36.448
20.4100,30.633
20.4750,24.997
20.5400,26.901
20.6050,37.988
20.6700,27.971
20.7350,17.634
20.8000,18.600
20.8650,22.025
20.9300,12.557
20.9950,20.714
21.0600,21.946
21.1250,25.479
21.1900,26.770
21.2550,14.561
21.3200,15.048
21.3850,24.571
21.4500,8.964
21.5150,13.245
21.5800,16.817
21.6450,11.538
21.7100,7.941
21.7750,13.627
21.8400,20.311
21.9050,30.305
21.9700,22.220
22.0350,12.940
22.1000,14.959
22.1650,20.811
22.2300,14.966
22.2950,8.713
22.3600,5.364
22.4250,3.020
22.4900,0.942
22.5550,1.298
22.6200,4.133
22.6850,4.920
22.7500,9.820
22.8150,7.872
22.8800,4.496
22.9450,1.995
23.0100,6.326
23.0750,1.478
23.1400,0.966
23.2050,1.255E-10
