Distance_(pixels),Gray_Value
0.00000000,17.0000
0.00000650,7.6531
0.00001300,13.1172
0.00001950,6.7031
0.00002600,12.5938
0.00003250,10.7537
0.00003900,18.6719
0.00004550,13.1067
0.00005200,10.2812
0.00005850,7.9817
0.00006500,8.3701
0.00007150,3.7993
0.00007800,13.1328
0.00008450,10.7002
0.00009100,8.3965
0.00009750,14.8906
0.00010400,9.3125
0.00011050,13.0044
0.00011700,6.9531
0.00012350,3.2969
0.00013000,7.3398
0.00013650,7.5186
0.00014300,5.0498
0.00014950,11.9414
0.00015600,14.7812
0.00016250,10.0032
0.00016900,11.0176
0.00017550,11.5156
0.00018200,7.5352
0.00018850,2.4165
0.00019500,5.5566
0.00020150,6.4338
0.00020800,8.0000
0.00021450,6.3970
0.00022100,6.1963
0.00022750,11.1902
0.00023400,4.8086
0.00024050,3.0469
0.00024700,3.6650
0.00025350,2.0098
0.00026000,3.5625
0.00026650,2.6489
0.00027300,5.0195
0.00027950,3.0999
0.00028600,4.5312
0.00029250,1.9302
0.00029900,1.3291
0.00030550,2.6572
0.00031200,7.5625
0.00031850,8.8396
0.00032500,6.3301
0.00033150,4.2083
0.00033800,8.8789
0.00034450,10.2563
0.00035100,5.4766
0.00035750,4.2659
0.00036400,7.1562
0.00037050,1.0986
0.00037700,8.9238
0.00038350,8.3438
0.00039000,4.9609
0.00039650,2.6873
0.00040300,5.9189
0.00040950,5.1816
0.00041600,7.0000
0.00042250,1.9678
0.00042900,3.3574
0.00043550,4.7815
0.00044200,7.0508
0.00044850,10.7129
0.00045500,3.8398
0.00046150,0.3503
0.00046800,6.0156
0.00047450,2.9702
0.00048100,2.9980
0.00048750,0.3035
0.00049400,7.6406
0.00050050,5.2158
0.00050700,4.6855
0.00051350,4.7129
0.00052000,7.1250
0.00052650,4.5840
0.00053300,1.0576
0.00053950,2.6406
0.00054600,4.5625
0.00055250,4.1689
0.00055900,7.2305
0.00056550,5.6431
0.00057200,7.4531
0.00057850,3.3403
0.00058500,6.2256
0.00059150,10.7354
0.00059800,11.4648
0.00060450,19.1831
0.00061100,18.7764
0.00061750,12.9795
0.00062400,15.0000
0.00063050,14.4675
0.00063700,6.2246
0.00064350,9.0103
0.00065000,11.8047
0.00065650,6.2690
0.00066300,3.5166
0.00066950,9.1006
0.00067600,6.6250
0.00068250,7.2322
0.00068900,9.2490
0.00069550,9.6318
0.00070200,10.6758
0.00070850,7.7864
0.00071500,10.4766
0.00072150,13.0300
0.00072800,14.5000
0.00073450,13.6082
0.00074100,2.6162
0.00074750,10.5466
0.00075400,13.3398
0.00076050,19.5220
0.00076700,8.6523
0.00077350,12.2292
0.00078000,7.6562
0.00078650,11.0332
0.00079300,8.9395
0.00079950,13.7957
0.00080600,5.6641
0.00081250,9.8918
0.00081900,4.3477
0.00082550,2.2236
0.00083200,0.0000
0.00083850,10.1621
0.00084500,10.2910
0.00085150,6.0669
0.00085800,7.1367
0.00086450,3.6980
0.00087100,5.6689
0.00087750,3.1890
0.00088400,5.3594
0.00089050,4.1021
0.00089700,9.1396
0.00090350,6.1802
0.00091000,5.8438
0.00091650,4.8252
0.00092300,11.8584
0.00092950,10.0112
0.00093600,2.0625
0.00094250,10.4993
0.00094900,9.2754
0.00095550,11.1121
0.00096200,6.6562
0.00096850,8.8877
0.00097500,5.5039
0.00098150,9.0508
0.00098800,14.8438
0.00099450,10.3938
0.00100100,5.9893
0.00100750,9.7493
0.00101400,7.6641
0.00102050,6.6492
0.00102700,7.5732
0.00103350,8.6687
0.00104000,11.7500
0.00104650,13.4685
0.00105300,19.8906
0.00105950,13.2190
0.00106600,11.2695
0.00107250,9.7644
0.00107900,5.7656
0.00108550,8.9517
0.00109200,6.9375
0.00109850,6.1011
0.00110500,6.3428
0.00111150,5.4065
0.00111800,4.2188
0.00112450,11.2893
0.00113100,3.4238
0.00113750,6.4214
0.00114400,5.3750
0.00115050,8.6931
0.00115700,14.1152
0.00116350,6.2859
0.00117000,14.1797
0.00117650,11.9834
0.00118300,11.5352
0.00118950,8.6143
0.00119600,11.0938
0.00120250,8.8281
0.00120900,10.9111
0.00121550,17.8745
0.00122200,9.8320
0.00122850,3.2786
0.00123500,8.7217
0.00124150,6.3250
0.00124800,0.0000
