Distance_(microns),Gray_Value
0.0000,4.000
0.0650,4.039
0.1300,4.752
0.1950,5.873
0.2600,14.250
0.3250,1.752
0.3900,8.129
0.4550,3.944
0.5200,9.635
0.5850,3.500
0.6500,12.182
0.7150,11.518
0.7800,18.446
0.8450,19.555
0.9100,23.892
0.9750,26.239
1.0400,28.504
1.1050,34.471
1.1700,46.813
1.2350,50.426
1.3000,56.141
1.3650,54.922
1.4300,49.127
1.4950,52.421
1.5600,66.008
1.6250,80.163
1.6900,97.873
1.7550,118.787
1.8200,119.199
1.8850,126.567
1.9500,125.638
2.0150,109.440
2.0800,115.447
2.1450,100.958
2.2100,78.834
2.2750,70.608
2.3400,48.464
2.4050,48.053
2.4700,38.902
2.5350,42.382
2.6000,36.997
2.6650,37.702
2.7300,49.563
2.7950,39.056
2.8600,55.680
2.9250,71.640
2.9900,100.493
3.0550,129.240
3.1200,156.731
3.1850,183.684
3.2500,162.457
3.3150,161.413
3.3800,146.734
3.4450,131.815
3.5100,124.247
3.5750,96.063
3.6400,58.260
3.7050,47.456
3.7700,46.175
3.8350,53.370
3.9000,58.274
3.9650,65.392
4.0300,53.294
4.0950,48.364
4.1600,57.226
4.2250,71.193
4.2900,90.231
4.3550,108.683
4.4200,131.425
4.4850,121.908
4.5500,103.125
4.6150,85.655
4.6800,74.652
4.7450,57.211
4.8100,44.132
4.8750,37.623
4.9400,24.545
5.0050,17.407
5.0700,18.421
5.1350,26.492
5.2000,19.652
5.2650,16.116
5.3300,11.624
5.3950,4.081
5.4600,4.457
5.5250,18.998
5.5900,16.721
5.6550,21.669
5.7200,12.751
5.7850,15.408
5.8500,3.406
5.9150,6.502
5.9800,3.107
6.0450,7.002
6.1100,12.225
6.1750,3.744
6.2400,4.018
6.3050,10.313
6.3700,18.891
6.4350,37.874
6.5000,43.836
6.5650,52.593
6.6300,44.952
6.6950,25.374
6.7600,20.773
6.8250,8.161
6.8900,8.492
6.9550,5.954
7.0200,6.152
7.0850,3.107
7.1500,1.331
7.2150,9.100
7.2800,21.773
7.3450,34.179
7.4100,58.892
7.4750,64.158
7.5400,51.380
7.6050,39.385
7.6700,22.516
7.7350,20.180
7.8000,20.515
7.8650,15.004
7.9300,21.793
7.9950,39.425
8.0600,43.832
8.1250,44.693
8.1900,32.076
8.2550,23.694
8.3200,11.981
8.3850,15.770
8.4500,5.425
8.5150,3.597
8.5800,0.104
8.6450,0.452
8.7100,16.175
8.7750,6.885
8.8400,12.654
8.9050,5.298
8.9700,20.588
9.0350,32.424
9.1000,34.220
9.1650,24.164
9.2300,32.546
9.2950,21.405
9.3600,11.535
9.4250,11.318
9.4900,8.958
9.5550,11.553
9.6200,10.541
9.6850,5.643
9.7500,9.580
9.8150,8.961
9.8800,5.081
9.9450,9.494
10.0100,6.525
10.0750,1.685
10.1400,5.401
10.2050,8.915
10.2700,5.877
10.3350,3.104
10.4000,5.809
10.4650,10.120
10.5300,10.280
10.5950,8.611
10.6600,17.599
10.7250,22.927
10.7900,31.967
10.8550,53.021
10.9200,42.544
10.9850,23.798
11.0500,14.728
11.1150,5.731
11.1800,9.189
11.2450,11.399
11.3100,12.152
11.3750,10.198
11.4400,14.059
11.5050,7.550
11.5700,6.353
11.6350,2.554
11.7000,0.555
11.7650,14.472
11.8300,12.794
11.8950,29.095
11.9600,40.124
12.0250,34.059
12.0900,30.338
12.1550,18.484
12.2200,19.187
12.2850,6.827
12.3500,1.799
12.4150,2.200
12.4800,5.996
12.5450,11.630
12.6100,5.136
12.6750,6.712
12.7400,5.725
12.8050,5.552
12.8700,14.501
12.9350,27.092
13.0000,26.069
13.0650,33.709
13.1300,51.736
13.1950,61.236
13.2600,59.950
13.3250,48.315
13.3900,38.029
13.4550,23.866
13.5200,9.121
13.5850,7.825
13.6500,10.894
13.7150,7.172
13.7800,8.968
13.8450,2.702
13.9100,6.178
13.9750,13.233
14.0400,8.637
14.1050,8.532
14.1700,12.573
14.2350,9.665
14.3000,12.250
14.3650,5.299
14.4300,14.048
14.4950,22.620
14.5600,7.035
14.6250,5.325
14.6900,11.016
14.7550,4.951
14.8200,1.240
14.8850,10.962
14.9500,10.712
15.0150,12.796
15.0800,21.712
15.1450,34.568
15.2100,62.940
15.2750,99.620
15.3400,145.419
15.4050,206.171
15.4700,244.827
15.5350,264.224
15.6000,253.942
15.6650,204.061
15.7300,152.215
15.7950,135.813
15.8600,124.275
15.9250,145.819
15.9900,171.933
16.0550,185.908
16.1200,187.339
16.1850,163.326
16.2500,140.683
16.3150,136.648
16.3800,115.004
16.4450,113.372
16.5100,114.367
16.5750,105.460
16.6400,109.388
16.7050,95.441
16.7700,65.186
16.8350,65.982
16.9000,72.399
16.9650,74.120
17.0300,70.592
17.0950,53.173
17.1600,54.659
17.2250,79.661
17.2900,120.357
17.3550,99.102
17.4200,89.263
17.4850,69.064
17.5500,74.971
17.6150,61.887
17.6800,59.752
17.7450,58.539
17.8100,54.792
17.8750,66.202
17.9400,85.201
18.0050,123.246
18.0700,126.120
18.1350,124.704
18.2000,79.339
18.2650,59.326
18.3300,46.260
18.3950,32.847
18.4600,23.968
18.5250,25.278
18.5900,16.182
18.6550,11.334
18.7200,10.599
18.7850,10.744
18.8500,11.027
18.9150,8.825
18.9800,17.608
19.0450,31.396
19.1100,42.600
19.1750,42.552
19.2400,36.662
19.3050,42.203
19.3700,34.988
19.4350,36.967
19.5000,44.146
19.5650,22.671
19.6300,20.751
19.6950,31.648
19.7600,25.047
19.8250,12.809
19.8900,8.548
19.9550,7.281
20.0200,0.583
20.0850,4.838
20.1500,0.385
20.2150,6.571
20.2800,14.994
20.3450,7.000
