Distance_(microns),Gray_Value
0.0000,8.000
0.0650,0.603
0.1300,0.674
0.1950,4.941
0.2600,1.247
0.3250,3.460
0.3900,18.381
0.4550,1.635
0.5200,14.714
0.5850,9.393
0.6500,15.659
0.7150,15.945
0.7800,17.550
0.8450,13.770
0.9100,18.659
0.9750,23.217
1.0400,32.944
1.1050,10.108
1.1700,27.315
1.2350,30.779
1.3000,32.412
1.3650,42.349
1.4300,48.021
1.4950,50.075
1.5600,50.950
1.6250,47.325
1.6900,56.333
1.7550,42.070
1.8200,41.634
1.8850,32.660
1.9500,38.103
2.0150,34.171
2.0800,35.352
2.1450,41.008
2.2100,54.532
2.2750,57.950
2.3400,85.679
2.4050,119.563
2.4700,121.900
2.5350,119.425
2.6000,109.837
2.6650,95.245
2.7300,62.496
2.7950,40.705
2.8600,36.580
2.9250,48.660
2.9900,41.880
3.0550,41.036
3.1200,64.112
3.1850,85.337
3.2500,101.447
3.3150,124.839
3.3800,112.580
3.4450,86.472
3.5100,58.462
3.5750,52.526
3.6400,59.960
3.7050,77.249
3.7700,79.379
3.8350,74.108
3.9000,60.381
3.9650,43.512
4.0300,31.895
4.0950,32.277
4.1600,36.360
4.2250,33.953
4.2900,36.325
4.3550,29.865
4.4200,21.994
4.4850,21.849
4.5500,23.747
4.6150,17.662
4.6800,5.938
4.7450,7.445
4.8100,11.035
4.8750,16.019
4.9400,27.311
5.0050,43.829
5.0700,75.568
5.1350,128.750
5.2000,163.782
5.2650,145.077
5.3300,105.695
5.3950,75.643
5.4600,41.939
5.5250,29.385
5.5900,25.010
5.6550,22.297
5.7200,31.680
5.7850,39.607
5.8500,28.761
5.9150,16.135
5.9800,15.962
6.0450,16.390
6.1100,12.549
6.1750,17.412
6.2400,13.093
6.3050,8.216
6.3700,7.838
6.4350,7.815
6.5000,6.479
6.5650,6.444
6.6300,7.180
6.6950,4.142
6.7600,8.303
6.8250,3.601
6.8900,4.621
6.9550,3.245
7.0200,2.988
7.0850,5.439
7.1500,7.987
7.2150,7.722
7.2800,13.660
7.3450,14.813
7.4100,16.986
7.4750,23.470
7.5400,30.808
7.6050,51.298
7.6700,53.715
7.7350,49.111
7.8000,39.960
7.8650,34.197
7.9300,30.816
7.9950,39.865
8.0600,41.947
8.1250,36.781
8.1900,66.553
8.2550,83.499
8.3200,78.578
8.3850,72.396
8.4500,45.996
8.5150,25.581
8.5800,10.665
8.6450,5.100
8.7100,3.912
8.7750,8.455
8.8400,6.958
8.9050,7.010
8.9700,1.769
9.0350,5.088
9.1000,5.978
9.1650,7.563
9.2300,11.838
9.2950,1.344
9.3600,10.202
9.4250,1.754
9.4900,8.315
9.5550,7.305
9.6200,8.969
9.6850,7.434
9.7500,5.259
9.8150,1.227
