Distance_(pixels),Gray_Value
0.00000000,0.000
0.00000650,5.167
0.00001300,5.543
0.00001950,11.322
0.00002600,5.151
0.00003250,12.540
0.00003900,11.660
0.00004550,6.887
0.00005200,8.523
0.00005850,10.755
0.00006500,4.008
0.00007150,6.938
0.00007800,5.995
0.00008450,17.640
0.00009100,8.200
0.00009750,14.599
0.00010400,8.292
0.00011050,9.469
0.00011700,7.981
0.00012350,6.376
0.00013000,6.540
0.00013650,10.239
0.00014300,11.003
0.00014950,20.807
0.00015600,4.088
0.00016250,13.785
0.00016900,13.954
0.00017550,12.634
0.00018200,7.846
0.00018850,4.734
0.00019500,5.699
0.00020150,6.484
0.00020800,4.553
0.00021450,12.089
0.00022100,3.736
0.00022750,5.938
0.00023400,5.363
0.00024050,10.779
0.00024700,10.618
0.00025350,12.083
0.00026000,3.425
0.00026650,3.590
0.00027300,1.732
0.00027950,6.790
0.00028600,21.612
0.00029250,6.563
0.00029900,0.697
0.00030550,7.340
0.00031200,5.423
0.00031850,7.401
0.00032500,4.467
0.00033150,5.517
0.00033800,8.041
0.00034450,5.940
0.00035100,4.199
0.00035750,8.949
0.00036400,6.994
0.00037050,6.397
0.00037700,4.687
0.00038350,10.960
0.00039000,3.676
0.00039650,7.696
0.00040300,6.971
0.00040950,3.093
0.00041600,7.533
0.00042250,17.987
0.00042900,8.147
0.00043550,9.607
0.00044200,12.472
0.00044850,8.309
0.00045500,7.012
0.00046150,11.456
0.00046800,8.483
0.00047450,6.626
0.00048100,12.297
0.00048750,5.744
0.00049400,11.077
0.00050050,6.053
0.00050700,5.321
0.00051350,8.977
0.00052000,16.891
0.00052650,12.857
0.00053300,12.975
0.00053950,4.530
0.00054600,8.663
0.00055250,14.862
0.00055900,11.770
0.00056550,24.971
0.00057200,31.606
0.00057850,33.155
0.00058500,56.843
0.00059150,68.625
0.00059800,115.114
0.00060450,158.822
0.00061100,228.223
0.00061750,329.750
0.00062400,440.194
0.00063050,519.657
0.00063700,675.101
0.00064350,732.377
0.00065000,789.817
0.00065650,763.353
0.00066300,700.910
0.00066950,655.863
0.00067600,584.898
0.00068250,541.846
0.00068900,432.590
0.00069550,312.927
0.00070200,274.653
0.00070850,230.926
0.00071500,154.596
0.00072150,120.357
0.00072800,93.621
0.00073450,66.167
0.00074100,34.762
0.00074750,33.446
0.00075400,39.966
0.00076050,20.659
0.00076700,18.464
0.00077350,14.700
0.00078000,10.316
0.00078650,12.136
0.00079300,21.877
0.00079950,12.196
0.00080600,12.697
0.00081250,8.554
0.00081900,8.521
0.00082550,12.641
0.00083200,9.471
0.00083850,6.775
0.00084500,9.179
0.00085150,9.902
0.00085800,4.854
0.00086450,3.165
0.00087100,2.473
0.00087750,6.458
0.00088400,5.853
0.00089050,6.529
0.00089700,5.678
0.00090350,5.535
0.00091000,5.254
0.00091650,9.204
0.00092300,6.601
0.00092950,7.202
0.00093600,9.001
0.00094250,3.917
0.00094900,3.956
0.00095550,5.486
0.00096200,8.370
0.00096850,7.525
0.00097500,6.341
0.00098150,5.164
0.00098800,4.612
0.00099450,4.305
0.00100100,2.896
0.00100750,8.740
