Distance_(microns),Gray_Value
0.0000,44.000
0.0650,54.759
0.1300,49.983
0.1950,43.089
0.2600,44.211
0.3250,57.057
0.3900,46.112
0.4550,29.292
0.5200,34.224
0.5850,43.579
0.6500,37.122
0.7150,26.626
0.7800,24.000
0.8450,30.208
0.9100,22.167
0.9750,19.140
1.0400,19.646
1.1050,26.980
1.1700,47.673
1.2350,47.919
1.3000,35.619
1.3650,29.625
1.4300,30.752
1.4950,34.721
1.5600,26.918
1.6250,26.817
1.6900,47.109
1.7550,99.832
1.8200,78.667
1.8850,38.078
1.9500,30.755
2.0150,23.329
2.0800,23.000
2.1450,22.673
2.2100,28.636
2.2750,21.167
2.3400,25.306
2.4050,22.462
2.4700,7.745
2.5350,11.689
2.6000,24.741
2.6650,22.932
2.7300,22.000
2.7950,12.884
2.8600,17.537
2.9250,39.214
2.9900,39.541
3.0550,31.796
3.1200,31.776
3.1850,23.083
3.2500,52.374
3.3150,48.875
3.3800,35.857
3.4450,29.556
3.5100,43.255
3.5750,15.499
3.6400,11.667
3.7050,8.867
3.7700,18.816
3.8350,3.428
3.9000,16.796
3.9650,34.416
4.0300,11.857
4.0950,18.750
4.1600,7.537
4.2250,1.760
4.2900,3.418
4.3550,5.374
4.4200,12.871
4.4850,9.276
4.5500,12.500
4.6150,17.856
4.6800,20.612
4.7450,19.298
4.8100,25.031
4.8750,30.875
4.9400,28.088
5.0050,29.208
5.0700,15.602
5.1350,0.123
5.2000,2.912
5.2650,11.878
5.3300,9.031
5.3950,13.208
5.4600,2.000
5.5250,16.788
5.5900,17.578
5.6550,20.429
5.7200,26.293
5.7850,27.208
5.8500,20.153
5.9150,5.333
5.9800,8.095
6.0450,7.003
6.1100,5.830
6.1750,14.526
6.2400,9.776
6.3050,4.403
6.3700,6.833
6.4350,4.742
6.5000,12.306
6.5650,26.293
6.6300,29.724
6.6950,29.541
6.7600,30.687
6.8250,22.250
6.8900,22.446
6.9550,33.717
7.0200,27.204
7.0850,14.577
7.1500,8.554
7.2150,15.082
7.2800,13.333
7.3450,6.741
7.4100,6.184
7.4750,9.222
7.5400,17.592
7.6050,23.383
7.6700,26.452
7.7350,18.542
7.8000,17.551
7.8650,13.832
7.9300,6.895
7.9950,9.855
8.0600,16.116
8.1250,11.780
8.1900,5.000
8.2550,5.577
8.3200,5.456
8.3850,2.431
8.4500,6.718
8.5150,6.443
8.5800,8.041
8.6450,20.458
8.7100,14.510
8.7750,13.967
8.8400,11.163
8.9050,10.102
8.9700,29.633
9.0350,28.084
9.1000,28.000
9.1650,4.061
9.2300,20.078
9.2950,18.221
9.3600,24.327
9.4250,27.756
9.4900,16.701
9.5550,21.375
9.6200,16.361
9.6850,24.426
9.7500,21.959
9.8150,19.141
9.8800,9.721
9.9450,2.582
10.0100,7.667
10.0750,15.401
10.1400,13.143
10.2050,2.463
10.2700,8.874
10.3350,12.923
10.4000,4.585
10.4650,12.042
10.5300,11.133
10.5950,11.911
10.6600,0.020
10.7250,0.788
10.7900,1.415
10.8550,12.713
10.9200,32.000
10.9850,9.499
11.0500,7.054
11.1150,4.362
11.1800,5.279
11.2450,8.711
11.3100,18.633
11.3750,19.750
11.4400,27.973
11.5050,20.714
11.5700,19.840
11.6350,19.923
11.7000,21.735
11.7650,16.422
11.8300,14.500
11.8950,20.538
11.9600,20.293
12.0250,15.238
12.0900,14.020
12.1550,14.864
12.2200,20.884
12.2850,22.375
12.3500,16.939
12.4150,26.511
12.4800,23.898
12.5450,30.122
12.6100,34.670
12.6750,38.181
12.7400,43.667
12.8050,32.002
12.8700,16.816
12.9350,6.680
13.0000,9.442
13.0650,16.263
13.1300,9.231
13.1950,18.208
13.2600,36.020
13.3250,54.296
13.3900,63.235
13.4550,51.401
13.5200,56.544
13.5850,65.461
13.6500,68.500
13.7150,70.318
13.7800,86.605
13.8450,108.824
13.9100,119.449
13.9750,103.735
14.0400,103.918
14.1050,83.875
14.1700,50.741
14.2350,65.554
14.3000,41.592
14.3650,43.276
14.4300,41.184
14.4950,33.360
14.5600,47.000
14.6250,79.467
14.6900,98.748
14.7550,119.116
14.8200,114.286
14.8850,93.035
14.9500,83.622
15.0150,75.375
15.0800,84.884
15.1450,89.305
15.2100,96.398
15.2750,89.190
15.3400,86.476
15.4050,74.995
15.4700,66.500
15.5350,48.185
15.6000,20.918
15.6650,9.289
15.7300,17.803
15.7950,26.571
15.8600,32.905
15.9250,39.667
15.9900,43.480
16.0550,38.699
16.1200,23.823
16.1850,8.263
16.2500,16.122
16.3150,21.750
16.3800,7.000
