Distance_(microns),Gray_Value
0.0000,15.000
0.0650,1.136
0.1300,5.448
0.1950,8.734
0.2600,6.272
0.3250,14.846
0.3900,11.325
0.4550,9.774
0.5200,7.181
0.5850,17.412
0.6500,19.880
0.7150,18.166
0.7800,5.225
0.8450,13.668
0.9100,25.159
0.9750,42.685
1.0400,52.732
1.1050,68.381
1.1700,74.581
1.2350,74.682
1.3000,75.506
1.3650,78.863
1.4300,151.323
1.4950,196.289
1.5600,272.699
1.6250,263.565
1.6900,232.694
1.7550,196.103
1.8200,154.011
1.8850,95.953
1.9500,59.897
2.0150,60.526
2.0800,75.930
2.1450,123.225
2.2100,133.026
2.2750,193.444
2.3400,229.074
2.4050,270.504
2.4700,251.574
2.5350,193.601
2.6000,137.414
2.6650,94.805
2.7300,82.060
2.7950,97.524
2.8600,94.271
2.9250,96.354
2.9900,130.553
3.0550,171.583
3.1200,175.497
3.1850,167.708
3.2500,127.333
3.3150,89.049
3.3800,85.885
3.4450,80.136
3.5100,73.768
3.5750,70.323
3.6400,72.969
3.7050,88.803
3.7700,110.434
3.8350,112.225
3.9000,109.549
3.9650,105.571
4.0300,88.395
4.0950,85.327
4.1600,121.367
4.2250,148.309
4.2900,124.018
4.3550,80.148
4.4200,72.579
4.4850,61.747
4.5500,53.164
4.6150,57.759
4.6800,55.101
4.7450,68.068
4.8100,83.922
4.8750,100.662
4.9400,104.427
5.0050,108.497
5.0700,110.307
5.1350,105.578
5.2000,109.920
5.2650,100.988
5.3300,102.204
5.3950,135.792
5.4600,145.316
5.5250,130.534
5.5900,109.111
5.6550,93.816
5.7200,102.530
5.7850,90.771
5.8500,78.706
5.9150,74.252
5.9800,76.241
6.0450,73.103
6.1100,45.414
6.1750,26.622
6.2400,32.429
6.3050,34.624
6.3700,33.891
6.4350,41.287
6.5000,48.317
6.5650,48.846
6.6300,58.126
6.6950,81.791
6.7600,111.870
6.8250,143.818
6.8900,151.129
6.9550,171.447
7.0200,180.570
7.0850,156.587
7.1500,146.624
7.2150,150.166
7.2800,137.435
7.3450,130.822
7.4100,105.884
7.4750,79.691
7.5400,55.040
7.6050,43.448
7.6700,29.793
7.7350,24.468
7.8000,26.258
7.8650,28.214
7.9300,39.776
7.9950,48.322
8.0600,53.053
8.1250,70.019
8.1900,70.652
8.2550,78.044
8.3200,85.938
8.3850,85.600
8.4500,91.276
8.5150,81.736
8.5800,85.913
8.6450,149.369
8.7100,156.541
8.7750,141.875
8.8400,99.542
8.9050,57.645
8.9700,45.982
9.0350,41.677
9.1000,47.023
9.1650,43.058
9.2300,34.377
9.2950,37.094
9.3600,30.652
9.4250,22.531
9.4900,17.063
9.5550,18.168
9.6200,23.185
9.6850,37.274
9.7500,42.790
9.8150,50.455
9.8800,65.293
9.9450,67.299
10.0100,77.698
10.0750,61.779
10.1400,38.437
10.2050,34.765
10.2700,14.636
10.3350,24.087
10.4000,33.697
10.4650,43.906
10.5300,38.298
10.5950,37.644
10.6600,30.925
10.7250,33.982
10.7900,19.275
10.8550,10.504
10.9200,8.263
10.9850,7.675
11.0500,17.125
11.1150,22.922
11.1800,34.534
11.2450,54.618
11.3100,36.892
11.3750,25.638
11.4400,17.762
11.5050,22.918
11.5700,17.073
11.6350,17.000
11.7000,35.940
11.7650,34.968
11.8300,24.815
11.8950,26.331
11.9600,23.674
12.0250,29.974
12.0900,23.468
12.1550,16.661
12.2200,8.619
12.2850,17.483
12.3500,19.725
12.4150,22.136
12.4800,16.658
12.5450,12.006
12.6100,20.129
12.6750,5.948
12.7400,5.769
12.8050,7.141
12.8700,17.681
12.9350,27.173
13.0000,7.709
13.0650,36.985
13.1300,39.381
13.1950,35.705
13.2600,49.973
13.3250,82.802
13.3900,96.650
13.4550,86.485
13.5200,68.941
13.5850,79.939
13.6500,85.754
13.7150,90.619
13.7800,130.817
13.8450,160.442
13.9100,182.592
13.9750,156.674
14.0400,162.397
14.1050,158.969
14.1700,108.351
14.2350,64.446
14.3000,31.396
14.3650,21.530
14.4300,20.043
14.4950,16.246
14.5600,9.758
14.6250,5.035
14.6900,13.670
14.7550,19.165
14.8200,21.161
14.8850,56.111
14.9500,76.035
15.0150,92.456
15.0800,90.899
15.1450,72.938
15.2100,67.645
15.2750,58.501
15.3400,61.063
15.4050,53.283
15.4700,59.059
15.5350,57.613
15.6000,55.578
15.6650,55.499
15.7300,42.673
15.7950,42.828
15.8600,51.149
15.9250,52.925
15.9900,47.385
16.0550,42.183
16.1200,47.121
16.1850,66.733
16.2500,66.289
16.3150,64.620
16.3800,61.380
16.4450,36.347
16.5100,15.238
16.5750,7.361
16.6400,8.000
16.7050,6.442
16.7700,1.765
16.8350,1.650
16.9000,1.446
16.9650,0.802
17.0300,1.411
17.0950,1.033
17.1600,4.107
17.2250,5.361
17.2900,6.157
17.3550,5.286
17.4200,3.626
17.4850,5.427
17.5500,7.838
17.6150,6.740
17.6800,2.277
17.7450,6.785
17.8100,13.288
17.8750,11.664
17.9400,12.396
18.0050,16.859
18.0700,13.349
18.1350,16.859
18.2000,18.566
18.2650,12.700
18.3300,11.832
18.3950,14.257
18.4600,14.434
18.5250,9.493
18.5900,7.953
18.6550,6.425
18.7200,5.771
18.7850,11.245
18.8500,13.535
18.9150,4.794
18.9800,4.432
19.0450,4.573
19.1100,8.947
19.1750,6.303
19.2400,5.944
19.3050,5.164
19.3700,8.281
19.4350,7.131
19.5000,0.901
19.5650,9.892
19.6300,20.869
19.6950,18.779
19.7600,32.562
19.8250,29.020
19.8900,32.192
19.9550,39.791
20.0200,67.937
20.0850,77.509
20.1500,81.704
20.2150,70.742
20.2800,54.508
20.3450,34.443
20.4100,14.115
20.4750,9.858
20.5400,14.833
20.6050,13.582
20.6700,8.149
20.7350,8.894
20.8000,11.181
20.8650,5.249
20.9300,13.930
20.9950,2.822
21.0600,10.244
21.1250,14.050
21.1900,9.356
21.2550,19.480
21.3200,14.618
21.3850,20.389
21.4500,18.174
21.5150,28.737
21.5800,23.583
21.6450,25.496
21.7100,19.140
21.7750,20.171
21.8400,29.309
21.9050,32.935
21.9700,27.253
22.0350,12.831
22.1000,9.813
22.1650,0.438
22.2300,4.950
22.2950,9.778
22.3600,10.698
22.4250,12.798
22.4900,11.757
22.5550,7.695
22.6200,4.919
22.6850,22.025
22.7500,16.811
22.8150,13.449
22.8800,2.236
22.9450,14.257
23.0100,7.289
23.0750,7.805
23.1400,6.174
23.2050,11.388
23.2700,17.000
23.3350,2.079
23.4000,12.485
23.4650,12.245
23.5300,3.700
23.5950,11.364
23.6600,8.162
23.7250,5.895
23.7900,9.220
23.8550,0.536
23.9200,6.203
23.9850,8.962
24.0500,8.596
24.1150,8.444
24.1800,9.977
24.2450,6.970
24.3100,9.644
24.3750,18.658
24.4400,16.134
24.5050,13.463
24.5700,8.354
24.6350,12.707
24.7000,15.929
24.7650,11.765
24.8300,12.071
24.8950,14.618
24.9600,17.349
25.0250,18.309
25.0900,3.327
25.1550,19.701
25.2200,15.429
25.2850,4.184
25.3500,11.027
25.4150,10.368
25.4800,13.635
25.5450,8.762
25.6100,7.573
25.6750,1.389
25.7400,18.545
25.8050,20.232
25.8700,10.059
25.9350,5.749
26.0000,15.337
26.0650,16.328
26.1300,18.078
26.1950,10.767
26.2600,5.012
26.3250,1.009
26.3900,10.855
26.4550,25.816
26.5200,22.949
26.5850,26.234
26.6500,26.245
26.7150,34.493
26.7800,42.622
26.8450,40.677
26.9100,60.664
26.9750,90.428
27.0400,97.275
27.1050,85.434
27.1700,81.716
27.2350,83.835
27.3000,69.260
27.3650,62.851
27.4300,76.899
27.4950,93.176
27.5600,102.601
27.6250,101.114
27.6900,93.427
27.7550,78.916
27.8200,55.585
27.8850,47.021
27.9500,49.742
28.0150,36.334
28.0800,30.852
28.1450,31.539
28.2100,16.760
28.2750,5.581
28.3400,24.287
28.4050,29.769
28.4700,29.089
28.5350,41.363
28.6000,39.226
28.6650,30.535
28.7300,34.733
28.7950,34.401
28.8600,32.397
28.9250,46.244
28.9900,60.390
29.0550,83.818
29.1200,108.149
29.1850,115.005
29.2500,108.216
29.3150,84.332
29.3800,51.492
29.4450,27.251
29.5100,9.264
29.5750,2.721
29.6400,3.402
29.7050,6.968
29.7700,9.612
29.8350,8.957
29.9000,9.778
29.9650,6.427
30.0300,5.611
30.0950,13.297
30.1600,19.422
30.2250,17.809
30.2900,26.408
30.3550,73.614
30.4200,130.179
30.4850,164.925
30.5500,188.573
30.6150,178.514
30.6800,148.644
30.7450,100.434
30.8100,67.870
30.8750,56.924
30.9400,41.594
31.0050,37.859
31.0700,37.694
31.1350,40.736
31.2000,41.613
31.2650,51.973
31.3300,39.918
31.3950,35.855
31.4600,30.671
31.5250,40.853
31.5900,35.754
31.6550,23.058
31.7200,24.710
31.7850,25.292
31.8500,18.938
31.9150,19.078
31.9800,33.092
32.0450,57.218
32.1100,70.109
32.1750,68.626
32.2400,60.918
32.3050,50.916
32.3700,49.973
32.4350,42.036
32.5000,27.826
32.5650,39.351
32.6300,40.768
32.6950,41.542
32.7600,55.142
32.8250,37.382
32.8900,26.290
32.9550,48.739
33.0200,65.412
33.0850,82.897
33.1500,100.785
33.2150,74.332
33.2800,60.019
33.3450,55.897
33.4100,43.172
33.4750,30.261
33.5400,26.476
33.6050,32.108
33.6700,54.926
33.7350,58.008
33.8000,78.796
33.8650,81.118
33.9300,84.588
33.9950,101.093
34.0600,157.530
34.1250,208.539
34.1900,203.932
34.2550,172.767
34.3200,131.154
34.3850,93.536
34.4500,67.097
34.5150,34.852
34.5800,39.490
34.6450,29.455
34.7100,29.084
34.7750,27.159
34.8400,44.762
34.9050,33.000
