Distance_(microns),Gray_Value
0.0000,84.000
0.0650,130.046
0.1300,145.209
0.1950,170.282
0.2600,218.010
0.3250,253.674
0.3900,265.598
0.4550,261.559
0.5200,197.743
0.5850,109.145
0.6500,51.734
0.7150,54.391
0.7800,56.113
0.8450,78.910
0.9100,114.279
0.9750,172.909
1.0400,177.871
1.1050,190.198
1.1700,164.233
1.2350,118.973
1.3000,91.067
1.3650,79.608
1.4300,64.525
1.4950,48.890
1.5600,51.446
1.6250,43.205
1.6900,29.035
1.7550,22.114
1.8200,15.319
1.8850,4.962
1.9500,6.381
2.0150,9.883
2.0800,6.230
2.1450,6.636
2.2100,9.616
2.2750,24.674
2.3400,17.262
2.4050,16.727
2.4700,11.634
2.5350,10.114
2.6000,4.147
2.6650,5.268
2.7300,5.515
2.7950,6.641
2.8600,16.536
2.9250,19.138
2.9900,20.274
3.0550,22.170
3.1200,20.718
3.1850,11.497
3.2500,7.941
3.3150,12.439
3.3800,17.578
3.4450,29.693
3.5100,17.192
3.5750,7.114
3.6400,11.749
3.7050,10.212
3.7700,11.997
3.8350,18.763
3.9000,16.056
3.9650,2.123
4.0300,0.969
4.0950,0.796
4.1600,15.963
4.2250,26.508
4.2900,14.319
4.3550,10.221
4.4200,13.882
4.4850,16.373
4.5500,6.430
4.6150,11.978
4.6800,19.387
4.7450,14.911
4.8100,13.589
4.8750,6.267
4.9400,3.505
5.0050,5.427
5.0700,0.904
5.1350,5.365
5.2000,12.396
5.2650,11.933
5.3300,10.680
5.3950,26.215
5.4600,17.375
5.5250,20.257
5.5900,28.758
5.6550,21.696
5.7200,15.123
5.7850,26.637
5.8500,9.191
5.9150,8.625
5.9800,5.232
6.0450,13.087
6.1100,7.004
6.1750,9.552
6.2400,9.426
6.3050,14.603
6.3700,12.106
6.4350,2.468
6.5000,7.575
6.5650,15.789
6.6300,14.731
6.6950,11.721
6.7600,10.948
6.8250,21.033
6.8900,32.624
6.9550,22.022
7.0200,22.875
7.0850,23.621
7.1500,20.714
7.2150,20.116
7.2800,12.127
7.3450,17.036
7.4100,4.428
7.4750,2.605
7.5400,1.641
7.6050,6.056
7.6700,8.507
7.7350,1.845
7.8000,8.703
7.8650,11.392
7.9300,1.618
7.9950,12.779
8.0600,17.124
8.1250,29.326
8.1900,29.226
8.2550,19.870
8.3200,32.879
8.3850,34.898
8.4500,37.813
8.5150,41.541
8.5800,37.604
8.6450,44.341
8.7100,42.251
8.7750,49.701
8.8400,32.094
8.9050,42.299
8.9700,26.567
9.0350,17.165
9.1000,9.250
9.1650,7.461
9.2300,22.853
9.2950,8.020
9.3600,16.395
9.4250,32.142
9.4900,49.347
9.5550,51.327
9.6200,57.567
9.6850,66.145
9.7500,50.216
9.8150,37.613
9.8800,34.728
9.9450,44.611
10.0100,30.844
10.0750,22.151
10.1400,23.000
10.2050,13.038
10.2700,21.097
10.3350,35.917
10.4000,49.238
10.4650,49.224
10.5300,41.219
10.5950,30.044
10.6600,24.676
10.7250,25.637
10.7900,22.861
10.8550,22.890
10.9200,25.734
10.9850,17.508
11.0500,14.196
11.1150,6.829
11.1800,30.474
11.2450,28.445
11.3100,26.810
11.3750,33.736
11.4400,40.521
11.5050,37.285
11.5700,38.242
11.6350,48.938
11.7000,48.608
11.7650,41.044
11.8300,56.438
11.8950,51.499
11.9600,36.142
12.0250,38.860
12.0900,16.313
12.1550,13.998
12.2200,20.479
12.2850,21.234
12.3500,16.086
12.4150,30.805
12.4800,30.297
12.5450,25.411
12.6100,37.754
12.6750,35.541
12.7400,31.942
12.8050,37.665
12.8700,34.403
12.9350,32.307
13.0000,37.774
13.0650,27.872
13.1300,46.807
13.1950,45.594
13.2600,56.781
13.3250,46.457
13.3900,64.526
13.4550,74.642
13.5200,68.199
13.5850,53.625
13.6500,37.796
13.7150,46.614
13.7800,40.354
13.8450,39.677
13.9100,52.830
13.9750,62.653
14.0400,70.506
14.1050,84.295
14.1700,101.533
14.2350,114.806
14.3000,136.489
14.3650,147.063
14.4300,138.385
14.4950,150.270
14.5600,136.732
14.6250,165.754
14.6900,171.274
14.7550,195.810
14.8200,217.954
14.8850,218.246
14.9500,205.771
15.0150,242.740
15.0800,254.706
15.1450,297.271
15.2100,301.687
15.2750,255.352
15.3400,192.403
15.4050,154.666
15.4700,135.128
15.5350,120.768
15.6000,131.054
15.6650,152.329
15.7300,154.835
15.7950,162.196
15.8600,186.220
15.9250,185.293
15.9900,224.905
16.0550,252.418
16.1200,264.990
16.1850,298.509
16.2500,327.729
16.3150,339.965
16.3800,339.279
16.4450,303.507
16.5100,268.206
16.5750,266.705
16.6400,258.329
16.7050,250.672
16.7700,262.664
16.8350,292.268
16.9000,285.849
16.9650,270.561
17.0300,278.874
17.0950,295.931
17.1600,286.606
17.2250,338.349
17.2900,403.733
17.3550,413.079
17.4200,383.188
17.4850,391.728
17.5500,347.272
17.6150,278.859
17.6800,258.778
17.7450,301.995
17.8100,344.045
17.8750,452.607
17.9400,497.437
18.0050,448.916
18.0700,327.392
18.1350,205.136
18.2000,103.401
18.2650,40.032
18.3300,18.737
18.3950,19.000
