Distance_(pixels),Gray_Value
0.00000000,1.0000
0.00000650,1.6624
0.00001300,0.0000
0.00001950,1.4314
0.00002600,1.9252
0.00003250,1.6933
0.00003900,1.6908
0.00004550,11.0915
0.00005200,23.3686
0.00005850,25.6463
0.00006500,25.4890
0.00007150,38.5829
0.00007800,40.5446
0.00008450,38.4929
0.00009100,47.0519
0.00009750,55.0591
0.00010400,47.4395
0.00011050,48.3145
0.00011700,56.3272
0.00012350,61.2001
0.00013000,45.8476
0.00013650,37.2892
0.00014300,23.4203
0.00014950,33.4545
0.00015600,25.4823
0.00016250,23.4413
0.00016900,21.7031
0.00017550,23.2384
0.00018200,22.1802
0.00018850,23.3585
0.00019500,26.7420
0.00020150,27.5072
0.00020800,13.7273
0.00021450,17.7044
0.00022100,17.4688
0.00022750,26.0641
0.00023400,38.8050
0.00024050,25.0793
0.00024700,28.2639
0.00025350,28.7171
0.00026000,29.2124
0.00026650,24.5233
0.00027300,26.8302
0.00027950,23.4102
0.00028600,30.1148
0.00029250,48.4596
0.00029900,47.2782
0.00030550,48.4279
0.00031200,36.9088
0.00031850,42.0415
0.00032500,60.5706
0.00033150,40.4604
0.00033800,43.9856
0.00034450,49.0317
0.00035100,33.7435
0.00035750,35.7980
0.00036400,24.0796
0.00037050,27.3797
0.00037700,18.4757
0.00038350,26.5874
0.00039000,36.5627
0.00039650,36.5289
0.00040300,33.8879
0.00040950,25.8199
0.00041600,19.2731
0.00042250,22.3804
0.00042900,23.5605
0.00043550,31.0458
0.00044200,24.5599
0.00044850,27.2265
0.00045500,17.9777
0.00046150,9.6429
0.00046800,3.8741
0.00047450,12.7948
0.00048100,7.9048
0.00048750,5.8604
0.00049400,4.9803
0.00050050,0.6617
0.00050700,20.2714
0.00051350,13.7449
0.00052000,13.7970
0.00052650,14.6495
0.00053300,6.2188
0.00053950,10.5797
0.00054600,5.8313
0.00055250,5.1132
0.00055900,16.0688
0.00056550,6.9304
0.00057200,5.4453
0.00057850,10.7260
0.00058500,11.4851
0.00059150,7.3747
0.00059800,7.8188
0.00060450,13.8948
0.00061100,17.3476
0.00061750,5.0554
0.00062400,1.5575
0.00063050,8.7370
0.00063700,7.9486
0.00064350,1.7440
0.00065000,6.7925
0.00065650,4.7777
0.00066300,7.2448
0.00066950,1.7500
0.00067600,3.8304
0.00068250,7.1409
0.00068900,6.5939
0.00069550,10.6799
0.00070200,5.7819
0.00070850,7.2058
0.00071500,4.8963
0.00072150,17.9089
0.00072800,16.8186
0.00073450,19.5058
0.00074100,23.7195
0.00074750,12.8918
0.00075400,6.0075
0.00076050,11.4223
0.00076700,12.6311
0.00077350,14.3040
0.00078000,17.8451
0.00078650,9.4828
0.00079300,10.9265
0.00079950,4.1117
0.00080600,5.5142
0.00081250,7.4772
0.00081900,3.2322
0.00082550,7.9245
0.00083200,6.1364
0.00083850,6.5361
0.00084500,9.8247
0.00085150,15.4935
0.00085800,13.7865
0.00086450,15.1697
0.00087100,16.6600
0.00087750,16.8574
0.00088400,9.1550
0.00089050,3.2573
0.00089700,2.5115
0.00090350,7.0986
0.00091000,8.2514
0.00091650,5.0872
0.00092300,1.8514
0.00092950,2.1942
0.00093600,9.1125
0.00094250,18.7398
0.00094900,12.7964
0.00095550,9.6474
0.00096200,2.3013
0.00096850,2.7812
0.00097500,11.3333
0.00098150,20.7224
0.00098800,17.9165
0.00099450,7.2524
0.00100100,8.1042
0.00100750,23.5210
0.00101400,27.4795
0.00102050,30.1164
0.00102700,45.4417
0.00103350,36.8911
0.00104000,35.9856
0.00104650,27.2549
0.00105300,21.4701
0.00105950,40.0831
0.00106600,18.9162
0.00107250,32.8119
0.00107900,37.1612
0.00108550,36.7801
0.00109200,33.4788
0.00109850,45.6183
0.00110500,40.2652
0.00111150,29.4582
0.00111800,25.1678
0.00112450,20.6305
0.00113100,35.4868
0.00113750,27.5773
0.00114400,29.8378
0.00115050,34.5623
0.00115700,26.8614
0.00116350,15.0696
0.00117000,22.2857
0.00117650,23.1747
0.00118300,29.7236
0.00118950,26.2920
0.00119600,24.7590
0.00120250,23.5989
0.00120900,12.5432
0.00121550,20.6990
0.00122200,37.6579
0.00122850,35.6585
0.00123500,33.4317
0.00124150,39.4831
0.00124800,28.0864
0.00125450,38.1578
0.00126100,32.6856
0.00126750,36.8665
0.00127400,24.6874
0.00128050,14.1314
0.00128700,23.3547
0.00129350,20.2951
0.00130000,10.9530
0.00130650,15.9918
0.00131300,18.2021
0.00131950,24.4654
0.00132600,21.2619
0.00133250,19.8421
0.00133900,25.5000
0.00134550,19.4057
0.00135200,16.2180
0.00135850,17.1859
0.00136500,11.7088
0.00137150,7.7434
0.00137800,22.8994
0.00138450,21.3374
0.00139100,8.9683
0.00139750,29.1107
0.00140400,36.3845
0.00141050,47.6669
0.00141700,37.3659
0.00142350,35.4556
0.00143000,37.0278
0.00143650,30.1712
0.00144300,10.5690
0.00144950,24.4545
0.00145600,23.7725
0.00146250,33.5376
0.00146900,41.5131
0.00147550,34.1371
0.00148200,15.3775
0.00148850,19.0153
0.00149500,28.0265
0.00150150,39.8406
0.00150800,35.5300
0.00151450,29.4529
0.00152100,16.4624
0.00152750,22.4648
0.00153400,16.4617
0.00154050,13.3589
0.00154700,19.9706
0.00155350,19.6823
0.00156000,17.9803
0.00156650,20.8954
0.00157300,13.7949
0.00157950,9.4386
0.00158600,6.7169
0.00159250,14.9239
0.00159900,29.5626
0.00160550,23.9040
0.00161200,13.6161
0.00161850,13.0914
0.00162500,13.8718
0.00163150,11.8733
0.00163800,19.5794
0.00164450,14.7111
0.00165100,25.9131
0.00165750,14.8180
0.00166400,15.3081
0.00167050,4.3399
0.00167700,5.8199
0.00168350,3.5317
0.00169000,9.2470
0.00169650,4.3246
0.00170300,8.5454
0.00170950,14.2962
0.00171600,12.2225
0.00172250,25.4811
0.00172900,27.7722
0.00173550,14.0857
0.00174200,27.0441
0.00174850,28.6141
0.00175500,24.4454
0.00176150,19.3699
0.00176800,25.0490
0.00177450,20.9736
0.00178100,20.4987
0.00178750,23.4241
0.00179400,15.0029
0.00180050,20.5452
0.00180700,19.8957
0.00181350,21.4182
0.00182000,29.1559
0.00182650,36.1903
0.00183300,30.9737
0.00183950,22.0841
0.00184600,26.5564
0.00185250,41.9000
0.00185900,25.3817
0.00186550,22.3747
0.00187200,38.7660
0.00187850,36.6508
0.00188500,46.2897
0.00189150,54.3241
0.00189800,68.4885
0.00190450,53.9234
0.00191100,47.6391
0.00191750,49.5127
0.00192400,46.1720
0.00193050,50.0889
0.00193700,30.6019
0.00194350,22.8536
0.00195000,36.3848
0.00195650,32.0333
0.00196300,26.0567
0.00196950,43.2721
0.00197600,34.2522
0.00198250,40.4244
0.00198900,31.7732
0.00199550,33.9317
0.00200200,30.2702
0.00200850,26.5000
0.00201500,14.0463
0.00202150,13.8450
0.00202800,9.8385
0.00203450,24.7494
0.00204100,27.6855
0.00204750,24.7605
0.00205400,26.1828
0.00206050,27.5723
0.00206700,29.0321
0.00207350,16.8376
0.00208000,26.5882
0.00208650,33.0026
0.00209300,28.6334
0.00209950,37.4603
0.00210600,44.2755
0.00211250,35.6220
0.00211900,20.2782
0.00212550,35.2212
0.00213200,29.8611
0.00213850,19.9207
0.00214500,19.6848
0.00215150,9.1604
0.00215800,7.2272
0.00216450,23.0167
0.00217100,33.0518
0.00217750,36.1506
0.00218400,38.4869
0.00219050,38.8765
0.00219700,25.4938
0.00220350,25.8386
0.00221000,33.9149
0.00221650,26.4639
0.00222300,28.6741
0.00222950,23.1424
0.00223600,22.9713
0.00224250,39.0935
0.00224900,33.0246
0.00225550,29.7851
0.00226200,32.6716
0.00226850,32.3859
0.00227500,19.0329
0.00228150,13.7426
0.00228800,7.9959
0.00229450,1.6095
0.00230100,20.1218
0.00230750,14.3274
0.00231400,17.1635
0.00232050,25.9158
0.00232700,26.1926
0.00233350,24.7411
0.00234000,38.0176
0.00234650,29.1384
0.00235300,32.0189
0.00235950,21.3758
0.00236600,19.5836
0.00237250,13.9900
0.00237900,8.5949
0.00238550,2.1409
0.00239200,12.8677
0.00239850,17.5928
0.00240500,17.6200
0.00241150,32.1156
0.00241800,25.0402
0.00242450,30.1507
0.00243100,28.1776
0.00243750,27.8363
0.00244400,15.5200
0.00245050,16.5049
0.00245700,25.1149
0.00246350,21.1148
0.00247000,5.0599
0.00247650,14.1410
0.00248300,23.4367
0.00248950,16.1747
0.00249600,14.2318
0.00250250,24.4499
0.00250900,30.4305
0.00251550,34.0505
0.00252200,29.1622
0.00252850,35.2715
0.00253500,23.3669
0.00254150,20.4958
0.00254800,28.2683
0.00255450,36.4368
0.00256100,33.7239
0.00256750,40.2043
0.00257400,31.3854
0.00258050,21.3068
0.00258700,23.0868
0.00259350,18.6632
0.00260000,14.1336
0.00260650,14.0892
0.00261300,13.5663
