Distance_(pixels),Gray_Value
0.00000000,0.0000
0.00000650,9.9327
0.00001300,1.1538
0.00001950,2.2308
0.00002600,1.9231
0.00003250,0.0481
0.00003900,4.8269
0.00004550,3.8654
0.00005200,1.0000
0.00005850,0.3462
0.00006500,4.5192
0.00007150,6.3654
0.00007800,1.7692
0.00008450,5.5000
0.00009100,4.0000
0.00009750,0.0000
0.00010400,6.0000
0.00011050,4.1827
0.00011700,0.8269
0.00012350,12.2692
0.00013000,2.6154
0.00013650,0.0000
0.00014300,5.6923
0.00014950,0.6635
0.00015600,1.0000
0.00016250,3.2404
0.00016900,2.0000
0.00017550,4.4808
0.00018200,3.3462
0.00018850,3.2788
0.00019500,1.0000
0.00020150,3.4038
0.00020800,3.6923
0.00021450,3.6827
0.00022100,0.0000
0.00022750,4.6538
0.00023400,5.2308
0.00024050,7.1346
0.00024700,9.0962
0.00025350,10.5000
0.00026000,8.4615
0.00026650,11.4231
0.00027300,5.0192
0.00027950,9.3077
0.00028600,5.0769
0.00029250,6.2404
0.00029900,1.3269
0.00030550,3.1635
0.00031200,8.9231
0.00031850,10.2404
0.00032500,5.0385
0.00033150,6.9423
0.00033800,5.5000
0.00034450,2.4904
0.00035100,5.0000
0.00035750,3.8846
0.00036400,6.3846
0.00037050,3.2885
0.00037700,6.4615
0.00038350,6.4038
0.00039000,3.1538
0.00039650,6.0673
0.00040300,3.1923
0.00040950,4.8173
0.00041600,7.5385
0.00042250,5.0000
0.00042900,5.7115
0.00043550,6.0673
0.00044200,11.8462
0.00044850,5.6635
0.00045500,3.6731
0.00046150,11.6827
0.00046800,2.5385
0.00047450,7.7212
0.00048100,0.0000
0.00048750,5.2788
0.00049400,5.8462
0.00050050,4.0000
0.00050700,5.5000
0.00051350,10.2404
0.00052000,2.6154
0.00052650,13.2308
0.00053300,5.7308
0.00053950,9.1923
0.00054600,7.2692
0.00055250,0.7308
0.00055900,2.6923
0.00056550,9.3654
0.00057200,1.8462
0.00057850,6.8462
0.00058500,7.1923
0.00059150,14.2500
0.00059800,9.4231
0.00060450,0.0000
0.00061100,4.9038
0.00061750,9.5673
0.00062400,1.1538
0.00063050,7.8077
0.00063700,2.3462
0.00064350,5.9519
0.00065000,6.9615
0.00065650,4.9423
0.00066300,11.1731
0.00066950,6.0096
0.00067600,7.0000
0.00068250,3.9904
0.00068900,6.9231
0.00069550,6.8269
0.00070200,6.9615
0.00070850,10.0481
0.00071500,6.1154
0.00072150,3.7308
0.00072800,11.6154
0.00073450,8.5673
0.00074100,4.1923
0.00074750,1.1635
0.00075400,6.7692
0.00076050,1.6250
0.00076700,0.6731
0.00077350,7.1346
0.00078000,1.6154
0.00078650,8.1827
0.00079300,0.3462
0.00079950,1.5481
0.00080600,6.6154
0.00081250,3.9904
0.00081900,5.7308
0.00082550,1.5481
0.00083200,5.3846
0.00083850,10.2788
0.00084500,2.2500
0.00085150,2.2596
0.00085800,3.7308
0.00086450,5.7885
0.00087100,4.8846
0.00087750,3.1058
0.00088400,12.4615
0.00089050,4.3173
0.00089700,3.9808
0.00090350,8.6250
0.00091000,3.9615
0.00091650,5.0000
0.00092300,2.1923
0.00092950,4.3750
0.00093600,0.3846
0.00094250,3.0000
0.00094900,4.8269
0.00095550,7.5865
0.00096200,5.1538
0.00096850,3.2981
0.00097500,1.8846
0.00098150,5.8077
0.00098800,3.0000
0.00099450,3.5865
0.00100100,3.6346
0.00100750,6.9808
0.00101400,4.0000
0.00102050,2.9423
0.00102700,7.0769
0.00103350,5.5865
0.00104000,6.2308
0.00104650,7.1923
0.00105300,0.5577
0.00105950,12.8654
0.00106600,10.7692
0.00107250,5.3462
0.00107900,0.0000
0.00108550,7.8750
0.00109200,8.5385
0.00109850,9.6250
0.00110500,2.9038
0.00111150,3.2885
0.00111800,6.2692
0.00112450,6.0096
0.00113100,2.6154
0.00113750,3.0481
0.00114400,1.8462
0.00115050,7.1058
0.00115700,3.5769
0.00116350,2.4423
0.00117000,11.4615
0.00117650,2.7404
0.00118300,0.2500
0.00118950,4.9615
0.00119600,2.6154
0.00120250,0.8846
0.00120900,0.6346
0.00121550,1.5962
0.00122200,0.7692
0.00122850,7.0865
0.00123500,0.0000
0.00124150,1.6731
0.00124800,3.3077
0.00125450,3.0000
0.00126100,1.7308
0.00126750,9.0000
0.00127400,1.7692
0.00128050,5.5288
0.00128700,4.9038
0.00129350,9.8269
0.00130000,0.7692
0.00130650,2.4712
0.00131300,13.0000
0.00131950,0.0000
0.00132600,4.1154
0.00133250,8.8846
0.00133900,4.9038
0.00134550,7.0096
0.00135200,1.0000
0.00135850,0.0673
0.00136500,2.9615
0.00137150,4.8558
0.00137800,0.4615
0.00138450,1.0962
0.00139100,4.0577
0.00139750,2.1346
0.00140400,5.6154
0.00141050,6.0865
0.00141700,6.4231
0.00142350,8.3654
0.00143000,12.0769
0.00143650,6.8750
0.00144300,9.1923
0.00144950,6.4423
0.00145600,6.6154
0.00146250,7.5288
0.00146900,11.4808
0.00147550,7.2692
0.00148200,6.8077
0.00148850,2.4231
0.00149500,6.1538
0.00150150,0.7788
0.00150800,4.2308
0.00151450,0.7212
0.00152100,9.5000
0.00152750,3.5577
0.00153400,3.9231
0.00154050,4.2788
0.00154700,9.4231
0.00155350,3.1923
0.00156000,2.4615
0.00156650,8.1923
0.00157300,15.7500
0.00157950,5.6442
0.00158600,8.2308
0.00159250,12.0000
0.00159900,1.0962
0.00160550,3.6250
0.00161200,6.3846
0.00161850,3.5769
0.00162500,6.7885
0.00163150,1.7596
0.00163800,5.6923
0.00164450,4.5962
0.00165100,10.5577
0.00165750,3.6442
0.00166400,7.5385
0.00167050,8.1154
0.00167700,1.9231
0.00168350,6.4135
0.00169000,2.5000
0.00169650,4.5481
0.00170300,9.5962
0.00170950,3.7019
0.00171600,1.6154
0.00172250,9.0000
0.00172900,3.6731
0.00173550,7.8654
0.00174200,1.7308
0.00174850,8.6250
0.00175500,3.5962
0.00176150,3.2115
0.00176800,4.2308
0.00177450,3.0000
0.00178100,4.4423
0.00178750,7.2885
0.00179400,3.2692
0.00180050,2.6635
0.00180700,3.6538
0.00181350,4.0000
0.00182000,2.7692
0.00182650,2.0000
0.00183300,1.4231
0.00183950,3.7212
0.00184600,9.8077
0.00185250,9.6250
0.00185900,5.5000
0.00186550,0.0000
0.00187200,8.4615
0.00187850,0.2212
0.00188500,3.5769
0.00189150,6.7981
0.00189800,2.8077
0.00190450,4.9038
0.00191100,0.6923
0.00191750,7.6923
0.00192400,6.9231
0.00193050,1.4327
0.00193700,4.6731
0.00194350,0.0000
0.00195000,7.2308
0.00195650,0.8462
0.00196300,6.8077
0.00196950,4.2596
0.00197600,4.7692
0.00198250,3.3365
0.00198900,7.9423
0.00199550,5.0481
0.00200200,2.9615
0.00200850,6.0000
0.00201500,5.8846
0.00202150,5.9519
0.00202800,3.0000
