Distance_(pixels),Gray_Value
0.00000000,27.000
0.00000650,50.273
0.00001300,32.911
0.00001950,47.026
0.00002600,46.538
0.00003250,38.129
0.00003900,58.753
0.00004550,45.790
0.00005200,48.022
0.00005850,65.734
0.00006500,69.242
0.00007150,75.365
0.00007800,78.200
0.00008450,96.175
0.00009100,131.397
0.00009750,161.494
0.00010400,185.878
0.00011050,224.893
0.00011700,226.374
0.00012350,221.452
0.00013000,220.796
0.00013650,226.496
0.00014300,199.835
0.00014950,158.175
0.00015600,149.839
0.00016250,120.440
0.00016900,92.735
0.00017550,94.931
0.00018200,95.180
0.00018850,92.300
0.00019500,85.484
0.00020150,69.769
0.00020800,69.971
0.00021450,92.028
0.00022100,78.743
0.00022750,66.427
0.00023400,64.832
0.00024050,56.141
0.00024700,81.734
0.00025350,65.116
0.00026000,64.295
0.00026650,69.670
0.00027300,56.926
0.00027950,60.189
0.00028600,51.440
0.00029250,78.773
0.00029900,68.811
0.00030550,61.653
0.00031200,57.757
0.00031850,63.684
0.00032500,58.807
0.00033150,54.498
0.00033800,43.436
0.00034450,52.241
0.00035100,52.900
0.00035750,51.177
0.00036400,54.559
0.00037050,34.642
0.00037700,30.161
0.00038350,26.734
0.00039000,30.052
0.00039650,26.182
0.00040300,25.983
0.00040950,24.202
0.00041600,33.966
0.00042250,42.707
0.00042900,39.845
0.00043550,35.115
0.00044200,27.622
0.00044850,34.533
0.00045500,38.528
0.00046150,41.884
0.00046800,38.283
0.00047450,51.062
0.00048100,43.297
0.00048750,35.404
0.00049400,50.445
0.00050050,52.456
0.00050700,48.146
0.00051350,48.520
0.00052000,30.088
0.00052650,37.328
0.00053300,52.566
0.00053950,43.062
0.00054600,66.540
0.00055250,51.029
0.00055900,40.624
0.00056550,61.979
0.00057200,35.960
0.00057850,24.475
0.00058500,17.164
0.00059150,41.290
0.00059800,27.373
0.00060450,13.471
0.00061100,25.970
0.00061750,26.331
0.00062400,15.050
0.00063050,23.034
0.00063700,38.515
0.00064350,46.786
0.00065000,48.341
0.00065650,36.573
0.00066300,40.511
0.00066950,43.028
0.00067600,53.518
0.00068250,59.632
0.00068900,57.117
0.00069550,56.706
0.00070200,60.465
0.00070850,56.783
0.00071500,50.303
0.00072150,47.445
0.00072800,40.597
0.00073450,31.134
0.00074100,45.476
0.00074750,41.437
0.00075400,26.962
0.00076050,23.556
0.00076700,20.840
0.00077350,23.830
0.00078000,4.474
0.00078650,24.144
0.00079300,23.651
0.00079950,3.711
0.00080600,18.281
0.00081250,17.847
0.00081900,33.090
0.00082550,30.019
0.00083200,14.009
0.00083850,30.090
0.00084500,17.290
0.00085150,21.038
0.00085800,32.699
0.00086450,16.714
0.00087100,33.325
0.00087750,37.127
0.00088400,29.339
0.00089050,16.134
0.00089700,10.957
0.00090350,19.666
0.00091000,22.256
0.00091650,27.509
0.00092300,16.787
0.00092950,9.152
0.00093600,9.691
0.00094250,12.514
0.00094900,6.432
0.00095550,6.780
0.00096200,11.720
0.00096850,18.283
0.00097500,20.423
0.00098150,26.179
0.00098800,27.558
0.00099450,25.611
0.00100100,50.201
0.00100750,58.537
0.00101400,40.310
0.00102050,30.472
0.00102700,26.780
0.00103350,30.893
0.00104000,28.419
0.00104650,26.037
0.00105300,20.856
0.00105950,32.612
0.00106600,23.326
0.00107250,37.758
0.00107900,47.161
0.00108550,42.208
0.00109200,37.003
0.00109850,39.060
0.00110500,51.999
0.00111150,39.823
0.00111800,50.654
0.00112450,43.669
0.00113100,51.494
0.00113750,40.968
0.00114400,33.867
0.00115050,45.017
0.00115700,47.810
0.00116350,60.865
0.00117000,51.223
0.00117650,52.303
0.00118300,47.004
0.00118950,51.723
0.00119600,65.378
0.00120250,67.157
0.00120900,79.612
0.00121550,73.714
0.00122200,63.691
0.00122850,65.085
0.00123500,57.657
0.00124150,39.648
0.00124800,36.036
0.00125450,36.050
0.00126100,34.205
0.00126750,28.951
0.00127400,18.300
0.00128050,26.858
0.00128700,30.102
0.00129350,34.601
0.00130000,21.085
0.00130650,27.997
0.00131300,24.133
0.00131950,29.609
0.00132600,28.975
0.00133250,51.295
0.00133900,64.434
0.00134550,55.746
0.00135200,40.147
0.00135850,62.834
0.00136500,58.657
0.00137150,59.569
0.00137800,65.367
0.00138450,80.979
0.00139100,62.499
0.00139750,73.880
0.00140400,71.652
0.00141050,78.256
0.00141700,52.523
0.00142350,67.504
0.00143000,65.241
0.00143650,70.633
0.00144300,40.908
0.00144950,50.678
0.00145600,66.302
0.00146250,52.945
0.00146900,56.517
0.00147550,62.425
0.00148200,71.476
0.00148850,74.535
0.00149500,69.361
0.00150150,74.393
0.00150800,53.884
0.00151450,44.682
0.00152100,46.453
0.00152750,47.087
0.00153400,45.559
0.00154050,51.852
0.00154700,46.422
0.00155350,38.936
0.00156000,32.161
0.00156650,30.594
0.00157300,30.578
0.00157950,34.941
0.00158600,32.190
0.00159250,37.020
0.00159900,45.460
0.00160550,49.870
0.00161200,34.273
0.00161850,31.297
0.00162500,33.238
0.00163150,44.934
0.00163800,52.888
0.00164450,48.549
0.00165100,59.921
0.00165750,31.997
0.00166400,47.275
0.00167050,59.145
0.00167700,44.471
0.00168350,53.981
0.00169000,82.621
0.00169650,56.214
0.00170300,69.473
0.00170950,71.660
0.00171600,77.197
0.00172250,93.923
0.00172900,95.546
0.00173550,81.264
0.00174200,94.836
0.00174850,78.898
0.00175500,72.168
0.00176150,71.151
0.00176800,72.123
0.00177450,78.589
0.00178100,74.663
0.00178750,55.021
0.00179400,47.334
0.00180050,53.521
0.00180700,54.998
0.00181350,51.479
0.00182000,40.848
0.00182650,37.206
0.00183300,40.364
0.00183950,39.624
0.00184600,44.627
0.00185250,34.377
0.00185900,32.872
0.00186550,55.081
0.00187200,47.179
0.00187850,50.539
0.00188500,55.421
0.00189150,49.220
0.00189800,52.647
0.00190450,44.551
0.00191100,45.483
0.00191750,30.325
0.00192400,42.103
0.00193050,39.637
0.00193700,32.096
0.00194350,32.193
0.00195000,48.351
0.00195650,21.246
0.00196300,36.469
0.00196950,44.569
0.00197600,39.314
0.00198250,30.905
0.00198900,43.273
0.00199550,32.121
0.00200200,28.470
0.00200850,32.756
0.00201500,55.050
0.00202150,45.359
0.00202800,36.212
0.00203450,31.806
0.00204100,40.420
0.00204750,46.310
0.00205400,39.453
0.00206050,39.769
0.00206700,44.617
0.00207350,55.280
0.00208000,57.110
0.00208650,59.827
0.00209300,67.102
0.00209950,69.268
0.00210600,75.746
0.00211250,82.012
0.00211900,98.514
0.00212550,100.706
0.00213200,102.461
0.00213850,129.381
0.00214500,162.726
0.00215150,177.581
0.00215800,178.912
0.00216450,200.345
0.00217100,156.312
0.00217750,173.213
0.00218400,137.366
0.00219050,110.208
0.00219700,57.901
0.00220350,54.226
0.00221000,38.004
0.00221650,24.000
