Distance_(microns),Gray_Value
0.0000,14.0000
0.0650,12.4566
0.1300,5.7005
0.1950,8.0190
0.2600,3.6532
0.3250,4.9804
0.3900,2.8166
0.4550,4.6336
0.5200,5.6786
0.5850,3.3270
0.6500,2.4687
0.7150,2.0431
0.7800,2.6851
0.8450,5.8420
0.9100,5.8631
0.9750,5.5190
1.0400,4.9566
1.1050,3.7778
1.1700,2.3668
1.2350,0.9393
1.3000,7.7647
1.3650,3.3529
1.4300,6.0246
1.4950,3.0802
1.5600,1.1142
1.6250,1.1744
1.6900,5.7955
1.7550,2.6159
1.8200,2.1592
1.8850,4.9464
1.9500,3.1419
2.0150,0.5490
2.0800,0.1453
2.1450,1.7855
2.2100,5.4444
2.2750,2.4592
2.3400,1.3806
2.4050,1.6303
2.4700,7.4371
2.5350,0.6176
2.6000,6.7962
2.6650,0.6123
2.7300,1.9585
2.7950,9.7839
2.8600,6.0923
2.9250,6.3685
2.9900,7.0938
3.0550,7.0911
3.1200,4.3287
3.1850,4.4262
3.2500,3.8670
3.3150,2.0000
3.3800,1.2422
3.4450,2.5569
3.5100,3.7163
3.5750,3.0471
3.6400,8.5736
3.7050,4.5260
3.7700,5.9016
3.8350,6.7524
3.9000,0.3114
3.9650,2.9960
4.0300,1.7001
4.0950,3.6557
4.1600,10.9938
4.2250,6.2543
4.2900,5.0242
4.3550,2.8572
4.4200,6.3333
4.4850,4.7007
4.5500,4.2807
4.6150,4.5465
4.6800,7.8720
4.7450,9.7053
4.8100,3.6194
4.8750,3.7093
4.9400,3.9854
5.0050,5.9377
5.0700,1.2457
5.1350,0.8843
5.2000,2.5098
5.2650,6.8045
5.3300,5.5863
5.3950,1.2976
5.4600,4.1038
5.5250,3.3333
5.5900,5.5210
5.6550,6.4931
5.7200,9.2530
5.7850,5.7882
5.8500,2.9862
5.9150,4.5527
5.9800,5.6982
6.0450,3.5606
6.1100,4.8862
6.1750,4.6697
6.2400,1.2111
6.3050,4.6765
6.3700,6.2795
6.4350,9.0381
6.5000,3.9323
6.5650,2.3124
6.6300,3.0000
6.6950,4.3305
6.7600,4.5782
6.8250,9.8080
6.8900,7.1719
6.9550,7.8656
7.0200,5.1246
7.0850,6.6163
7.1500,3.1296
7.2150,2.9913
7.2800,4.2238
7.3450,6.4567
7.4100,7.9031
7.4750,7.2664
7.5400,5.5617
7.6050,3.2232
7.6700,0.8389
7.7350,1.8889
7.8000,10.3806
7.8650,5.9777
7.9300,3.5083
7.9950,7.7907
8.0600,5.2634
8.1250,5.9000
8.1900,9.3426
8.2550,7.9831
8.3200,2.3964
8.3850,2.1332
8.4500,6.6505
8.5150,9.6246
8.5800,3.4602
