Distance_(microns),Gray_Value
0.0000,9.0000
0.0650,11.6121
0.1300,14.6577
0.1950,13.0146
0.2600,15.0666
0.3250,7.1086
0.3900,7.3756
0.4550,8.2855
0.5200,5.4073
0.5850,8.0466
0.6500,8.3480
0.7150,13.8463
0.7800,4.3288
0.8450,6.6100
0.9100,6.1647
0.9750,4.3485
1.0400,4.3218
1.1050,3.2462
1.1700,0.2512
1.2350,2.5706
1.3000,3.3552
1.3650,6.3821
1.4300,3.2188
1.4950,2.2558
1.5600,8.7957
1.6250,7.8491
1.6900,6.8754
1.7550,7.5450
1.8200,6.4203
1.8850,12.8670
1.9500,6.7590
2.0150,11.3533
2.0800,13.3719
2.1450,10.1574
2.2100,9.4840
2.2750,8.7531
2.3400,8.5752
2.4050,2.7041
2.4700,6.3906
2.5350,5.6346
2.6000,5.3305
2.6650,3.0428
2.7300,2.0747
2.7950,0.7454
2.8600,3.6645
2.9250,11.6770
2.9900,10.7341
3.0550,9.7617
3.1200,9.9734
3.1850,8.3931
3.2500,5.5018
3.3150,6.2834
3.3800,14.4318
3.4450,1.7916
3.5100,4.8253
3.5750,8.9721
3.6400,8.0631
3.7050,7.4543
3.7700,8.6264
3.8350,6.3785
3.9000,4.0784
3.9650,11.4820
4.0300,8.0918
4.0950,8.1753
4.1600,5.7784
4.2250,7.5798
4.2900,8.8193
4.3550,9.1894
4.4200,5.9043
4.4850,4.7647
4.5500,8.1723
4.6150,4.2675
4.6800,6.2285
4.7450,6.3363
4.8100,7.2012
4.8750,7.4486
4.9400,8.2493
5.0050,7.8935
5.0700,13.2493
5.1350,6.7505
5.2000,12.9645
5.2650,16.6988
5.3300,14.4878
5.3950,6.8991
5.4600,14.6705
5.5250,14.9262
5.5900,14.3629
5.6550,11.3510
5.7200,12.1349
5.7850,9.2120
5.8500,7.8248
5.9150,12.2938
5.9800,15.4338
6.0450,9.1304
6.1100,9.2515
6.1750,9.4432
6.2400,6.8868
6.3050,3.5319
6.3700,3.6386
6.4350,7.6738
6.5000,9.4789
