Distance_(microns),Gray_Value
0.0000,3.0000
0.0650,6.5391
0.1300,5.3080
0.1950,7.7723
0.2600,12.8571
0.3250,14.0156
0.3900,15.0312
0.4550,15.5703
0.5200,19.2143
0.5850,20.9174
0.6500,21.2143
0.7150,16.1618
0.7800,15.3929
0.8450,19.7589
0.9100,20.0625
0.9750,12.0424
1.0400,19.9286
1.1050,27.0022
1.1700,24.5312
1.2350,16.2924
1.3000,21.9643
1.3650,23.2031
1.4300,25.9688
1.4950,26.4152
1.5600,18.0714
1.6250,20.5201
1.6900,19.1607
1.7550,22.4900
1.8200,24.8750
1.8850,20.0100
1.9500,19.7143
2.0150,21.4989
2.0800,31.5714
2.1450,25.7489
2.2100,24.4330
2.2750,22.9297
2.3400,17.2143
2.4050,24.3962
2.4700,25.1071
2.5350,26.7946
2.6000,26.6071
2.6650,29.8013
2.7300,22.1562
2.7950,22.4498
2.8600,13.2500
2.9250,18.7746
2.9900,12.9062
3.0550,11.3337
3.1200,20.9286
3.1850,19.0078
3.2500,8.4107
3.3150,14.7857
3.3800,20.4107
3.4450,10.7857
3.5100,12.3393
3.5750,23.2522
3.6400,18.7500
3.7050,16.6674
3.7700,22.4643
3.8350,18.3315
3.9000,22.1607
3.9650,13.6362
4.0300,13.8661
4.0950,21.8672
4.1600,22.0000
4.2250,8.6942
4.2900,15.0357
4.3550,21.1417
4.4200,15.7679
4.4850,14.9342
4.5500,5.6250
4.6150,4.6105
4.6800,6.3214
4.7450,5.7835
4.8100,10.4866
4.8750,11.8192
4.9400,10.9643
5.0050,2.4844
5.0700,4.9375
5.1350,5.4431
5.2000,3.2857
5.2650,3.5725
5.3300,12.3080
5.3950,8.5346
5.4600,4.1250
5.5250,10.1183
5.5900,6.3393
5.6550,5.6920
5.7200,3.9643
5.7850,3.4420
5.8500,7.0446
5.9150,4.1719
5.9800,3.9464
6.0450,3.7757
6.1100,2.1429
6.1750,3.7433
6.2400,6.0000
6.3050,3.2712
6.3700,5.6875
6.4350,6.2600
6.5000,8.3393
6.5650,3.0279
6.6300,2.1696
6.6950,3.3426
6.7600,1.2500
6.8250,2.2891
6.8900,2.9821
6.9550,4.6027
7.0200,5.3571
7.0850,7.1016
7.1500,8.6964
7.2150,4.1808
7.2800,6.5000
7.3450,3.8828
7.4100,0.8616
7.4750,4.8348
7.5400,2.7321
7.6050,7.3783
7.6700,7.5759
7.7350,3.8203
7.8000,2.6071
7.8650,2.2656
7.9300,6.3616
7.9950,4.6652
8.0600,6.9464
8.1250,7.3315
8.1900,4.8750
8.2550,1.0547
8.3200,2.5714
8.3850,5.6317
8.4500,9.6562
8.5150,8.7455
8.5800,3.1071
8.6450,4.7344
8.7100,2.5491
8.7750,9.1417
8.8400,10.3571
8.9050,2.2924
8.9700,3.0000
9.0350,5.7578
9.1000,4.2500
9.1650,5.4855
9.2300,4.3036
9.2950,4.0190
9.3600,3.5714
9.4250,5.2768
9.4900,5.6786
9.5550,7.9766
9.6200,5.9107
9.6850,1.0446
9.7500,5.5312
9.8150,7.8683
9.8800,7.4286
9.9450,6.2667
10.0100,3.5000
10.0750,1.6161
10.1400,3.8393
10.2050,2.9051
10.2700,1.5402
10.3350,3.5525
10.4000,2.5714
10.4650,10.2500
10.5300,4.5714
10.5950,3.1228
10.6600,1.6429
10.7250,6.0971
10.7900,8.7009
10.8550,6.9252
10.9200,4.2500
10.9850,5.8873
11.0500,3.6786
11.1150,3.1194
11.1800,8.6071
11.2450,4.5290
11.3100,1.5134
11.3750,10.5000
11.4400,6.4286
11.5050,2.3281
11.5700,6.8839
11.6350,2.1719
11.7000,0.9464
11.7650,5.4967
11.8300,6.9688
11.8950,4.8638
11.9600,4.1071
12.0250,3.9163
12.0900,0.3705
12.1550,0.7087
12.2200,2.3214
12.2850,3.0156
12.3500,5.7857
12.4150,7.0100
12.4800,1.0000
12.5450,1.3382
12.6100,3.7723
12.6750,3.9576
12.7400,7.5000
12.8050,7.8850
12.8700,6.2366
12.9350,1.4721
13.0000,6.3571
13.0650,3.8225
13.1300,3.6116
13.1950,5.2422
13.2600,1.1607
13.3250,1.8672
13.3900,4.4330
13.4550,0.8203
13.5200,5.1429
13.5850,9.1217
13.6500,2.0000
13.7150,4.1429
13.7800,8.5893
13.8450,3.0737
13.9100,4.0580
13.9750,8.7254
14.0400,5.3214
14.1050,0.7422
14.1700,4.2009
14.2350,3.1752
14.3000,7.2321
14.3650,6.9754
14.4300,5.2545
14.4950,0.8371
14.5600,1.455E-10
14.6250,3.0804
14.6900,5.3973
14.7550,3.5033
14.8200,4.0536
14.8850,6.6429
14.9500,11.1652
15.0150,0.8359
15.0800,2.0357
15.1450,5.5926
15.2100,6.5134
15.2750,5.2846
15.3400,3.1071
15.4050,7.8616
15.4700,2.9375
15.5350,2.3605
15.6000,5.2143
15.6650,6.1752
15.7300,3.6473
15.7950,3.2154
15.8600,7.5714
15.9250,6.5156
15.9900,7.4732
16.0550,7.2444
16.1200,3.4286
16.1850,1.7076
16.2500,5.0625
16.3150,2.0223
16.3800,1.3750
16.4450,3.6116
16.5100,0.9821
16.5750,5.3750
16.6400,12.2857
16.7050,4.3203
16.7700,6.7366
16.8350,5.7109
16.9000,2.0536
16.9650,1.7757
17.0300,4.6295
17.0950,1.8136
17.1600,7.5357
17.2250,11.0067
17.2900,5.3438
17.3550,6.7701
17.4200,4.6964
17.4850,10.7634
17.5500,3.4866
17.6150,5.8728
17.6800,5.6429
17.7450,5.8359
17.8100,7.1384
17.8750,2.0257
17.9400,3.6429
18.0050,2.1328
18.0700,1.5402
18.1350,3.7143
18.2000,5.5000
18.2650,4.3549
18.3300,4.3080
18.3950,4.0848
18.4600,4.1964
18.5250,9.1719
18.5900,6.7411
18.6550,6.5234
18.7200,2.4286
18.7850,11.9475
18.8500,6.2589
18.9150,2.9464
18.9800,6.2143
19.0450,6.8940
19.1100,4.5625
19.1750,1.8661
19.2400,3.7143
19.3050,11.1306
19.3700,8.7857
19.4350,7.6931
19.5000,7.1429
19.5650,6.8594
19.6300,1.8036
19.6950,5.6038
19.7600,6.4286
19.8250,7.0257
19.8900,8.2946
19.9550,1.6975
20.0200,8.2500
20.0850,9.9520
20.1500,8.3616
20.2150,10.1562
20.2800,11.6429
20.3450,13.2868
20.4100,13.5045
20.4750,17.5938
20.5400,19.0536
20.6050,9.6886
20.6700,10.9062
20.7350,25.2746
20.8000,19.8571
20.8650,31.5190
20.9300,23.0312
20.9950,28.1272
21.0600,24.1964
21.1250,21.4810
21.1900,28.8571
21.2550,17.4944
21.3200,20.5714
21.3850,16.7422
21.4500,17.2054
21.5150,24.2031
21.5800,33.0893
21.6450,27.5714
21.7100,28.9464
21.7750,21.7667
21.8400,17.5000
21.9050,20.9163
21.9700,22.8839
22.0350,19.7098
22.1000,21.3393
22.1650,21.8136
22.2300,27.0536
22.2950,23.2188
22.3600,22.0000
22.4250,29.2857
22.4900,22.3348
22.5550,24.6417
22.6200,23.7143
22.6850,21.5480
22.7500,20.0000
22.8150,29.8929
22.8800,30.4286
22.9450,35.0859
23.0100,36.5446
23.0750,32.8415
23.1400,25.5893
23.2050,19.1562
23.2700,26.9107
23.3350,23.3750
23.4000,11.2143
23.4650,26.2388
23.5300,28.4598
23.5950,22.0636
23.6600,22.0000
23.7250,23.7913
23.7900,22.7455
23.8550,23.8304
23.9200,23.3571
23.9850,25.1317
24.0500,28.5938
24.1150,25.7891
24.1800,28.6250
24.2450,22.9152
24.3100,25.7098
24.3750,26.4397
24.4400,26.0000
24.5050,28.4978
24.5700,27.3438
24.6350,23.9074
24.7000,19.3393
24.7650,16.0513
24.8300,20.3839
24.8950,24.3192
24.9600,30.7143
25.0250,35.1953
25.0900,34.4152
25.1550,30.2344
25.2200,24.6429
25.2850,23.6685
25.3500,31.6473
25.4150,23.6897
25.4800,19.2500
25.5450,25.2176
25.6100,18.4062
25.6750,24.3092
25.7400,16.3393
25.8050,26.5112
25.8700,25.9062
25.9350,36.4297
26.0000,40.0714
26.0650,22.2109
26.1300,25.8929
26.1950,25.3873
26.2600,22.9464
26.3250,25.8951
26.3900,30.7188
26.4550,35.0871
26.5200,27.8571
26.5850,27.3147
26.6500,23.8393
26.7150,14.8449
26.7800,28.4821
26.8450,25.9375
26.9100,24.5491
26.9750,21.5692
27.0400,28.7143
27.1050,27.3493
27.1700,33.1027
27.2350,28.8739
27.3000,25.7500
27.3650,24.1942
27.4300,14.0000
27.4950,16.5982
27.5600,25.6071
27.6250,23.2645
27.6900,18.7232
27.7550,18.2578
27.8200,13.3571
27.8850,18.1317
27.9500,18.9241
28.0150,28.3359
28.0800,25.2857
28.1450,18.9040
28.2100,20.9062
28.2750,22.0647
28.3400,18.5357
28.4050,19.1998
28.4700,27.8750
28.5350,26.3482
28.6000,30.3214
28.6650,36.4375
28.7300,26.3393
28.7950,44.4475
28.8600,24.0357
28.9250,22.6083
28.9900,33.5759
29.0550,31.0312
29.1200,24.0000
