Distance_(pixels),Gray_Value
0.00000000,17.000
0.00000650,11.686
0.00001300,16.576
0.00001950,14.437
0.00002600,16.453
0.00003250,15.408
0.00003900,13.135
0.00004550,22.000
0.00005200,14.245
0.00005850,6.718
0.00006500,5.204
0.00007150,6.392
0.00007800,8.612
0.00008450,9.461
0.00009100,24.400
0.00009750,14.041
0.00010400,6.518
0.00011050,7.612
0.00011700,2.971
0.00012350,1.771
0.00013000,2.653
0.00013650,1.600
0.00014300,3.143
0.00014950,12.143
0.00015600,21.327
0.00016250,38.653
0.00016900,40.931
0.00017550,34.073
0.00018200,19.600
0.00018850,17.494
0.00019500,10.776
0.00020150,7.731
0.00020800,11.314
0.00021450,18.580
0.00022100,10.678
0.00022750,12.000
0.00023400,3.012
0.00024050,0.327
0.00024700,3.935
0.00025350,10.592
0.00026000,6.714
0.00026650,7.951
0.00027300,5.600
0.00027950,0.588
0.00028600,7.939
0.00029250,5.490
0.00029900,6.947
0.00030550,2.531
0.00031200,8.869
0.00031850,17.000
0.00032500,9.408
0.00033150,5.673
0.00033800,8.278
0.00034450,5.510
0.00035100,2.155
0.00035750,6.122
0.00036400,5.093E-12
0.00037050,3.690
0.00037700,3.412
0.00038350,3.404
0.00039000,3.796
0.00039650,6.608
0.00040300,1.649
0.00040950,6.800
0.00041600,14.049
0.00042250,18.816
0.00042900,16.678
0.00043550,19.012
0.00044200,25.037
0.00044850,31.061
0.00045500,28.000
0.00046150,26.604
0.00046800,24.273
0.00047450,31.408
0.00048100,32.682
0.00048750,40.265
0.00049400,34.037
0.00050050,38.200
0.00050700,36.706
0.00051350,42.976
0.00052000,28.020
0.00052650,20.441
0.00053300,19.020
0.00053950,8.102
0.00054600,19.600
0.00055250,10.735
0.00055900,15.633
0.00056550,18.457
0.00057200,14.600
0.00057850,10.200
0.00058500,18.000
0.00059150,25.200
0.00059800,23.049
0.00060450,23.310
0.00061100,36.927
0.00061750,50.714
0.00062400,62.657
0.00063050,76.633
0.00063700,121.800
0.00064350,118.371
0.00065000,114.082
0.00065650,127.984
0.00066300,135.392
0.00066950,140.012
0.00067600,169.608
0.00068250,164.000
0.00068900,173.722
0.00069550,157.486
0.00070200,142.318
0.00070850,123.976
0.00071500,128.531
0.00072150,121.890
0.00072800,121.400
0.00073450,124.527
0.00074100,117.449
0.00074750,116.857
0.00075400,111.518
0.00076050,119.837
0.00076700,127.380
0.00077350,126.600
0.00078000,140.020
0.00078650,132.392
0.00079300,135.747
0.00079950,131.535
0.00080600,103.747
0.00081250,112.816
0.00081900,110.000
0.00082550,122.086
0.00083200,112.029
0.00083850,123.971
0.00084500,116.673
0.00085150,118.906
0.00085800,138.796
0.00086450,130.600
0.00087100,121.122
0.00087750,153.510
0.00088400,157.012
0.00089050,149.657
0.00089700,150.702
0.00090350,150.976
0.00091000,133.000
0.00091650,132.192
0.00092300,140.171
0.00092950,132.171
0.00093600,108.114
0.00094250,72.041
0.00094900,63.788
0.00095550,50.000
0.00096200,46.661
0.00096850,35.151
0.00097500,43.163
0.00098150,30.600
0.00098800,32.943
0.00099450,22.392
0.00100100,30.200
0.00100750,22.265
0.00101400,24.714
0.00102050,27.155
0.00102700,22.784
0.00103350,18.278
0.00104000,23.673
0.00104650,20.000
0.00105300,13.784
0.00105950,19.980
0.00106600,25.090
0.00107250,22.776
0.00107900,18.563
0.00108550,17.833
0.00109200,20.600
0.00109850,12.322
0.00110500,30.735
0.00111150,28.310
0.00111800,25.543
0.00112450,25.216
0.00113100,21.053
0.00113750,2.000
0.00114400,25.412
0.00115050,28.298
0.00115700,36.755
0.00116350,31.237
0.00117000,30.510
0.00117650,23.784
0.00118300,31.400
0.00118950,31.367
0.00119600,19.853
0.00120250,23.122
0.00120900,24.298
0.00121550,12.233
0.00122200,18.347
0.00122850,19.000
0.00123500,7.612
0.00124150,11.106
0.00124800,15.637
0.00125450,12.857
0.00126100,13.249
0.00126750,12.837
0.00127400,5.000
0.00128050,17.457
0.00128700,18.086
0.00129350,19.033
0.00130000,11.490
0.00130650,13.131
0.00131300,5.249
0.00131950,17.200
0.00132600,1.992
0.00133250,4.122
0.00133900,9.069
0.00134550,8.494
0.00135200,10.216
0.00135850,15.127
0.00136500,8.000
0.00137150,14.563
0.00137800,13.180
0.00138450,12.559
0.00139100,7.151
0.00139750,5.184
0.00140400,8.241
0.00141050,12.600
0.00141700,10.600
0.00142350,18.743
0.00143000,24.061
0.00143650,30.845
0.00144300,39.506
0.00144950,26.486
0.00145600,14.600
0.00146250,12.592
0.00146900,3.380
0.00147550,7.804
0.00148200,9.506
0.00148850,13.049
0.00149500,14.082
0.00150150,12.000
0.00150800,12.237
0.00151450,11.902
0.00152100,14.327
0.00152750,16.592
0.00153400,11.106
0.00154050,20.633
0.00154700,19.000
0.00155350,7.833
0.00156000,18.061
0.00156650,14.510
0.00157300,9.376
0.00157950,19.661
0.00158600,13.784
0.00159250,19.000
0.00159900,9.106
0.00160550,16.069
0.00161200,16.069
0.00161850,11.424
0.00162500,9.041
0.00163150,6.816
0.00163800,5.200
0.00164450,13.886
0.00165100,21.004
0.00165750,22.204
0.00166400,42.604
0.00167050,61.845
0.00167700,52.898
0.00168350,21.200
0.00169000,19.388
0.00169650,14.592
0.00170300,4.257
0.00170950,2.518
0.00171600,7.882
0.00172250,14.694
0.00172900,12.000
0.00173550,12.339
0.00174200,3.910
0.00174850,2.131
0.00175500,3.796
0.00176150,11.184
0.00176800,12.298
0.00177450,11.800
0.00178100,14.004
0.00178750,12.143
0.00179400,9.629
0.00180050,17.788
0.00180700,21.510
0.00181350,24.151
0.00182000,11.000
0.00182650,12.322
0.00183300,7.261
0.00183950,6.910
0.00184600,6.429
0.00185250,7.367
0.00185900,10.359
0.00186550,8.400
0.00187200,3.584
0.00187850,6.310
0.00188500,14.673
0.00189150,13.731
0.00189800,5.771
0.00190450,3.718
0.00191100,7.200
0.00191750,5.265
0.00192400,7.355
0.00193050,12.735
0.00193700,7.114
0.00194350,5.580
0.00195000,8.184
0.00195650,9.800
0.00196300,7.502
0.00196950,9.486
0.00197600,6.490
0.00198250,2.143
0.00198900,4.469
0.00199550,5.922
0.00200200,4.200
0.00200850,5.376
0.00201500,1.224
0.00202150,0.163
0.00202800,3.233
0.00203450,6.490
0.00204100,3.061
0.00204750,6.000
