Distance_(pixels),Gray_Value
0.00000000,5.000
0.00000650,16.737
0.00001300,17.351
0.00001950,13.670
0.00002600,17.069
0.00003250,18.345
0.00003900,22.117
0.00004550,25.934
0.00005200,32.502
0.00005850,39.180
0.00006500,49.303
0.00007150,43.030
0.00007800,48.388
0.00008450,53.436
0.00009100,54.557
0.00009750,42.221
0.00010400,45.113
0.00011050,55.967
0.00011700,59.602
0.00012350,100.860
0.00013000,131.276
0.00013650,149.189
0.00014300,205.156
0.00014950,196.004
0.00015600,202.861
0.00016250,189.460
0.00016900,196.357
0.00017550,183.505
0.00018200,162.185
0.00018850,170.546
0.00019500,194.653
0.00020150,161.730
0.00020800,165.770
0.00021450,140.351
0.00022100,108.225
0.00022750,83.933
0.00023400,55.205
0.00024050,54.715
0.00024700,47.329
0.00025350,51.902
0.00026000,76.379
0.00026650,86.409
0.00027300,104.830
0.00027950,109.458
0.00028600,90.951
0.00029250,94.284
0.00029900,92.721
0.00030550,84.917
0.00031200,80.359
0.00031850,115.102
0.00032500,154.825
0.00033150,176.321
0.00033800,194.123
0.00034450,177.442
0.00035100,159.096
0.00035750,141.849
0.00036400,145.505
0.00037050,145.287
0.00037700,143.247
0.00038350,165.200
0.00039000,169.915
0.00039650,149.865
0.00040300,156.485
0.00040950,102.454
0.00041600,81.403
0.00042250,76.985
0.00042900,73.274
0.00043550,84.576
0.00044200,88.660
0.00044850,86.993
0.00045500,72.461
0.00046150,67.121
0.00046800,69.776
0.00047450,81.633
0.00048100,88.517
0.00048750,100.273
0.00049400,122.848
0.00050050,157.632
0.00050700,157.876
0.00051350,152.727
0.00052000,169.987
0.00052650,139.568
0.00053300,120.046
0.00053950,81.586
0.00054600,97.650
0.00055250,107.943
0.00055900,92.485
0.00056550,89.911
0.00057200,111.185
0.00057850,146.203
0.00058500,156.663
0.00059150,148.110
0.00059800,131.186
0.00060450,114.105
0.00061100,74.040
0.00061750,73.579
0.00062400,106.664
0.00063050,124.837
0.00063700,148.046
0.00064350,176.275
0.00065000,208.618
0.00065650,178.218
0.00066300,129.315
0.00066950,88.146
0.00067600,85.422
0.00068250,64.323
0.00068900,53.578
0.00069550,39.359
0.00070200,35.068
0.00070850,36.186
0.00071500,34.668
0.00072150,38.680
0.00072800,36.832
0.00073450,52.303
0.00074100,46.614
0.00074750,60.867
0.00075400,68.939
0.00076050,96.665
0.00076700,102.546
0.00077350,73.876
0.00078000,80.972
0.00078650,83.878
0.00079300,85.807
0.00079950,87.373
0.00080600,79.469
0.00081250,92.341
0.00081900,69.235
0.00082550,41.470
0.00083200,41.633
0.00083850,31.924
0.00084500,36.542
0.00085150,42.102
0.00085800,24.523
0.00086450,31.745
0.00087100,39.122
0.00087750,25.217
0.00088400,38.324
0.00089050,45.642
0.00089700,44.618
0.00090350,31.413
0.00091000,35.963
0.00091650,26.901
0.00092300,36.839
0.00092950,30.104
0.00093600,58.937
0.00094250,85.521
0.00094900,90.500
0.00095550,109.445
0.00096200,98.635
0.00096850,86.367
0.00097500,80.524
0.00098150,84.013
0.00098800,76.173
0.00099450,53.068
0.00100100,25.599
0.00100750,25.984
0.00101400,34.387
0.00102050,45.635
0.00102700,33.173
0.00103350,36.137
0.00104000,41.222
0.00104650,40.613
0.00105300,49.435
0.00105950,33.362
0.00106600,25.525
0.00107250,32.116
0.00107900,31.044
0.00108550,41.574
0.00109200,35.576
0.00109850,27.576
0.00110500,14.316
0.00111150,5.596
0.00111800,5.289
0.00112450,8.877
0.00113100,26.495
0.00113750,15.367
0.00114400,12.397
0.00115050,3.228
0.00115700,9.749
0.00116350,17.000
0.00117000,19.430
0.00117650,24.284
0.00118300,17.084
0.00118950,27.539
0.00119600,43.882
0.00120250,28.248
0.00120900,23.420
0.00121550,21.784
0.00122200,29.366
0.00122850,32.225
0.00123500,26.799
0.00124150,20.653
0.00124800,23.098
0.00125450,40.544
0.00126100,89.800
0.00126750,120.024
0.00127400,127.496
0.00128050,90.775
0.00128700,60.834
0.00129350,49.466
0.00130000,47.616
0.00130650,51.992
0.00131300,37.255
0.00131950,30.657
0.00132600,29.436
0.00133250,32.146
0.00133900,46.339
0.00134550,49.139
0.00135200,47.640
0.00135850,33.628
0.00136500,27.111
0.00137150,18.026
0.00137800,17.686
0.00138450,29.183
0.00139100,50.572
0.00139750,66.960
0.00140400,62.598
0.00141050,52.829
0.00141700,45.443
0.00142350,56.957
0.00143000,47.799
0.00143650,40.530
0.00144300,29.197
0.00144950,25.041
0.00145600,25.737
0.00146250,17.094
0.00146900,18.217
0.00147550,8.069
0.00148200,12.579
0.00148850,18.717
0.00149500,17.175
0.00150150,23.857
0.00150800,19.168
0.00151450,10.732
0.00152100,20.112
0.00152750,25.133
0.00153400,27.554
0.00154050,7.924
0.00154700,5.353
0.00155350,7.725
0.00156000,0.139
0.00156650,1.525
0.00157300,11.109
0.00157950,12.566
0.00158600,12.079
0.00159250,3.787
0.00159900,9.921
0.00160550,8.335
0.00161200,13.946
0.00161850,7.916
0.00162500,6.641
0.00163150,12.397
0.00163800,16.039
0.00164450,14.423
0.00165100,7.465
0.00165750,32.957
0.00166400,51.367
0.00167050,58.791
0.00167700,60.790
0.00168350,71.570
0.00169000,45.800
0.00169650,29.203
0.00170300,25.402
0.00170950,29.776
0.00171600,33.170
0.00172250,32.461
0.00172900,32.559
0.00173550,34.215
0.00174200,30.838
0.00174850,23.002
0.00175500,8.115
0.00176150,9.705
0.00176800,11.312
0.00177450,22.634
0.00178100,24.202
0.00178750,25.919
0.00179400,28.757
0.00180050,50.577
0.00180700,63.239
0.00181350,58.905
0.00182000,63.487
0.00182650,80.187
0.00183300,79.221
0.00183950,72.784
0.00184600,89.951
0.00185250,80.839
0.00185900,101.932
0.00186550,116.529
0.00187200,154.549
0.00187850,213.413
0.00188500,268.714
0.00189150,291.515
0.00189800,237.362
0.00190450,186.175
0.00191100,115.754
0.00191750,106.057
0.00192400,130.536
0.00193050,164.378
0.00193700,199.461
0.00194350,177.735
0.00195000,170.566
0.00195650,137.600
0.00196300,105.898
0.00196950,76.091
0.00197600,52.466
0.00198250,61.741
0.00198900,63.737
0.00199550,69.123
0.00200200,78.580
0.00200850,66.608
0.00201500,40.278
0.00202150,36.139
0.00202800,42.439
0.00203450,40.560
0.00204100,44.336
0.00204750,39.815
0.00205400,56.779
0.00206050,69.533
0.00206700,79.556
0.00207350,84.962
0.00208000,118.308
0.00208650,126.131
0.00209300,145.794
0.00209950,167.457
0.00210600,202.505
0.00211250,252.345
0.00211900,254.028
0.00212550,238.020
0.00213200,210.290
0.00213850,204.108
0.00214500,198.393
0.00215150,203.576
0.00215800,212.093
0.00216450,190.917
0.00217100,154.596
0.00217750,136.883
0.00218400,113.716
0.00219050,123.376
0.00219700,123.214
0.00220350,123.998
0.00221000,167.732
0.00221650,195.059
0.00222300,194.953
0.00222950,175.867
0.00223600,127.674
0.00224250,91.351
0.00224900,76.573
0.00225550,61.293
0.00226200,44.090
0.00226850,37.633
0.00227500,21.904
0.00228150,19.403
0.00228800,14.843
0.00229450,2.448
0.00230100,5.816
0.00230750,3.324
0.00231400,6.053
0.00232050,2.547
0.00232700,9.891E-12
