Distance_(microns),Gray_Value
0.0000,5.0000
0.0650,10.5550
0.1300,3.4199
0.1950,3.0931
0.2600,5.4751
0.3250,5.0301
0.3900,5.9873
0.4550,3.4394
0.5200,4.2715
0.5850,6.0508
0.6500,5.7597
0.7150,5.6802
0.7800,5.4034
0.8450,3.7793
0.9100,5.8305
0.9750,3.5695
1.0400,3.8920
1.1050,8.3469
1.1700,6.4776
1.2350,4.6238
1.3000,6.4690
1.3650,7.2595
1.4300,7.5485
1.4950,5.1512
1.5600,9.1277
1.6250,6.0821
1.6900,11.6120
1.7550,3.0232
1.8200,0.0173
1.8850,1.5703
1.9500,3.9317
2.0150,5.3839
2.0800,4.0542
2.1450,2.4680
2.2100,3.1837
2.2750,7.0346
2.3400,1.6012
2.4050,4.5251
2.4700,11.3793
2.5350,5.5166
2.6000,4.7675
2.6650,3.1018
2.7300,2.1799
2.7950,0.8216
2.8600,0.5233
2.9250,2.3018
2.9900,6.0785
3.0550,7.0788
3.1200,6.8280
3.1850,4.9239
3.2500,4.1601
3.3150,2.0000
3.3800,6.4142
3.4450,5.8636
3.5100,4.7058
3.5750,1.3092
3.6400,7.8408
3.7050,1.7784
3.7700,3.4260
3.8350,12.8280
3.9000,3.2874
3.9650,1.5811
4.0300,4.2781
4.0950,9.5779
4.1600,3.5242
4.2250,6.8615
4.2900,6.4485
4.3550,7.4538
4.4200,7.4694
4.4850,3.1089
4.5500,4.1107
4.6150,2.9218
4.6800,2.8672
4.7450,3.6058
4.8100,4.7080
4.8750,2.0088
4.9400,4.4764
5.0050,8.1626
5.0700,2.5031
5.1350,0.9786
5.2000,2.8264
5.2650,4.8067
5.3300,6.9623
5.3950,1.8451
5.4600,3.5848
5.5250,0.5714
5.5900,3.6677
5.6550,0.2118
5.7200,1.4000
5.7850,3.5814
5.8500,6.6694
5.9150,4.8858
5.9800,4.0336
6.0450,3.7425
6.1100,9.6030
6.1750,8.5788
6.2400,3.5733
6.3050,5.8706
6.3700,5.5017
6.4350,12.7572
6.5000,10.1809
6.5650,6.5663
6.6300,3.0204
6.6950,4.6970
6.7600,5.0280
6.8250,5.2664
6.8900,7.4622
6.9550,5.5201
7.0200,1.9660
7.0850,3.0955
7.1500,3.6024
7.2150,0.9955
7.2800,3.9066
7.3450,9.8350
7.4100,5.9243
7.4750,0.0946
7.5400,1.5584
7.6050,0.8325
7.6700,5.4032
7.7350,10.0000
7.8000,4.1840
7.8650,3.1883
7.9300,0.6374
7.9950,0.8605
8.0600,8.1570
8.1250,6.3601
8.1900,5.5087
8.2550,9.7149
8.3200,7.1320
8.3850,6.1563
8.4500,2.7046
8.5150,1.8917
8.5800,7.5731
8.6450,7.5467
8.7100,2.5210
8.7750,7.7300
8.8400,9.8163
8.9050,7.8735
8.9700,5.0426
9.0350,2.8478
9.1000,6.5467
9.1650,4.3244
9.2300,3.3567
9.2950,5.4101
9.3600,3.8886
9.4250,3.7930
9.4900,5.2143
9.5550,5.9585
9.6200,5.9636
9.6850,8.7364
9.7500,16.4016
9.8150,5.6668
9.8800,3.0066
9.9450,4.8163
10.0100,1.8997
10.0750,1.4108
10.1400,3.1643
10.2050,1.4649
10.2700,7.7439
10.3350,6.6666
10.4000,3.2910
10.4650,4.5536
10.5300,5.5307
10.5950,6.1312
10.6600,7.4028
10.7250,7.9719
10.7900,6.5094
10.8550,5.3154
10.9200,4.2768
10.9850,3.8322
11.0500,1.7551
11.1150,4.4178
11.1800,6.9916
11.2450,4.9962
11.3100,7.4909
11.3750,2.4948
11.4400,2.5329
11.5050,5.9645
11.5700,8.9833
11.6350,2.0124
11.7000,4.2376
11.7650,2.6565
11.8300,2.5329
11.8950,0.5918
11.9600,4.4035
12.0250,12.6232
12.0900,6.9487
12.1550,6.9796
12.2200,2.4029
12.2850,2.2180
12.3500,4.1298
12.4150,1.7531
12.4800,3.5097
12.5450,5.9937
12.6100,5.4322
12.6750,10.7466
12.7400,11.4498
12.8050,3.5115
12.8700,1.2278
12.9350,3.2663
13.0000,1.8874
13.0650,5.9122
13.1300,5.8758
13.1950,0.8720
13.2600,4.8776
13.3250,9.5733
13.3900,9.8644
13.4550,3.2386
13.5200,3.7558
13.5850,3.9535
13.6500,4.7266
13.7150,10.6744
13.7800,9.8884
13.8450,14.6699
13.9100,13.2878
13.9750,13.9468
14.0400,10.7669
14.1050,12.8547
14.1700,5.0166
14.2350,4.2614
14.3000,6.5183
14.3650,9.3469
14.4300,8.0917
14.4950,11.1347
14.5600,9.3322
14.6250,3.8478
14.6900,1.1102
14.7550,5.8910
14.8200,10.0800
14.8850,5.1963
14.9500,7.8404
15.0150,12.2664
15.0800,8.0693
15.1450,13.3822
15.2100,22.7531
15.2750,14.9891
15.3400,6.9533
15.4050,4.6963
15.4700,19.0000
15.5350,9.2087
15.6000,10.0011
15.6650,11.1863
15.7300,10.4997
15.7950,7.6577
15.8600,9.4760
15.9250,9.6332
15.9900,8.8753
16.0550,11.1023
16.1200,8.7217
16.1850,8.1931
16.2500,7.3981
16.3150,7.6842
16.3800,11.5190
16.4450,14.1410
16.5100,11.9980
16.5750,10.2449
16.6400,8.8389
16.7050,5.7571
16.7700,4.6596
16.8350,2.7163
16.9000,3.6527
16.9650,6.7263
17.0300,13.1183
17.0950,7.6954
17.1600,5.7281
17.2250,8.3455
17.2900,10.0035
17.3550,4.3491
17.4200,14.0631
17.4850,4.2695
17.5500,6.3408
17.6150,9.8421
17.6800,8.6531
17.7450,10.7439
17.8100,9.1409
17.8750,13.1385
17.9400,5.6779
18.0050,6.4572
18.0700,4.0018
18.1350,6.4202
18.2000,12.7820
18.2650,10.2398
18.3300,7.6587
18.3950,10.2283
18.4600,7.5404
18.5250,4.6130
18.5900,3.8959
18.6550,8.5640
18.7200,7.0912
18.7850,10.3265
18.8500,6.2003
18.9150,7.0042
18.9800,5.4280
19.0450,8.9472
19.1100,7.9446
19.1750,11.0242
19.2400,17.8252
19.3050,12.0986
19.3700,20.0105
19.4350,8.7262
19.5000,7.1841
19.5650,6.1453
19.6300,10.7487
19.6950,7.8443
19.7600,12.5126
19.8250,13.4188
19.8900,12.6122
19.9550,13.3282
20.0200,11.5260
20.0850,8.7794
20.1500,10.9838
20.2150,9.7169
20.2800,9.6031
20.3450,16.1532
20.4100,14.0899
20.4750,9.9827
20.5400,8.1188
20.6050,2.0616
20.6700,7.5168
20.7350,8.0773
20.8000,16.2652
20.8650,11.3725
20.9300,7.1003
20.9950,5.6939
21.0600,10.3652
21.1250,3.4487
21.1900,3.4104
21.2550,11.9900
21.3200,9.6163
21.3850,5.6367
21.4500,11.5211
21.5150,11.2060
21.5800,9.4519
21.6450,4.5247
21.7100,6.3736
21.7750,7.1675
21.8400,7.9170
21.9050,12.2920
21.9700,12.3020
22.0350,16.6181
22.1000,18.4082
22.1650,13.0838
22.2300,10.3792
22.2950,10.5017
22.3600,11.4148
22.4250,13.0765
22.4900,14.5550
22.5550,11.2265
22.6200,9.3812
22.6850,5.7389
22.7500,4.5848
22.8150,3.4901
22.8800,7.0058
22.9450,4.9087
23.0100,9.1073
23.0750,4.6793
23.1400,7.2941
23.2050,2.0000
