Distance_(microns),Gray_Value
0.0000,5.0000
0.0650,5.4504
0.1300,4.9805
0.1950,6.9555
0.2600,2.2660
0.3250,3.5105
0.3900,5.6338
0.4550,4.5707
0.5200,2.5727
0.5850,3.9549
0.6500,4.0986
0.7150,3.4639
0.7800,3.7205
0.8450,3.3209
0.9100,4.2898
0.9750,3.8946
1.0400,7.3490
1.1050,2.1624
1.1700,0.6354
1.2350,4.4135
1.3000,8.9516
1.3650,8.5365
1.4300,9.0740
1.4950,3.4746
1.5600,3.5633
1.6250,3.7294
1.6900,8.4838
1.7550,5.9892
1.8200,5.0534
1.8850,11.6439
1.9500,3.9188
2.0150,6.3250
2.0800,8.3766
2.1450,6.8682
2.2100,2.9850
2.2750,1.2873
2.3400,5.9299
2.4050,6.8440
2.4700,4.5676
2.5350,1.1474
2.6000,4.3186
2.6650,7.4362
2.7300,0.8776
2.7950,2.2277
2.8600,4.5448
2.9250,11.7312
2.9900,8.1127
3.0550,1.2947
3.1200,7.8817
3.1850,4.8979
3.2500,7.0879
3.3150,5.4105
3.3800,4.4336
3.4450,4.7200
3.5100,0.4704
3.5750,10.8295
3.6400,1.8199
3.7050,4.4855
3.7700,7.4296
3.8350,1.8216
3.9000,3.9210
3.9650,0.6872
4.0300,0.6810
4.0950,7.3570
4.1600,8.4183
4.2250,1.1819
4.2900,8.6512
4.3550,6.5361
4.4200,2.5037
4.4850,1.0894
4.5500,8.9477
4.6150,4.3645
4.6800,6.0971
4.7450,3.7784
4.8100,3.2361
4.8750,2.3079
4.9400,3.3808
5.0050,6.2498
5.0700,3.0904
5.1350,3.3750
5.2000,2.3300
5.2650,2.2491
5.3300,1.5816
5.3950,3.3734
5.4600,1.4189
5.5250,3.0417
5.5900,4.3839
5.6550,2.0140
5.7200,1.8367
5.7850,3.3358
5.8500,3.8740
5.9150,1.0668
5.9800,2.1626
6.0450,3.1496
6.1100,1.6550
6.1750,5.9057
6.2400,6.0380
6.3050,4.0411
6.3700,4.0051
6.4350,6.5547
6.5000,8.9680
6.5650,11.5381
6.6300,5.2825
6.6950,3.6584
6.7600,3.3593
6.8250,1.6814
6.8900,3.9200
6.9550,6.0216
7.0200,6.8393
7.0850,4.4559
7.1500,3.1242
7.2150,3.2637
7.2800,2.4559
7.3450,0.1632
7.4100,0.9855
7.4750,2.0755
7.5400,4.9562
7.6050,2.0657
7.6700,0.7611
7.7350,0.9865
7.8000,3.5700
7.8650,3.7030
7.9300,4.0290
7.9950,1.3270
8.0600,9.6214
8.1250,7.1627
8.1900,2.5109
8.2550,8.0922
8.3200,6.6290
8.3850,5.7410
8.4500,5.1915
8.5150,2.5525
8.5800,1.6970
8.6450,4.4971
8.7100,4.5657
8.7750,7.4699
8.8400,5.3998
8.9050,4.0911
8.9700,8.1417
9.0350,6.8735
9.1000,6.2004
9.1650,6.5303
9.2300,5.8542
9.2950,6.0329
9.3600,5.6095
9.4250,4.6981
9.4900,4.8340
9.5550,5.2897
9.6200,5.3008
9.6850,0.8762
9.7500,6.9580
9.8150,7.3060
9.8800,1.2920
9.9450,7.6923
10.0100,4.9521
10.0750,0.7091
10.1400,2.0434
10.2050,3.3060
10.2700,3.0735
10.3350,2.9600
10.4000,4.3535
10.4650,4.2531
10.5300,4.4671
10.5950,9.1103
10.6600,7.0175
10.7250,7.1267
10.7900,5.5755
10.8550,4.7258
10.9200,0.1383
10.9850,6.1929
11.0500,6.7391
11.1150,6.0598
11.1800,5.6544
11.2450,4.2890
11.3100,2.5340
11.3750,5.2599
11.4400,2.5380
11.5050,5.1190
11.5700,4.1418
11.6350,6.2170
11.7000,3.4176
11.7650,4.6691
11.8300,9.7203
11.8950,11.5342
11.9600,8.5950
12.0250,1.0858
12.0900,3.4725
12.1550,5.5265
12.2200,8.3136
12.2850,7.1555
12.3500,2.1926
12.4150,7.2667
12.4800,10.0717
12.5450,5.2307
12.6100,2.9195
12.6750,5.8562
12.7400,4.6898
12.8050,6.7736
12.8700,6.1176
12.9350,3.0044
13.0000,5.6646
13.0650,1.0026
13.1300,2.7273
13.1950,1.7660
13.2600,9.7698
13.3250,5.4083
13.3900,4.2022
13.4550,6.7168
13.5200,5.1436
13.5850,1.8174
13.6500,0.3642
13.7150,5.1214
13.7800,4.0800
13.8450,1.6221
13.9100,0.6244
13.9750,1.6732
14.0400,5.3201
14.1050,7.8318
14.1700,9.6426
14.2350,5.2017
14.3000,5.6650
14.3650,5.3021
14.4300,3.2971
14.4950,4.8555
14.5600,2.6857
14.6250,6.6910
14.6900,0.7872
14.7550,1.7746
14.8200,7.5527
14.8850,2.4332
14.9500,2.3731
15.0150,8.3167
15.0800,7.3065
15.1450,5.3273
15.2100,7.6598
15.2750,5.5486
15.3400,0.1164
15.4050,1.1923
15.4700,6.5405
15.5350,7.6713
15.6000,5.4749
15.6650,9.3167
15.7300,10.3625
15.7950,5.1899
15.8600,4.6028
15.9250,7.0595
15.9900,4.0307
16.0550,2.3281
16.1200,7.1376
16.1850,7.1022
16.2500,5.5756
16.3150,8.5078
16.3800,11.4959
16.4450,7.0142
16.5100,11.2816
16.5750,5.8800
16.6400,7.1503
16.7050,8.3033
16.7700,2.7480
16.8350,3.5640
16.9000,1.5860
16.9650,0.8343
17.0300,6.6207
17.0950,4.8995
17.1600,2.8635
17.2250,1.0000
