Distance_(pixels),Gray_Value
0.00000000,30.000
0.00000650,25.780
0.00001300,18.040
0.00001950,22.880
0.00002600,29.560
0.00003250,40.100
0.00003900,19.480
0.00004550,49.200
0.00005200,35.840
0.00005850,48.900
0.00006500,78.400
0.00007150,102.680
0.00007800,110.720
0.00008450,160.000
0.00009100,197.520
0.00009750,215.700
0.00010400,263.920
0.00011050,264.280
0.00011700,272.120
0.00012350,244.140
0.00013000,342.200
0.00013650,400.080
0.00014300,497.960
0.00014950,502.580
0.00015600,526.360
0.00016250,550.000
0.00016900,569.960
0.00017550,563.640
0.00018200,612.560
0.00018850,669.520
0.00019500,635.600
0.00020150,747.580
0.00020800,641.120
0.00021450,652.240
0.00022100,698.040
0.00022750,695.800
0.00023400,763.640
0.00024050,853.140
0.00024700,858.120
0.00025350,901.020
0.00026000,879.800
0.00026650,804.920
0.00027300,757.320
0.00027950,799.940
0.00028600,676.200
0.00029250,897.400
0.00029900,822.320
0.00030550,830.440
0.00031200,746.040
0.00031850,732.940
0.00032500,739.000
0.00033150,672.780
0.00033800,836.640
0.00034450,878.620
0.00035100,791.560
0.00035750,798.900
0.00036400,808.120
0.00037050,843.820
0.00037700,931.360
0.00038350,874.200
0.00039000,837.800
0.00039650,758.640
0.00040300,778.360
0.00040950,872.380
0.00041600,877.760
0.00042250,948.400
0.00042900,1020.600
0.00043550,959.720
0.00044200,912.520
0.00044850,962.500
0.00045500,873.600
0.00046150,961.720
0.00046800,894.520
0.00047450,736.400
0.00048100,642.840
0.00048750,566.500
0.00049400,461.120
0.00050050,361.420
0.00050700,364.760
0.00051350,337.580
0.00052000,291.200
0.00052650,249.120
0.00053300,260.560
0.00053950,248.460
0.00054600,226.760
0.00055250,217.000
0.00055900,199.160
0.00056550,200.520
0.00057200,209.200
0.00057850,163.160
0.00058500,166.000
0.00059150,132.760
0.00059800,107.320
0.00060450,148.640
0.00061100,112.160
0.00061750,124.600
0.00062400,113.840
0.00063050,149.600
0.00063700,211.840
0.00064350,214.100
0.00065000,286.000
0.00065650,340.640
0.00066300,341.040
0.00066950,311.540
0.00067600,231.320
0.00068250,282.800
