Distance_(pixels),Gray_Value
0.00000000,5.0000
0.00000650,1.0316
0.00001300,1.3413
0.00001950,3.2030
0.00002600,7.1372
0.00003250,8.6476
0.00003900,1.8909
0.00004550,9.8049
0.00005200,4.9088
0.00005850,3.6327
0.00006500,4.0725
0.00007150,4.1737
0.00007800,7.7895
0.00008450,6.1512
0.00009100,9.2416
0.00009750,1.1075
0.00010400,5.1621
0.00011050,6.9435
0.00011700,4.8514
0.00012350,5.3857
0.00013000,4.7205
0.00013650,2.0343
0.00014300,6.0888
0.00014950,1.7733
0.00015600,1.5830
0.00016250,4.0496
0.00016900,9.7781
0.00017550,7.7432
0.00018200,7.1298
0.00018850,11.1919
0.00019500,7.2374
0.00020150,3.9063
0.00020800,6.4772
0.00021450,3.0757
0.00022100,1.1592
0.00022750,4.5918
0.00023400,1.8796
0.00024050,0.0570
0.00024700,7.3753
0.00025350,9.2933
0.00026000,5.1341
0.00026650,4.9573
0.00027300,7.0408
0.00027950,8.3735
0.00028600,8.5519
0.00029250,5.2857
0.00029900,2.1378
0.00030550,3.1394
0.00031200,3.9716
0.00031850,4.7200
0.00032500,6.1962
0.00033150,5.2745
0.00033800,2.7155
0.00034450,6.7975
0.00035100,7.0299
0.00035750,3.0621
0.00036400,2.9624
0.00037050,3.6180
0.00037700,3.6962
0.00038350,4.0728
0.00039000,5.3519
0.00039650,8.6126
0.00040300,5.1424
0.00040950,1.2784
0.00041600,1.5501
0.00042250,4.3565
0.00042900,9.5095
0.00043550,7.1052
0.00044200,4.4786
0.00044850,7.9297
0.00045500,7.5102
0.00046150,6.5431
0.00046800,6.4858
0.00047450,5.8362
0.00048100,6.2395
0.00048750,3.0204
0.00049400,1.7063
0.00050050,3.9420
0.00050700,6.2160
0.00051350,3.5734
0.00052000,2.5423
0.00052650,3.6671
0.00053300,3.1811
0.00053950,2.3972
0.00054600,1.4727
0.00055250,2.4856
0.00055900,2.9073
0.00056550,6.3099
0.00057200,2.4554
0.00057850,4.5848
0.00058500,4.6581
0.00059150,4.7755
0.00059800,4.4034
0.00060450,2.3649
0.00061100,3.4809
0.00061750,1.7593
0.00062400,0.8377
0.00063050,2.1999
0.00063700,3.9600
0.00064350,2.8452
0.00065000,4.7080
0.00065650,5.8300
0.00066300,2.6333
0.00066950,4.9224
0.00067600,8.8510
0.00068250,7.6939
0.00068900,8.0361
0.00069550,3.3778
0.00070200,3.0940
0.00070850,11.6775
0.00071500,0.9983
0.00072150,5.5745
0.00072800,0.9135
0.00073450,6.2283
0.00074100,7.2312
0.00074750,8.0683
0.00075400,8.3325
0.00076050,3.9290
0.00076700,6.6930
0.00077350,1.2212
0.00078000,0.8230
0.00078650,0.3459
0.00079300,3.4584
0.00079950,16.2420
0.00080600,9.1892
0.00081250,5.5918
0.00081900,0.3633
0.00082550,4.3169
0.00083200,4.2559
0.00083850,7.0699
0.00084500,5.1020
0.00085150,4.1708
0.00085800,0.2577
0.00086450,7.6800
0.00087100,9.8831
0.00087750,5.3453
0.00088400,5.6114
0.00089050,3.4101
0.00089700,4.4815
0.00090350,2.8623
0.00091000,4.0204
0.00091650,0.6412
0.00092300,2.2637
0.00092950,10.7604
0.00093600,6.8843
0.00094250,6.5344
0.00094900,6.4783
0.00095550,5.2800
0.00096200,3.6599
0.00096850,4.4399
0.00097500,4.0254
0.00098150,2.5889
0.00098800,3.5963
0.00099450,4.3369
0.00100100,5.6457
0.00100750,8.0633
0.00101400,4.9887
0.00102050,2.0390
0.00102700,1.7714
0.00103350,1.9134
0.00104000,1.7509
0.00104650,5.7608
0.00105300,4.7181
0.00105950,3.4063
0.00106600,2.3974
0.00107250,6.2499
0.00107900,4.3837
0.00108550,4.9334
0.00109200,6.6522
0.00109850,5.0120
0.00110500,1.2424
0.00111150,0.0776
0.00111800,6.0565
0.00112450,6.5630
0.00113100,4.4243
0.00113750,5.3673
0.00114400,6.2449
0.00115050,6.1835
0.00115700,4.6361
0.00116350,3.2471
0.00117000,7.9442
0.00117650,8.3878
0.00118300,5.8090
0.00118950,5.2522
0.00119600,4.1461
0.00120250,5.6360
0.00120900,7.4836
0.00121550,5.8295
0.00122200,3.9704
0.00122850,3.8376
0.00123500,1.6531
0.00124150,1.4844
0.00124800,6.0350
0.00125450,8.3126
0.00126100,4.6449
0.00126750,3.9967
0.00127400,4.7600
0.00128050,4.4149
0.00128700,4.4192
0.00129350,6.8884
0.00130000,14.8717
0.00130650,10.0027
0.00131300,9.3593
0.00131950,4.6000
0.00132600,4.4327
0.00133250,6.3586
0.00133900,3.9054
0.00134550,9.7469
0.00135200,10.2049
0.00135850,3.8229
0.00136500,5.7755
0.00137150,8.0425
0.00137800,6.2868
0.00138450,4.7869
0.00139100,6.6036
0.00139750,7.1645
0.00140400,8.8821
0.00141050,2.2865
0.00141700,0.8471
0.00142350,2.2767
0.00143000,7.5581
0.00143650,8.5905
0.00144300,5.5081
0.00144950,7.3039
0.00145600,5.2008
0.00146250,6.9900
0.00146900,5.5368
0.00147550,5.9358
0.00148200,11.6345
0.00148850,5.8576
0.00149500,2.6247
0.00150150,0.9110
0.00150800,7.6342
0.00151450,14.0735
0.00152100,9.0352
0.00152750,0.2449
0.00153400,3.3985
0.00154050,7.9840
0.00154700,5.8384
0.00155350,6.7458
0.00156000,6.5614
0.00156650,4.7215
0.00157300,5.5166
0.00157950,10.0088
0.00158600,10.3138
0.00159250,18.0000
