Distance_(microns),Gray_Value
0.0000,11.0000
0.0650,10.3721
0.1300,14.0472
0.1950,14.1306
0.2600,8.7469
0.3250,8.7717
0.3900,10.6384
0.4550,5.0870
0.5200,5.0851
0.5850,5.6117
0.6500,13.3586
0.7150,12.3238
0.7800,12.2772
0.8450,12.4782
0.9100,14.0660
0.9750,10.2229
1.0400,9.6395
1.1050,9.1374
1.1700,7.4742
1.2350,4.6225
1.3000,4.6436
1.3650,3.6201
1.4300,8.8333
1.4950,16.6371
1.5600,16.3928
1.6250,12.9510
1.6900,8.5830
1.7550,9.7271
1.8200,6.1986
1.8850,3.1012
1.9500,5.3793
2.0150,8.2484
2.0800,6.4296
2.1450,6.8328
2.2100,0.5465
2.2750,5.1147
2.3400,4.4494
2.4050,3.3781
2.4700,7.1037
2.5350,6.4044
2.6000,9.3005
2.6650,10.8115
2.7300,2.8761
2.7950,1.9211
2.8600,2.8984
2.9250,1.2647
2.9900,2.6777
3.0550,6.1315
3.1200,8.9492
3.1850,9.1677
3.2500,2.9307
3.3150,5.9500
3.3800,3.8162
3.4450,4.6368
3.5100,2.6273
3.5750,1.3842
3.6400,2.5452
3.7050,4.3690
3.7700,4.3151
3.8350,2.1241
3.9000,4.2967
3.9650,4.2038
4.0300,6.1086
4.0950,3.6963
4.1600,2.0383
4.2250,5.0448
4.2900,8.6711
4.3550,9.8743
4.4200,10.8274
4.4850,7.3859
4.5500,3.2737
4.6150,3.9606
4.6800,5.5308
4.7450,4.0893
4.8100,3.9833
4.8750,2.7746
4.9400,5.6822
5.0050,11.3094
5.0700,0.0558
5.1350,6.8612
5.2000,3.4416
5.2650,3.6059
5.3300,5.3918
5.3950,6.5905
5.4600,7.6777
5.5250,5.7912
5.5900,8.0406
5.6550,11.0487
5.7200,5.6995
5.7850,3.3366
5.8500,5.8190
5.9150,4.8353
5.9800,6.4533
6.0450,10.0145
6.1100,6.2732
6.1750,9.2229
6.2400,3.7122
6.3050,5.2380
6.3700,4.0496
6.4350,4.8661
6.5000,3.3727
6.5650,3.2051
6.6300,2.6800
6.6950,2.2802
6.7600,2.5835
6.8250,4.4805
6.8900,5.4857
6.9550,4.1599
7.0200,4.8648
7.0850,2.9652
7.1500,6.6512
7.2150,1.9505
7.2800,1.5433
7.3450,4.1153
7.4100,4.5468
7.4750,6.5925
7.5400,1.1496
7.6050,5.5379
7.6700,8.8724
7.7350,7.5926
7.8000,5.3595
7.8650,7.2905
7.9300,3.7832
7.9950,3.8030
8.0600,8.9663
8.1250,5.2677
8.1900,10.2451
8.2550,13.0000
8.3200,11.7212
8.3850,2.7542
8.4500,2.1861
8.5150,4.1340
8.5800,4.8510
8.6450,3.8949
8.7100,6.1987
8.7750,4.6929
8.8400,3.9668
8.9050,3.2391
8.9700,0.2897
9.0350,8.6881
9.1000,6.8932
9.1650,8.0774
9.2300,8.7347
9.2950,10.4353
9.3600,5.3511
9.4250,5.5573
9.4900,3.9777
9.5550,7.8322
9.6200,6.5089
9.6850,6.5602
9.7500,2.6248
9.8150,3.4832
9.8800,3.9035
9.9450,2.3853
10.0100,2.0590
10.0750,6.1243
10.1400,8.4783
10.2050,6.4243
10.2700,8.8591
10.3350,4.1405
10.4000,2.2821
10.4650,2.5792
10.5300,4.1492
10.5950,4.8507
10.6600,3.6300
10.7250,4.2172
10.7900,6.7666
10.8550,6.9540
10.9200,3.9806
10.9850,2.5412
11.0500,2.5118
11.1150,2.2023
11.1800,4.3366
11.2450,3.9877
11.3100,4.8613
11.3750,5.7144
11.4400,6.1091
11.5050,1.2057
11.5700,9.5040
11.6350,8.0600
11.7000,6.4718
11.7650,5.3228
11.8300,3.3966
11.8950,0.7751
11.9600,1.6880
12.0250,3.5103
12.0900,0.1853
12.1550,3.6571
12.2200,9.0668
12.2850,7.7781
12.3500,10.0911
12.4150,7.8557
12.4800,5.1849
12.5450,3.0592
12.6100,5.4732
12.6750,7.8450
12.7400,6.0724
12.8050,3.8838
12.8700,3.6135
12.9350,5.7203
13.0000,7.8217
13.0650,4.7103
13.1300,4.6622
13.1950,4.3541
13.2600,7.0935
13.3250,10.2269
13.3900,4.1991
13.4550,8.5450
13.5200,3.6854
13.5850,0.3150
13.6500,2.8198
13.7150,2.8578
13.7800,4.3504
13.8450,1.8351
13.9100,5.2774
13.9750,1.4128
14.0400,1.6279
14.1050,9.8111
14.1700,12.8404
14.2350,6.9621
14.3000,3.4078
14.3650,6.0786
14.4300,8.2914
14.4950,5.4974
14.5600,6.8325
14.6250,7.0437
14.6900,13.2390
14.7550,8.4697
14.8200,8.8510
14.8850,7.2179
14.9500,5.9103
15.0150,6.7295
15.0800,4.4171
15.1450,1.0010
15.2100,5.4331
15.2750,4.0799
15.3400,8.4812
15.4050,6.2654
15.4700,6.6094
15.5350,6.0250
15.6000,7.7518
15.6650,4.5214
15.7300,0.4244
15.7950,1.8793
15.8600,8.2927
15.9250,8.7431
15.9900,4.6898
16.0550,4.7679
16.1200,5.4101
16.1850,4.7904
16.2500,6.0934
16.3150,5.2724
16.3800,3.5006
16.4450,3.3417
16.5100,4.0000
16.5750,12.2163
16.6400,4.4842
16.7050,3.2709
16.7700,5.5984
16.8350,5.7614
16.9000,5.6708
16.9650,7.6647
17.0300,8.0304
17.0950,10.4571
17.1600,5.0740
17.2250,5.5230
17.2900,9.3744
17.3550,6.0259
17.4200,6.2740
17.4850,7.1246
17.5500,7.9795
17.6150,12.6923
17.6800,13.4367
17.7450,4.1641
17.8100,3.4749
17.8750,13.5452
17.9400,5.6372
18.0050,3.9022
18.0700,8.0281
18.1350,7.2987
18.2000,4.7312
18.2650,8.1693
18.3300,8.1768
18.3950,9.7264
18.4600,8.2926
18.5250,14.8924
18.5900,10.8704
18.6550,11.6274
18.7200,10.1014
18.7850,14.3364
18.8500,16.1521
18.9150,5.8428
18.9800,7.3314
