Distance_(pixels),Gray_Value
0.00000000,4.000
0.00000650,2.016
0.00001300,20.583
0.00001950,12.929
0.00002600,5.765
0.00003250,7.847
0.00003900,20.509
0.00004550,32.174
0.00005200,48.314
0.00005850,69.794
0.00006500,97.189
0.00007150,107.534
0.00007800,150.019
0.00008450,182.874
0.00009100,202.970
0.00009750,212.870
0.00010400,185.011
0.00011050,131.655
0.00011700,105.459
0.00012350,105.626
0.00013000,81.616
0.00013650,67.922
0.00014300,78.331
0.00014950,84.438
0.00015600,68.983
0.00016250,89.565
0.00016900,102.694
0.00017550,106.523
0.00018200,85.707
0.00018850,93.564
0.00019500,94.826
0.00020150,74.385
0.00020800,71.560
0.00021450,61.551
0.00022100,52.241
0.00022750,45.487
0.00023400,58.419
0.00024050,51.765
0.00024700,54.838
0.00025350,71.018
0.00026000,67.762
0.00026650,74.768
0.00027300,82.768
0.00027950,68.188
0.00028600,60.278
0.00029250,84.432
0.00029900,81.375
0.00030550,82.173
0.00031200,65.552
0.00031850,45.188
0.00032500,48.132
0.00033150,50.024
0.00033800,69.470
0.00034450,45.607
0.00035100,41.781
0.00035750,53.535
0.00036400,51.342
0.00037050,55.566
0.00037700,59.171
0.00038350,51.307
0.00039000,54.643
0.00039650,46.930
0.00040300,63.785
0.00040950,62.450
0.00041600,61.276
0.00042250,42.501
0.00042900,21.998
0.00043550,23.905
0.00044200,43.913
0.00044850,51.766
0.00045500,50.887
0.00046150,43.957
0.00046800,40.484
0.00047450,58.446
0.00048100,37.584
0.00048750,37.461
0.00049400,35.530
0.00050050,41.209
0.00050700,42.872
0.00051350,39.602
0.00052000,55.153
0.00052650,81.994
0.00053300,64.903
0.00053950,76.163
0.00054600,57.047
0.00055250,46.839
0.00055900,51.539
0.00056550,50.476
0.00057200,45.149
0.00057850,73.596
0.00058500,58.695
0.00059150,51.223
0.00059800,70.000
0.00060450,77.937
0.00061100,76.633
0.00061750,87.000
0.00062400,81.000
0.00063050,72.576
0.00063700,67.972
0.00064350,89.200
0.00065000,66.512
0.00065650,47.761
0.00066300,53.019
0.00066950,60.564
0.00067600,45.446
0.00068250,59.949
0.00068900,72.171
0.00069550,59.668
0.00070200,25.215
0.00070850,33.025
0.00071500,23.131
0.00072150,38.273
0.00072800,39.686
0.00073450,34.894
0.00074100,51.037
0.00074750,57.766
0.00075400,48.461
0.00076050,56.447
0.00076700,42.569
0.00077350,41.207
0.00078000,32.484
0.00078650,39.649
0.00079300,35.292
0.00079950,30.211
0.00080600,37.042
0.00081250,36.253
0.00081900,49.886
0.00082550,46.477
0.00083200,62.178
0.00083850,55.235
0.00084500,48.713
0.00085150,60.987
0.00085800,53.388
0.00086450,74.743
0.00087100,72.526
0.00087750,70.194
0.00088400,78.870
0.00089050,85.141
0.00089700,61.000
0.00090350,62.551
0.00091000,50.958
0.00091650,53.961
0.00092300,46.370
0.00092950,48.038
0.00093600,40.673
0.00094250,44.650
0.00094900,49.280
0.00095550,55.793
0.00096200,75.118
0.00096850,65.412
0.00097500,62.807
0.00098150,50.181
0.00098800,47.516
0.00099450,38.147
0.00100100,36.063
0.00100750,24.042
0.00101400,33.709
0.00102050,26.022
0.00102700,17.836
0.00103350,25.350
0.00104000,29.278
0.00104650,30.734
0.00105300,26.007
0.00105950,36.520
0.00106600,43.620
0.00107250,43.399
0.00107900,31.163
0.00108550,34.797
0.00109200,44.686
0.00109850,57.875
0.00110500,64.334
0.00111150,58.631
0.00111800,65.195
0.00112450,65.066
0.00113100,69.010
0.00113750,56.455
0.00114400,46.518
0.00115050,55.320
0.00115700,34.698
0.00116350,53.323
0.00117000,48.964
0.00117650,48.608
0.00118300,39.425
0.00118950,40.183
0.00119600,59.000
0.00120250,56.959
0.00120900,61.824
0.00121550,70.257
0.00122200,68.308
0.00122850,56.939
0.00123500,38.468
0.00124150,38.114
0.00124800,24.516
0.00125450,30.299
0.00126100,33.420
0.00126750,20.857
0.00127400,10.411
0.00128050,9.589
0.00128700,23.628
0.00129350,13.855
0.00130000,27.932
0.00130650,20.286
0.00131300,12.802
0.00131950,16.015
0.00132600,24.412
0.00133250,33.176
0.00133900,22.568
0.00134550,45.594
0.00135200,55.541
0.00135850,40.134
0.00136500,34.075
0.00137150,24.419
0.00137800,24.901
0.00138450,30.966
0.00139100,31.332
0.00139750,10.361
0.00140400,7.692
0.00141050,16.663
0.00141700,14.242
0.00142350,9.605
0.00143000,16.690
0.00143650,35.576
0.00144300,22.631
0.00144950,10.590
0.00145600,12.178
0.00146250,15.422
0.00146900,20.254
0.00147550,18.314
0.00148200,14.859
0.00148850,13.616
0.00149500,26.375
0.00150150,30.374
0.00150800,29.310
0.00151450,24.518
0.00152100,29.436
0.00152750,39.751
0.00153400,42.680
0.00154050,33.365
0.00154700,32.929
0.00155350,30.853
0.00156000,38.694
0.00156650,45.857
0.00157300,37.832
0.00157950,42.127
0.00158600,26.648
0.00159250,29.303
0.00159900,20.115
0.00160550,23.663
0.00161200,22.730
0.00161850,26.863
0.00162500,18.781
0.00163150,23.737
0.00163800,25.310
0.00164450,31.188
0.00165100,24.301
0.00165750,4.799
0.00166400,7.626
0.00167050,3.449
0.00167700,32.903
0.00168350,43.703
0.00169000,35.993
0.00169650,44.518
0.00170300,45.609
0.00170950,48.584
0.00171600,58.123
0.00172250,67.453
0.00172900,57.045
0.00173550,61.908
0.00174200,59.208
0.00174850,39.637
0.00175500,50.038
0.00176150,36.197
0.00176800,55.698
0.00177450,57.394
0.00178100,43.999
0.00178750,53.306
0.00179400,50.500
0.00180050,48.840
0.00180700,59.237
0.00181350,48.147
0.00182000,33.323
0.00182650,48.682
0.00183300,51.158
0.00183950,51.484
0.00184600,45.673
0.00185250,52.425
0.00185900,52.937
0.00186550,44.307
0.00187200,52.119
0.00187850,47.404
0.00188500,58.705
0.00189150,54.008
0.00189800,47.289
0.00190450,67.888
0.00191100,58.531
0.00191750,61.433
0.00192400,47.344
0.00193050,50.309
0.00193700,52.717
0.00194350,47.766
0.00195000,61.479
0.00195650,54.819
0.00196300,51.188
0.00196950,39.816
0.00197600,47.749
0.00198250,50.407
0.00198900,50.941
0.00199550,63.458
0.00200200,78.007
0.00200850,71.725
0.00201500,43.940
0.00202150,68.392
0.00202800,51.535
0.00203450,52.995
0.00204100,60.396
0.00204750,51.701
0.00205400,53.903
0.00206050,52.953
0.00206700,70.544
0.00207350,74.367
0.00208000,65.405
0.00208650,68.467
0.00209300,64.438
0.00209950,53.088
0.00210600,56.996
0.00211250,29.106
0.00211900,44.685
0.00212550,43.596
0.00213200,50.098
0.00213850,58.655
0.00214500,41.130
0.00215150,36.337
0.00215800,40.149
0.00216450,39.331
0.00217100,43.485
0.00217750,36.007
0.00218400,36.006
0.00219050,50.201
0.00219700,45.090
0.00220350,40.159
0.00221000,72.149
0.00221650,67.022
0.00222300,71.986
0.00222950,58.917
0.00223600,45.794
0.00224250,57.938
0.00224900,80.244
0.00225550,85.489
0.00226200,82.396
0.00226850,77.668
0.00227500,92.082
0.00228150,105.488
0.00228800,97.414
0.00229450,63.418
0.00230100,89.998
0.00230750,105.593
0.00231400,145.652
0.00232050,184.492
0.00232700,215.517
0.00233350,199.281
0.00234000,173.331
0.00234650,141.431
0.00235300,137.528
0.00235950,89.291
0.00236600,57.503
0.00237250,43.818
0.00237900,33.936
0.00238550,15.698
0.00239200,16.000
