Distance_(microns),Gray_Value
0.0000,10.000
0.0650,7.708
0.1300,6.493
0.1950,6.472
0.2600,16.024
0.3250,18.249
0.3900,46.728
0.4550,76.243
0.5200,108.504
0.5850,135.343
0.6500,166.179
0.7150,125.725
0.7800,84.720
0.8450,36.136
0.9100,15.752
0.9750,10.112
1.0400,15.437
1.1050,24.737
1.1700,35.531
1.2350,44.273
1.3000,84.908
1.3650,99.511
1.4300,112.678
1.4950,138.958
1.5600,166.176
1.6250,177.836
1.6900,154.652
1.7550,102.746
1.8200,86.144
1.8850,62.974
1.9500,75.966
2.0150,62.908
2.0800,63.326
2.1450,31.750
2.2100,24.373
2.2750,18.363
2.3400,18.240
2.4050,7.638
2.4700,5.360
2.5350,29.509
2.6000,37.209
2.6650,51.303
2.7300,74.087
2.7950,71.819
2.8600,45.288
2.9250,31.031
2.9900,43.015
3.0550,35.005
3.1200,40.468
3.1850,44.514
3.2500,45.013
3.3150,46.940
3.3800,68.319
3.4450,98.041
3.5100,111.500
3.5750,121.149
3.6400,143.708
3.7050,109.022
3.7700,54.050
3.8350,23.914
3.9000,13.928
3.9650,7.886
4.0300,9.421
4.0950,14.685
4.1600,15.443
4.2250,9.628
4.2900,6.007
4.3550,7.594
4.4200,8.745
4.4850,8.636
4.5500,10.833
4.6150,18.554
4.6800,24.532
4.7450,34.550
4.8100,43.286
4.8750,60.326
4.9400,79.707
5.0050,102.811
5.0700,116.239
5.1350,113.933
5.2000,78.994
5.2650,67.743
5.3300,60.074
5.3950,38.343
5.4600,27.032
5.5250,20.219
5.5900,12.746
5.6550,9.465
5.7200,12.609
5.7850,14.026
5.8500,14.723
5.9150,6.770
5.9800,1.557
6.0450,9.018
6.1100,10.295
6.1750,6.142
6.2400,5.213
6.3050,3.474
6.3700,4.442
6.4350,5.725
6.5000,4.313
6.5650,1.967
6.6300,7.518
6.6950,6.448
6.7600,5.619
6.8250,9.900
6.8900,10.307
6.9550,9.414
7.0200,4.594
7.0850,2.961
7.1500,7.595
7.2150,6.182
7.2800,6.971
7.3450,9.639
7.4100,3.003
7.4750,0.244
7.5400,1.291
7.6050,1.530
7.6700,3.799
7.7350,8.386
7.8000,19.404
7.8650,42.448
7.9300,49.025
7.9950,48.992
8.0600,60.043
8.1250,45.558
8.1900,27.106
8.2550,32.053
8.3200,62.259
8.3850,88.161
8.4500,81.196
8.5150,70.957
8.5800,55.979
8.6450,39.131
8.7100,25.083
8.7750,15.400
8.8400,10.418
8.9050,10.640
8.9700,4.772
9.0350,9.292
9.1000,11.364
9.1650,5.779
9.2300,6.194
9.2950,9.633
9.3600,7.376
9.4250,3.946
9.4900,6.396
9.5550,6.988
9.6200,6.325
9.6850,11.408
9.7500,12.409
9.8150,15.139
9.8800,9.749
9.9450,8.694
10.0100,4.490
10.0750,3.766
10.1400,4.954
10.2050,4.838
10.2700,6.580
10.3350,7.710
10.4000,3.185
10.4650,8.151
10.5300,2.714
10.5950,5.423
10.6600,5.088
10.7250,9.019
10.7900,4.258
10.8550,5.805
10.9200,14.145
10.9850,13.600
11.0500,19.298
11.1150,20.596
11.1800,17.653
11.2450,11.041
11.3100,3.946
11.3750,6.975
11.4400,1.381
11.5050,3.226
11.5700,3.314
11.6350,11.327
11.7000,9.284
11.7650,1.599
11.8300,4.942
11.8950,16.272
11.9600,12.738
12.0250,11.737
12.0900,12.764
12.1550,29.141
12.2200,36.938
12.2850,39.540
12.3500,49.678
12.4150,48.740
12.4800,34.048
12.5450,16.302
12.6100,13.293
12.6750,23.729
12.7400,7.344
12.8050,9.625
12.8700,11.475
12.9350,14.294
13.0000,13.535
13.0650,14.635
13.1300,17.799
13.1950,14.092
13.2600,17.289
13.3250,10.129
13.3900,20.211
13.4550,10.846
13.5200,20.021
13.5850,9.584
13.6500,9.694
13.7150,4.285
13.7800,3.889
13.8450,3.697
13.9100,2.818
13.9750,1.777
14.0400,13.318
14.1050,14.477
14.1700,9.171
14.2350,6.629
14.3000,6.231
14.3650,11.499
14.4300,13.715
14.4950,17.500
14.5600,44.816
14.6250,41.010
14.6900,31.930
14.7550,31.550
14.8200,21.032
14.8850,14.426
14.9500,1.123
15.0150,6.018
15.0800,8.099
15.1450,4.827
15.2100,6.874
15.2750,10.443
15.3400,6.843
15.4050,4.850
15.4700,2.771
15.5350,14.304
15.6000,1.473
15.6650,6.613
15.7300,9.210
15.7950,4.635
15.8600,6.396
15.9250,4.552
15.9900,13.600
16.0550,8.240
16.1200,9.090
16.1850,6.776
16.2500,3.886
16.3150,0.673
16.3800,7.745
16.4450,11.025
16.5100,9.673
16.5750,12.590
16.6400,5.644
16.7050,1.192
16.7700,2.700
16.8350,3.390
16.9000,3.182
16.9650,0.591
17.0300,3.978
17.0950,0.905
17.1600,0.778
17.2250,3.040
17.2900,4.518
17.3550,1.003
17.4200,4.825
17.4850,4.027
17.5500,6.851
17.6150,6.347
17.6800,9.764
17.7450,6.040
17.8100,8.873
17.8750,10.423
17.9400,7.387
18.0050,9.197
18.0700,7.340
18.1350,6.544
18.2000,4.204
18.2650,7.137
18.3300,3.701
18.3950,2.348
18.4600,6.346
18.5250,3.794
18.5900,7.807
18.6550,16.801
18.7200,11.720
18.7850,7.888
18.8500,6.120
18.9150,5.221
18.9800,4.830
19.0450,1.189
19.1100,5.652
19.1750,3.201
19.2400,3.079
19.3050,9.257
19.3700,4.911
19.4350,5.856
19.5000,3.998
19.5650,6.235
19.6300,6.696
19.6950,7.616
19.7600,3.878
19.8250,1.333
19.8900,1.172
19.9550,11.787
20.0200,12.360
20.0850,7.207
20.1500,6.502
20.2150,7.661
20.2800,14.415
20.3450,13.341
20.4100,7.924
20.4750,6.543
20.5400,7.186
20.6050,6.823
20.6700,6.616
20.7350,30.504
20.8000,43.713
20.8650,54.909
20.9300,61.624
20.9950,62.355
21.0600,58.264
21.1250,54.069
21.1900,58.069
21.2550,106.794
21.3200,151.581
21.3850,150.142
21.4500,129.058
21.5150,94.398
21.5800,59.793
21.6450,35.948
21.7100,25.270
21.7750,18.156
21.8400,21.680
21.9050,27.080
21.9700,36.523
22.0350,47.998
22.1000,56.708
22.1650,49.506
22.2300,42.714
22.2950,48.078
22.3600,61.993
22.4250,111.375
22.4900,154.057
22.5550,163.532
22.6200,134.555
22.6850,97.601
22.7500,66.349
22.8150,43.224
22.8800,31.284
22.9450,26.914
23.0100,29.670
23.0750,24.303
23.1400,19.301
23.2050,8.291
23.2700,4.318
23.3350,10.260
23.4000,8.376
23.4650,4.167
23.5300,2.655
23.5950,3.873
23.6600,2.685
23.7250,0.053
23.7900,0.002
23.8550,1.668
23.9200,4.166
23.9850,3.381
24.0500,7.379
24.1150,21.122
24.1800,37.540
24.2450,56.899
24.3100,74.244
24.3750,74.394
24.4400,69.449
24.5050,52.822
24.5700,35.954
24.6350,32.091
24.7000,25.277
24.7650,24.111
24.8300,37.644
24.8950,36.032
24.9600,45.877
25.0250,48.309
25.0900,71.221
25.1550,78.676
25.2200,94.656
25.2850,135.903
25.3500,163.270
25.4150,146.235
25.4800,132.713
25.5450,80.474
25.6100,30.791
25.6750,31.097
25.7400,41.430
25.8050,52.680
25.8700,75.601
25.9350,61.533
26.0000,63.194
26.0650,38.148
26.1300,15.422
26.1950,22.179
26.2600,28.964
26.3250,29.448
26.3900,49.200
26.4550,54.769
26.5200,57.696
26.5850,72.763
26.6500,70.605
26.7150,54.207
26.7800,38.504
26.8450,27.454
26.9100,38.395
26.9750,46.702
27.0400,69.685
27.1050,65.664
27.1700,80.317
27.2350,98.551
27.3000,87.368
27.3650,67.111
27.4300,65.025
27.4950,31.776
27.5600,14.423
27.6250,20.286
27.6900,15.318
27.7550,15.045
27.8200,7.816
27.8850,11.407
27.9500,3.452
28.0150,6.262
28.0800,1.420
28.1450,8.795
28.2100,3.276
28.2750,6.153
28.3400,12.305
28.4050,15.697
28.4700,19.062
