Distance_(microns),Gray_Value
0.0000,7.000
0.0650,11.613
0.1300,12.074
0.1950,18.255
0.2600,31.056
0.3250,36.948
0.3900,45.459
0.4550,46.485
0.5200,54.325
0.5850,50.843
0.6500,65.170
0.7150,83.394
0.7800,90.707
0.8450,93.180
0.9100,93.209
0.9750,100.900
1.0400,109.256
1.1050,119.680
1.1700,135.006
1.2350,96.401
1.3000,99.114
1.3650,113.547
1.4300,168.640
1.4950,188.567
1.5600,166.094
1.6250,127.478
1.6900,65.631
1.7550,27.284
1.8200,22.610
1.8850,6.710
1.9500,8.616
2.0150,15.348
2.0800,9.878
2.1450,17.005
2.2100,24.880
2.2750,19.332
2.3400,8.389
2.4050,16.660
2.4700,13.346
2.5350,17.256
2.6000,23.685
2.6650,32.921
2.7300,31.082
2.7950,27.819
2.8600,23.695
2.9250,27.592
2.9900,18.741
3.0550,16.974
3.1200,12.293
3.1850,11.829
3.2500,7.682
3.3150,20.760
3.3800,29.495
3.4450,38.810
3.5100,40.840
3.5750,30.983
3.6400,16.790
3.7050,5.771
3.7700,2.666
3.8350,13.424
3.9000,17.595
3.9650,10.984
4.0300,13.535
4.0950,9.768
4.1600,5.624
4.2250,14.093
4.2900,16.818
4.3550,7.472
4.4200,24.920
4.4850,32.356
4.5500,28.609
4.6150,30.980
4.6800,50.951
4.7450,46.301
4.8100,53.723
4.8750,62.277
4.9400,54.267
5.0050,33.541
5.0700,25.719
5.1350,15.119
5.2000,5.522
5.2650,5.033
5.3300,6.986
5.3950,5.258
5.4600,18.836
5.5250,25.000
5.5900,26.173
5.6550,24.227
5.7200,15.506
5.7850,19.105
5.8500,14.446
5.9150,15.832
5.9800,22.701
6.0450,33.783
6.1100,28.658
6.1750,26.370
6.2400,17.081
6.3050,26.631
6.3700,26.664
6.4350,22.791
6.5000,14.972
6.5650,14.483
6.6300,29.120
6.6950,36.156
6.7600,29.681
6.8250,11.567
6.8900,14.056
6.9550,6.688
7.0200,8.358
7.0850,10.774
7.1500,7.491
7.2150,4.142
7.2800,8.857
7.3450,14.363
7.4100,13.806
7.4750,11.142
7.5400,18.316
7.6050,37.204
7.6700,45.009
7.7350,47.080
7.8000,46.561
7.8650,36.852
7.9300,17.785
7.9950,3.663
8.0600,10.205
8.1250,6.654
8.1900,10.143
8.2550,15.112
8.3200,11.675
8.3850,17.969
8.4500,22.204
8.5150,24.949
8.5800,17.780
8.6450,15.177
8.7100,13.910
8.7750,31.180
8.8400,32.160
8.9050,22.651
8.9700,18.794
9.0350,19.336
9.1000,20.924
9.1650,10.081
9.2300,6.794
9.2950,1.342
9.3600,7.246
9.4250,9.481
9.4900,13.201
9.5550,13.580
9.6200,7.110
9.6850,6.232
9.7500,8.484
9.8150,5.441
9.8800,0.560
9.9450,1.280
10.0100,3.033
10.0750,3.201
10.1400,3.476
10.2050,7.401
10.2700,6.468
10.3350,7.479
10.4000,15.339
10.4650,24.685
10.5300,9.818
10.5950,9.250
10.6600,9.747
10.7250,14.772
10.7900,14.400
10.8550,12.513
10.9200,10.607
10.9850,10.994
11.0500,25.000
11.1150,15.559
11.1800,20.707
11.2450,17.444
11.3100,11.464
11.3750,9.194
11.4400,17.314
11.5050,12.910
11.5700,17.130
11.6350,17.305
11.7000,22.675
11.7650,41.357
11.8300,49.741
11.8950,48.792
11.9600,31.514
12.0250,20.239
12.0900,12.206
12.1550,7.360
12.2200,8.941
12.2850,17.882
12.3500,2.896
12.4150,4.102
12.4800,4.291
12.5450,6.060
12.6100,7.007
12.6750,13.138
12.7400,20.198
12.8050,30.929
12.8700,33.687
12.9350,45.489
13.0000,29.997
13.0650,41.496
13.1300,29.627
13.1950,21.307
13.2600,16.000
13.3250,17.304
13.3900,15.706
13.4550,23.469
13.5200,37.669
13.5850,33.729
13.6500,20.190
13.7150,12.276
13.7800,13.894
13.8450,18.759
13.9100,19.566
13.9750,23.059
14.0400,26.154
14.1050,25.882
14.1700,20.991
14.2350,28.766
14.3000,39.163
14.3650,45.720
14.4300,63.501
14.4950,77.558
14.5600,101.492
14.6250,122.509
14.6900,99.540
14.7550,78.897
14.8200,53.155
14.8850,39.482
14.9500,40.291
15.0150,59.009
15.0800,91.969
15.1450,119.005
15.2100,130.586
15.2750,89.453
15.3400,65.070
15.4050,31.615
15.4700,33.200
15.5350,27.367
15.6000,17.862
15.6650,14.975
15.7300,10.766
15.7950,1.975
15.8600,4.237
15.9250,5.343
15.9900,0.393
16.0550,6.612
16.1200,9.135
16.1850,9.378
16.2500,10.626
16.3150,4.272
16.3800,2.123
16.4450,1.428
16.5100,9.235
16.5750,7.000
