Distance_(microns),Gray_Value
0.0000,10.000
0.0650,4.901
0.1300,4.659
0.1950,4.318
0.2600,7.676
0.3250,11.089
0.3900,23.385
0.4550,34.545
0.5200,31.383
0.5850,29.565
0.6500,28.867
0.7150,16.341
0.7800,11.801
0.8450,6.688
0.9100,7.744
0.9750,7.577
1.0400,10.330
1.1050,0.791
1.1700,7.551
1.2350,10.660
1.3000,7.236
1.3650,19.904
1.4300,21.199
1.4950,34.103
1.5600,46.787
1.6250,50.912
1.6900,39.340
1.7550,28.169
1.8200,27.538
1.8850,27.281
1.9500,37.281
2.0150,47.851
2.0800,62.611
2.1450,92.450
2.2100,82.132
2.2750,64.980
2.3400,31.441
2.4050,20.135
2.4700,8.410
2.5350,8.675
2.6000,5.104
2.6650,2.965
2.7300,0.323
2.7950,3.368
2.8600,4.481
2.9250,9.732
2.9900,16.770
3.0550,27.069
3.1200,62.218
3.1850,106.336
3.2500,117.261
3.3150,98.083
3.3800,81.384
3.4450,62.303
3.5100,45.141
3.5750,33.394
3.6400,36.822
3.7050,52.218
3.7700,49.868
3.8350,58.970
3.9000,70.610
3.9650,94.251
4.0300,84.182
4.0950,71.970
4.1600,67.174
4.2250,48.110
4.2900,64.910
4.3550,87.949
4.4200,121.655
4.4850,134.058
4.5500,145.626
4.6150,137.044
4.6800,95.228
4.7450,70.863
4.8100,43.720
4.8750,11.550
4.9400,3.949
5.0050,5.428
5.0700,4.322
5.1350,9.750
5.2000,11.166
5.2650,5.344
5.3300,8.630
5.3950,7.402
5.4600,14.032
5.5250,13.034
5.5900,17.080
5.6550,12.420
5.7200,19.088
5.7850,21.604
5.8500,25.345
5.9150,23.562
5.9800,19.204
6.0450,19.610
6.1100,19.500
6.1750,27.061
6.2400,24.077
6.3050,20.194
6.3700,16.986
6.4350,8.137
6.5000,5.739
6.5650,5.700
6.6300,7.941
6.6950,4.611
6.7600,6.415
6.8250,4.994
6.8900,3.525
6.9550,9.606
7.0200,14.906
7.0850,21.123
7.1500,19.794
7.2150,28.375
7.2800,39.855
7.3450,35.506
7.4100,25.165
7.4750,15.764
7.5400,13.425
7.6050,10.184
7.6700,17.339
7.7350,31.445
7.8000,41.730
7.8650,29.274
7.9300,27.261
7.9950,32.948
8.0600,47.736
8.1250,59.187
8.1900,50.814
8.2550,42.649
8.3200,25.440
8.3850,14.857
8.4500,12.284
8.5150,9.792
8.5800,5.282
8.6450,2.051
8.7100,2.270
8.7750,8.461
8.8400,5.393
8.9050,0.556
8.9700,5.295
9.0350,9.102
9.1000,5.650
9.1650,3.505
9.2300,1.767
9.2950,7.720
9.3600,7.512
9.4250,9.104
9.4900,12.654
