Distance_(pixels),Gray_Value
0.00000000,5.0000
0.00000650,8.0000
0.00001300,9.0000
0.00001950,3.9000
0.00002600,11.0000
0.00003250,0.2500
0.00003900,1.3000
0.00004550,7.8000
0.00005200,7.0000
0.00005850,3.3000
0.00006500,1.5000
0.00007150,6.5000
0.00007800,9.8000
0.00008450,2.7500
0.00009100,5.0000
0.00009750,3.5000
0.00010400,0.8000
0.00011050,6.9500
0.00011700,6.7000
0.00012350,5.8500
0.00013000,12.0000
0.00013650,1.4500
0.00014300,0.0000
0.00014950,11.5500
0.00015600,7.8000
0.00016250,11.2500
0.00016900,8.3000
0.00017550,8.5000
0.00018200,4.0000
0.00018850,4.9500
0.00019500,13.0000
0.00020150,6.0500
0.00020800,3.6000
0.00021450,2.6000
0.00022100,6.8000
0.00022750,6.5000
0.00023400,12.2000
0.00024050,1.6000
0.00024700,5.6000
0.00025350,0.7000
0.00026000,5.0000
0.00026650,10.0000
0.00027300,6.1000
0.00027950,7.3000
0.00028600,9.0000
0.00029250,8.7500
0.00029900,5.4000
0.00030550,4.2000
0.00031200,8.4000
0.00031850,4.0000
0.00032500,6.5000
0.00033150,11.2000
0.00033800,12.8000
0.00034450,10.8000
0.00035100,2.6000
0.00035750,9.7500
0.00036400,3.8000
0.00037050,5.5500
0.00037700,11.4000
0.00038350,5.9000
0.00039000,4.0000
0.00039650,13.6500
0.00040300,13.0000
0.00040950,5.9000
0.00041600,8.8000
0.00042250,11.7500
0.00042900,5.7000
0.00043550,17.5000
0.00044200,8.6000
0.00044850,10.9000
0.00045500,8.0000
0.00046150,9.5000
0.00046800,8.2000
0.00047450,16.4000
0.00048100,17.4000
0.00048750,12.7500
0.00049400,8.8000
0.00050050,2.5500
0.00050700,0.9000
0.00051350,7.8500
0.00052000,2.0000
0.00052650,3.1000
0.00053300,0.1000
0.00053950,0.0000
0.00054600,0.2000
0.00055250,7.7500
0.00055900,0.0000
0.00056550,8.2500
0.00057200,7.2000
0.00057850,7.0000
0.00058500,5.0000
0.00059150,3.8000
0.00059800,5.2000
0.00060450,6.7000
0.00061100,6.9000
0.00061750,4.5000
0.00062400,3.0000
0.00063050,2.9000
0.00063700,0.9000
0.00064350,5.0000
0.00065000,4.547E-12
0.00065650,3.9000
0.00066300,6.4000
0.00066950,2.6000
0.00067600,2.4000
0.00068250,7.2500
0.00068900,4.2000
0.00069550,7.7500
0.00070200,9.8000
0.00070850,6.8000
0.00071500,1.5000
0.00072150,5.8500
0.00072800,3.0000
0.00073450,13.8000
0.00074100,6.2000
0.00074750,2.2500
0.00075400,11.4000
0.00076050,4.2000
0.00076700,5.6000
0.00077350,3.9500
0.00078000,4.0000
0.00078650,6.0500
0.00079300,3.6000
0.00079950,7.8000
0.00080600,5.6000
0.00081250,0.0000
0.00081900,1.6000
0.00082550,7.1500
0.00083200,1.4000
0.00083850,9.5500
0.00084500,16.0000
0.00085150,3.2000
0.00085800,4.0000
0.00086450,6.7500
0.00087100,3.3000
0.00087750,4.5000
