Distance_(pixels),Gray_Value
0.00000000,8.0000
0.00000650,5.2977
0.00001300,1.5133
0.00001950,2.6709
0.00002600,1.4873
0.00003250,5.6701
0.00003900,7.1606
0.00004550,6.3721
0.00005200,4.1395
0.00005850,2.8737
0.00006500,1.0471
0.00007150,4.8956
0.00007800,4.2791
0.00008450,3.9243
0.00009100,5.1444
0.00009750,6.1752
0.00010400,6.7463
0.00011050,4.3572
0.00011700,5.3721
0.00012350,3.0617
0.00013000,0.4110
0.00013650,1.7017
0.00014300,7.5900
0.00014950,3.3137
0.00015600,13.7447
0.00016250,2.7491
0.00016900,0.0000
0.00017550,4.1942
0.00018200,9.6652
0.00018850,5.9968
0.00019500,4.1092
0.00020150,7.2966
0.00020800,7.3705
0.00021450,8.7956
0.00022100,5.5100
0.00022750,6.9340
0.00023400,4.7512
0.00024050,4.2134
0.00024700,7.9021
0.00025350,4.2958
0.00026000,3.3045
0.00026650,0.0868
0.00027300,2.4694
0.00027950,6.0000
0.00028600,5.6366
0.00029250,0.9540
0.00029900,10.3440
0.00030550,8.2006
0.00031200,4.1628
0.00031850,3.3767
0.00032500,6.7155
0.00033150,9.6709
0.00033800,3.8107
0.00034450,1.2853
0.00035100,2.5679
0.00035750,4.4410
0.00036400,3.1293
0.00037050,7.1055
0.00037700,9.5917
0.00038350,4.1595
0.00039000,2.0660
0.00039650,2.9108
0.00040300,2.2196
0.00040950,2.0646
0.00041600,6.0498
0.00042250,6.0571
0.00042900,3.5792
0.00043550,1.5387
0.00044200,2.6966
0.00044850,6.2052
0.00045500,9.3191
0.00046150,6.2883
0.00046800,2.2299
0.00047450,2.9243
0.00048100,3.2720
0.00048750,5.6755
0.00049400,5.7296
0.00050050,9.8824
0.00050700,15.2385
0.00051350,8.6844
0.00052000,3.9281
0.00052650,7.2255
0.00053300,6.5381
0.00053950,4.3883
0.00054600,5.9832
0.00055250,11.3010
0.00055900,5.0000
0.00056550,5.7455
0.00057200,5.2683
0.00057850,2.3129
0.00058500,5.1904
0.00059150,4.6209
0.00059800,1.9865
0.00060450,5.1966
0.00061100,6.4613
0.00061750,1.3921
0.00062400,1.5581
0.00063050,0.7317
0.00063700,1.4554
0.00064350,3.7715
0.00065000,7.2477
0.00065650,6.0852
0.00066300,4.2039
0.00066950,7.4970
0.00067600,5.5663
0.00068250,4.3835
0.00068900,7.1736
0.00069550,8.7904
0.00070200,4.6501
0.00070850,7.9419
0.00071500,4.0698
0.00072150,5.1033
0.00072800,5.4830
0.00073450,2.2904
0.00074100,1.6885
0.00074750,3.1520
0.00075400,10.5143
0.00076050,6.4508
0.00076700,5.7069
0.00077350,5.8726
0.00078000,1.5998
0.00078650,1.3699
0.00079300,4.7739
0.00079950,4.6833
0.00080600,6.4397
0.00081250,0.3451
0.00081900,2.2028
0.00082550,7.2085
0.00083200,5.8286
0.00083850,2.0000
0.00084500,3.6685
0.00085150,4.9064
0.00085800,5.8140
0.00086450,2.9186
0.00087100,10.9908
0.00087750,5.4070
0.00088400,6.3542
0.00089050,5.0952
0.00089700,1.3023
0.00090350,1.9524
0.00091000,8.2347
0.00091650,2.9145
0.00092300,2.1390
0.00092950,1.6431
0.00093600,6.0276
0.00094250,3.9532
0.00094900,2.3753
0.00095550,3.1885
0.00096200,10.9465
0.00096850,0.4570
0.00097500,1.4397
0.00098150,5.5181
0.00098800,5.0849
0.00099450,5.3413
0.00100100,4.2234
0.00100750,5.0257
0.00101400,5.5511
0.00102050,11.2096
0.00102700,3.0811
0.00103350,2.5895
0.00104000,6.4565
0.00104650,5.7188
0.00105300,6.6647
0.00105950,6.4551
0.00106600,3.1796
0.00107250,5.6011
0.00107900,13.4321
0.00108550,10.6961
0.00109200,8.5403
0.00109850,3.9397
0.00110500,6.6068
0.00111150,4.7177
0.00111800,8.0000
0.00112450,9.0798
0.00113100,5.6928
0.00113750,4.3786
0.00114400,5.9508
0.00115050,6.2826
0.00115700,7.6533
0.00116350,5.9927
0.00117000,9.2710
0.00117650,9.4819
0.00118300,14.5560
0.00118950,14.2707
0.00119600,8.1915
0.00120250,11.3891
0.00120900,8.0557
0.00121550,6.9965
0.00122200,9.2542
0.00122850,6.7885
0.00123500,8.8167
0.00124150,7.8753
0.00124800,6.9886
0.00125450,5.3402
0.00126100,4.5235
0.00126750,5.3494
0.00127400,2.1385
0.00128050,8.5660
0.00128700,7.2077
0.00129350,5.9970
0.00130000,6.6566
0.00130650,10.1052
0.00131300,6.6019
0.00131950,7.3329
0.00132600,4.7961
0.00133250,1.4224
0.00133900,5.5727
0.00134550,8.0408
0.00135200,6.0687
0.00135850,6.2493
0.00136500,9.4797
0.00137150,0.1633
0.00137800,6.8448
0.00138450,8.9313
0.00139100,5.9183
0.00139750,1.137E-12
0.00140400,1.4884
0.00141050,3.0233
0.00141700,2.1877
0.00142350,8.2509
0.00143000,4.4916
0.00143650,2.6647
0.00144300,5.0476
0.00144950,4.7712
0.00145600,4.3121
0.00146250,4.4451
0.00146900,11.6495
0.00147550,3.6920
0.00148200,12.1233
0.00148850,13.4881
0.00149500,10.0070
0.00150150,8.1412
0.00150800,11.6977
0.00151450,1.9919
0.00152100,2.8259
0.00152750,5.5289
0.00153400,10.5284
0.00154050,7.3310
0.00154700,3.0135
0.00155350,4.8321
0.00156000,4.4640
0.00156650,2.1163
0.00157300,0.4424
0.00157950,2.1485
0.00158600,5.0087
0.00159250,5.8945
0.00159900,5.5884
0.00160550,6.3732
0.00161200,5.8323
0.00161850,6.5765
0.00162500,10.3110
0.00163150,7.2217
0.00163800,5.6609
0.00164450,13.6444
0.00165100,11.6376
0.00165750,7.1952
0.00166400,2.7080
0.00167050,6.2980
0.00167700,2.0000
