Distance_(microns),Gray_Value
0.0000,11.000
0.0650,3.839
0.1300,1.488
0.1950,0.773
0.2600,1.324
0.3250,1.865
0.3900,11.745
0.4550,11.837
0.5200,16.881
0.5850,19.751
0.6500,28.887
0.7150,24.635
0.7800,33.335
0.8450,36.412
0.9100,40.205
0.9750,64.014
1.0400,75.314
1.1050,80.863
1.1700,90.391
1.2350,84.000
1.3000,62.800
1.3650,52.269
1.4300,60.542
1.4950,42.849
1.5600,44.125
1.6250,35.015
1.6900,28.085
1.7550,32.064
1.8200,30.830
1.8850,48.900
1.9500,57.404
2.0150,45.396
2.0800,27.284
2.1450,25.244
2.2100,23.771
2.2750,26.568
2.3400,28.006
2.4050,22.096
2.4700,15.333
2.5350,30.216
2.6000,29.987
2.6650,25.193
2.7300,27.892
2.7950,37.154
2.8600,32.977
2.9250,26.543
2.9900,31.760
3.0550,32.651
3.1200,25.097
3.1850,34.329
3.2500,37.307
3.3150,34.213
3.3800,34.435
3.4450,30.919
3.5100,46.371
3.5750,35.692
3.6400,33.157
3.7050,38.000
3.7700,38.111
3.8350,32.674
3.9000,30.144
3.9650,38.439
4.0300,24.852
4.0950,26.482
4.1600,27.729
4.2250,31.327
4.2900,30.751
4.3550,43.550
4.4200,33.126
4.4850,32.693
4.5500,44.341
4.6150,44.265
4.6800,34.524
4.7450,26.694
4.8100,33.256
4.8750,38.936
4.9400,36.000
5.0050,20.867
5.0700,24.994
5.1350,33.031
5.2000,29.914
5.2650,42.288
5.3300,49.521
5.3950,25.042
5.4600,29.116
5.5250,26.886
5.5900,31.622
5.6550,38.042
5.7200,28.275
5.7850,26.484
5.8500,25.654
5.9150,26.971
5.9800,28.465
6.0450,32.518
6.1100,32.315
6.1750,36.333
6.2400,31.848
6.3050,25.213
6.3700,32.411
6.4350,31.089
6.5000,25.063
6.5650,28.034
6.6300,35.878
6.6950,30.296
6.7600,18.879
6.8250,30.136
6.8900,35.530
6.9550,41.140
7.0200,34.499
7.0850,29.702
7.1500,17.026
7.2150,22.418
7.2800,25.277
7.3450,15.456
7.4100,38.000
7.4750,16.241
7.5400,16.991
7.6050,30.496
7.6700,24.935
7.7350,19.398
7.8000,23.188
7.8650,30.896
7.9300,37.096
7.9950,32.706
8.0600,37.705
8.1250,42.723
8.1900,31.119
8.2550,32.568
8.3200,37.625
8.3850,44.404
8.4500,39.251
8.5150,29.102
8.5800,34.454
8.6450,39.000
8.7100,38.070
8.7750,39.252
8.8400,40.522
8.9050,39.252
8.9700,34.030
9.0350,37.833
9.1000,31.217
9.1650,35.792
9.2300,21.723
9.2950,33.039
9.3600,18.931
9.4250,7.365
9.4900,26.977
9.5550,18.310
9.6200,21.872
9.6850,23.986
9.7500,25.479
9.8150,25.756
9.8800,26.000
9.9450,23.025
10.0100,29.255
10.0750,21.400
10.1400,31.000
10.2050,34.326
10.2700,29.989
10.3350,24.457
10.4000,27.355
10.4650,29.692
10.5300,29.393
10.5950,30.804
10.6600,31.186
10.7250,34.501
10.7900,30.397
10.8550,27.946
10.9200,32.496
10.9850,27.280
11.0500,34.475
11.1150,27.000
11.1800,39.687
11.2450,34.392
11.3100,30.482
11.3750,34.358
11.4400,31.019
11.5050,33.277
11.5700,38.477
11.6350,27.485
11.7000,31.440
11.7650,25.633
11.8300,22.211
11.8950,23.033
11.9600,25.235
12.0250,23.572
12.0900,29.499
12.1550,33.898
12.2200,38.912
12.2850,33.222
12.3500,32.000
12.4150,15.843
12.4800,22.676
12.5450,30.754
12.6100,36.937
12.6750,23.521
12.7400,26.377
12.8050,25.139
12.8700,28.296
12.9350,31.795
13.0000,27.848
13.0650,23.036
13.1300,22.298
13.1950,25.696
13.2600,36.726
13.3250,16.331
13.3900,14.943
13.4550,23.235
13.5200,19.741
13.5850,13.667
13.6500,24.130
13.7150,21.603
13.7800,20.195
13.8450,26.033
13.9100,29.967
13.9750,19.993
14.0400,16.188
14.1050,25.571
14.1700,24.112
14.2350,16.898
14.3000,16.731
14.3650,15.282
14.4300,10.111
14.4950,8.901
14.5600,3.962
14.6250,3.249
14.6900,10.096
14.7550,22.278
14.8200,24.000
14.8850,10.468
14.9500,10.763
15.0150,10.562
15.0800,12.935
15.1450,15.845
15.2100,14.432
15.2750,18.687
15.3400,14.822
15.4050,4.654
15.4700,8.094
15.5350,8.417
15.6000,9.526
15.6650,11.081
15.7300,13.921
15.7950,11.094
15.8600,11.970
15.9250,10.832
15.9900,12.626
16.0550,13.333
16.1200,3.777
16.1850,5.983
16.2500,6.644
16.3150,0.922
16.3800,2.028
16.4450,5.837
16.5100,2.444
16.5750,7.737
16.6400,14.316
16.7050,11.596
16.7700,13.241
16.8350,7.187
16.9000,7.543
16.9650,8.011
17.0300,10.944
17.0950,6.823
17.1600,8.335
17.2250,8.372
17.2900,7.667
17.3550,3.665
17.4200,3.935
17.4850,2.853
17.5500,5.485
17.6150,10.448
17.6800,6.711
17.7450,1.330
17.8100,0.937
17.8750,1.625
17.9400,6.047
18.0050,9.024
18.0700,2.594
18.1350,2.488
18.2000,2.441
18.2650,10.623
18.3300,10.753
18.3950,2.815
18.4600,11.302
18.5250,10.000
18.5900,11.579
18.6550,9.683
18.7200,6.512
18.7850,21.247
18.8500,24.634
18.9150,17.709
18.9800,13.783
19.0450,36.198
19.1100,36.280
19.1750,26.557
19.2400,31.843
19.3050,36.008
19.3700,41.789
19.4350,40.429
19.5000,36.856
19.5650,44.865
19.6300,46.784
19.6950,38.620
19.7600,29.000
19.8250,32.859
19.8900,37.748
19.9550,56.523
20.0200,60.647
20.0850,47.205
20.1500,61.346
20.2150,54.333
20.2800,54.064
20.3450,38.122
20.4100,52.069
20.4750,57.064
20.5400,56.336
20.6050,59.194
20.6700,47.388
20.7350,49.825
20.8000,64.617
20.8650,70.518
20.9300,74.355
20.9950,60.000
21.0600,71.136
21.1250,82.364
21.1900,100.115
21.2550,110.274
21.3200,109.828
21.3850,127.618
21.4500,119.875
21.5150,108.483
21.5800,97.730
21.6450,95.299
21.7100,76.357
21.7750,49.393
21.8400,38.723
21.9050,32.310
21.9700,27.989
22.0350,13.307
22.1000,17.904
22.1650,5.790
22.2300,7.000
