Distance_(pixels),Gray_Value
0.00000000,5.0000
0.00000650,3.3926
0.00001300,7.6581
0.00001950,5.5252
0.00002600,10.8446
0.00003250,6.7231
0.00003900,7.3569
0.00004550,10.3622
0.00005200,4.9197
0.00005850,1.2680
0.00006500,3.9618
0.00007150,6.3073
0.00007800,6.2291
0.00008450,4.5573
0.00009100,2.0399
0.00009750,1.5038
0.00010400,5.3301
0.00011050,5.7144
0.00011700,4.1436
0.00012350,2.5409
0.00013000,0.8588
0.00013650,8.3310
0.00014300,9.9668
0.00014950,4.1375
0.00015600,6.3402
0.00016250,5.4575
0.00016900,1.8853
0.00017550,5.0351
0.00018200,3.1368
0.00018850,1.8881
0.00019500,1.6951
0.00020150,2.8443
0.00020800,5.2149
0.00021450,7.4453
0.00022100,10.9346
0.00022750,0.4764
0.00023400,4.6241
0.00024050,8.7104
0.00024700,3.6590
0.00025350,1.4095
0.00026000,6.8888
0.00026650,0.9050
0.00027300,2.1057
0.00027950,5.5227
0.00028600,3.1990
0.00029250,4.6073
0.00029900,5.7595
0.00030550,3.7919
0.00031200,1.6432
0.00031850,4.9731
0.00032500,3.9710
0.00033150,7.8036
0.00033800,3.7702
0.00034450,6.0429
0.00035100,6.4943
0.00035750,4.2913
0.00036400,12.9282
0.00037050,12.9832
0.00037700,6.7865
0.00038350,5.9929
0.00039000,6.6860
0.00039650,3.2621
0.00040300,3.5713
0.00040950,3.9360
0.00041600,4.1203
0.00042250,3.5988
0.00042900,8.1209
0.00043550,6.9865
0.00044200,9.8243
0.00044850,6.0459
0.00045500,2.8508
0.00046150,5.5967
0.00046800,6.1793
0.00047450,5.9906
0.00048100,3.8641
0.00048750,3.9614
0.00049400,2.9940
0.00050050,2.2319
0.00050700,5.1963
0.00051350,5.2775
0.00052000,3.5308
0.00052650,4.1679
0.00053300,4.3771
0.00053950,2.2040
0.00054600,6.7817
0.00055250,5.1291
0.00055900,4.3774
0.00056550,3.2062
0.00057200,4.2640
0.00057850,7.0435
0.00058500,9.7750
0.00059150,7.4927
0.00059800,0.0746
0.00060450,2.1712
0.00061100,4.9859
0.00061750,0.9591
0.00062400,6.0157
0.00063050,5.0000
0.00063700,10.9126
0.00064350,6.7103
0.00065000,7.2345
0.00065650,2.2600
0.00066300,7.1923
0.00066950,1.5841
0.00067600,6.2046
0.00068250,9.0649
0.00068900,9.7169
0.00069550,6.0637
0.00070200,7.3690
0.00070850,7.7454
0.00071500,7.5033
0.00072150,4.2290
0.00072800,3.3916
0.00073450,4.1395
0.00074100,10.0017
0.00074750,8.4926
0.00075400,6.1423
0.00076050,4.7288
0.00076700,3.1669
0.00077350,1.6333
0.00078000,5.2382
0.00078650,7.8179
0.00079300,5.5703
0.00079950,7.5518
0.00080600,5.5894
0.00081250,4.5285
0.00081900,6.8064
0.00082550,8.4711
0.00083200,3.7125
0.00083850,5.0119
0.00084500,2.4978
0.00085150,7.4790
0.00085800,11.6751
0.00086450,6.2034
0.00087100,4.7575
0.00087750,3.7312
0.00088400,4.3108
0.00089050,0.4680
0.00089700,3.2618
0.00090350,5.0444
0.00091000,2.8165
0.00091650,2.7543
0.00092300,1.7134
0.00092950,4.9886
0.00093600,4.3033
0.00094250,3.5895
0.00094900,1.2390
0.00095550,4.1252
0.00096200,8.6646
0.00096850,6.3619
0.00097500,9.8326
0.00098150,5.3659
0.00098800,2.2414
0.00099450,3.3151
0.00100100,2.9321
0.00100750,7.1031
0.00101400,2.7494
0.00102050,3.8017
0.00102700,4.3975
0.00103350,5.8450
0.00104000,4.8364
0.00104650,4.1713
0.00105300,4.8707
0.00105950,10.7905
0.00106600,8.4024
0.00107250,5.1104
0.00107900,3.2227
0.00108550,1.8387
0.00109200,0.0861
0.00109850,1.2775
0.00110500,3.9763
0.00111150,5.3166
0.00111800,4.5912
0.00112450,4.0556
0.00113100,0.9990
0.00113750,1.7502
0.00114400,5.3357
0.00115050,6.1143
0.00115700,2.7659
0.00116350,4.7143
0.00117000,3.9476
0.00117650,3.2535
0.00118300,4.0345
0.00118950,8.8761
0.00119600,10.3711
0.00120250,9.8001
0.00120900,3.2312
0.00121550,11.3241
0.00122200,14.3593
0.00122850,1.3299
0.00123500,4.3993
0.00124150,6.6934
0.00124800,3.1842
0.00125450,3.1259
0.00126100,3.911E-11
0.00126750,3.6893
0.00127400,0.8506
0.00128050,3.3912
0.00128700,3.1876
0.00129350,0.4963
0.00130000,0.1518
0.00130650,6.2808
0.00131300,2.2247
0.00131950,1.0536
0.00132600,6.9577
0.00133250,2.5625
0.00133900,6.1001
0.00134550,6.5752
0.00135200,3.9404
0.00135850,3.8616
0.00136500,3.2829
0.00137150,7.0875
0.00137800,8.3792
0.00138450,3.4238
0.00139100,0.2474
0.00139750,1.2322
0.00140400,5.0587
0.00141050,3.6383
0.00141700,3.3134
0.00142350,4.2275
0.00143000,3.9546
0.00143650,7.6979
0.00144300,5.8803
0.00144950,1.6248
0.00145600,4.9159
0.00146250,5.6712
0.00146900,4.5766
0.00147550,2.1782
0.00148200,3.7945
0.00148850,4.7582
0.00149500,10.4238
0.00150150,5.0889
0.00150800,6.1563
0.00151450,4.0280
0.00152100,3.2060
0.00152750,4.8549
0.00153400,4.7645
0.00154050,6.0360
0.00154700,3.3642
0.00155350,1.1134
0.00156000,0.4591
0.00156650,7.1762
0.00157300,7.3525
0.00157950,2.4556
0.00158600,6.4821
0.00159250,3.2736
0.00159900,1.0525
0.00160550,2.0028
0.00161200,7.5763
0.00161850,2.5935
0.00162500,7.8247
0.00163150,5.3337
0.00163800,5.0868
0.00164450,7.9644
0.00165100,11.1078
0.00165750,6.9954
0.00166400,6.6278
0.00167050,4.1025
0.00167700,5.4040
0.00168350,2.7677
0.00169000,8.7096
0.00169650,9.0158
0.00170300,4.9132
0.00170950,5.1595
0.00171600,3.3954
0.00172250,5.6784
0.00172900,11.0681
0.00173550,7.1361
0.00174200,2.8223
0.00174850,2.8759
0.00175500,4.9259
0.00176150,4.9412
0.00176800,4.5131
0.00177450,3.3961
0.00178100,5.5631
0.00178750,9.1771
0.00179400,3.5670
0.00180050,3.5648
0.00180700,5.4209
0.00181350,5.8258
0.00182000,13.6355
0.00182650,3.1778
0.00183300,3.4886
0.00183950,11.1466
0.00184600,10.6927
0.00185250,0.8607
0.00185900,4.4027
0.00186550,1.3809
0.00187200,3.5481
0.00187850,5.1719
0.00188500,2.6248
0.00189150,4.0000
