Distance_(pixels),Gray_Value
0.00000000,13.0000
0.00000650,5.2846
0.00001300,9.7622
0.00001950,8.9238
0.00002600,3.0428
0.00003250,7.6199
0.00003900,10.9191
0.00004550,7.0406
0.00005200,10.3686
0.00005850,8.2693
0.00006500,11.2452
0.00007150,7.5372
0.00007800,12.1754
0.00008450,13.1967
0.00009100,16.0681
0.00009750,18.4443
0.00010400,16.9905
0.00011050,15.7400
0.00011700,13.2616
0.00012350,17.9159
0.00013000,15.2497
0.00013650,17.6108
0.00014300,29.3924
0.00014950,56.4311
0.00015600,73.8775
0.00016250,86.0664
0.00016900,78.9034
0.00017550,67.0155
0.00018200,54.8401
0.00018850,47.0000
0.00019500,30.8514
0.00020150,28.9674
0.00020800,22.5612
0.00021450,41.6166
0.00022100,47.0131
0.00022750,33.0667
0.00023400,40.2818
0.00024050,31.6769
0.00024700,12.9917
0.00025350,8.2050
0.00026000,7.7337
0.00026650,7.5334
0.00027300,9.0933
0.00027950,5.7919
0.00028600,6.6011
0.00029250,8.6529
0.00029900,8.2372
0.00030550,11.2693
0.00031200,10.7729
0.00031850,7.2935
0.00032500,6.4780
0.00033150,6.2508
0.00033800,2.4560
0.00034450,10.2736
0.00035100,3.7833
0.00035750,7.4776
0.00036400,10.4851
0.00037050,7.1400
0.00037700,4.7500
0.00038350,16.6518
0.00039000,13.6379
0.00039650,16.8710
0.00040300,22.3573
0.00040950,15.9085
0.00041600,15.0428
0.00042250,16.5829
0.00042900,12.5045
0.00043550,7.1225
0.00044200,7.6171
0.00044850,8.5155
0.00045500,7.7197
0.00046150,11.1584
0.00046800,10.1558
0.00047450,3.9733
0.00048100,4.1947
0.00048750,10.6450
0.00049400,14.2735
0.00050050,12.3881
0.00050700,9.9923
0.00051350,10.2535
0.00052000,11.3329
0.00052650,14.4837
0.00053300,4.4126
0.00053950,4.4501
0.00054600,1.6998
0.00055250,0.7152
0.00055900,8.9741
0.00056550,10.1875
0.00057200,16.2224
0.00057850,8.2937
0.00058500,6.7045
0.00059150,8.2485
0.00059800,8.6350
0.00060450,15.7007
0.00061100,13.9364
0.00061750,9.1788
0.00062400,7.9845
0.00063050,6.9898
0.00063700,10.1929
0.00064350,12.0472
0.00065000,10.3680
0.00065650,10.3593
0.00066300,6.9108
0.00066950,7.8711
0.00067600,7.6564
0.00068250,5.8469
0.00068900,4.3746
0.00069550,7.4863
0.00070200,5.3133
0.00070850,3.9350
0.00071500,3.2087
0.00072150,2.0438
0.00072800,2.6694
0.00073450,8.8787
0.00074100,8.1576
0.00074750,9.5604
0.00075400,5.5000
0.00076050,17.0635
0.00076700,8.0880
0.00077350,4.0057
0.00078000,10.1237
0.00078650,10.3225
0.00079300,19.1412
0.00079950,21.5500
0.00080600,15.7366
0.00081250,23.4302
0.00081900,9.2714
0.00082550,15.7684
0.00083200,26.4732
0.00083850,22.4306
0.00084500,25.2411
0.00085150,28.2481
0.00085800,28.7901
0.00086450,28.3934
0.00087100,14.4664
0.00087750,16.5496
0.00088400,18.3876
0.00089050,21.5743
0.00089700,26.0606
0.00090350,35.5885
0.00091000,52.6439
0.00091650,44.6006
0.00092300,32.6528
0.00092950,32.1770
0.00093600,21.7669
0.00094250,12.6875
0.00094900,11.8350
0.00095550,11.8230
0.00096200,3.9239
0.00096850,4.2988
0.00097500,8.5791
0.00098150,11.5282
0.00098800,13.8621
0.00099450,23.9592
0.00100100,30.9334
0.00100750,32.2457
0.00101400,35.8115
0.00102050,26.9576
0.00102700,27.1724
0.00103350,27.5624
0.00104000,15.4816
0.00104650,13.2093
0.00105300,9.6882
0.00105950,9.5455
0.00106600,21.2985
0.00107250,37.8520
0.00107900,28.4340
0.00108550,37.3136
0.00109200,35.6576
0.00109850,32.8427
0.00110500,24.0773
0.00111150,14.2183
0.00111800,21.9346
0.00112450,20.4072
0.00113100,14.0000
0.00113750,19.2409
0.00114400,15.3092
0.00115050,20.5156
0.00115700,21.1911
0.00116350,28.8293
0.00117000,34.8317
0.00117650,34.9310
0.00118300,49.7554
0.00118950,50.7662
0.00119600,37.3912
0.00120250,33.8132
0.00120900,35.1103
0.00121550,36.4628
0.00122200,37.8115
0.00122850,44.6619
0.00123500,46.0529
0.00124150,53.4773
0.00124800,56.8526
0.00125450,27.8801
0.00126100,27.7524
0.00126750,23.3312
0.00127400,26.2907
0.00128050,24.5203
0.00128700,30.4230
0.00129350,13.5569
0.00130000,9.2556
0.00130650,7.6356
0.00131300,15.4185
0.00131950,12.5625
0.00132600,3.6266
0.00133250,5.3159
0.00133900,8.6599
0.00134550,11.8404
0.00135200,10.5303
0.00135850,12.4162
0.00136500,10.1923
0.00137150,13.0183
0.00137800,13.0470
0.00138450,13.1462
0.00139100,16.6361
0.00139750,10.7553
0.00140400,9.8074
0.00141050,9.4933
0.00141700,10.8213
0.00142350,5.7477
0.00143000,15.3751
0.00143650,13.8683
0.00144300,10.2622
0.00144950,8.1199
0.00145600,6.2616
0.00146250,7.3965
0.00146900,2.4863
0.00147550,3.6942
0.00148200,12.2949
0.00148850,8.4606
0.00149500,9.0586
0.00150150,4.9272
0.00150800,6.503E-11
