Distance_(microns),Gray_Value
0.0000,9.0000
0.0650,8.8450
0.1300,12.9038
0.1950,12.2918
0.2600,17.3976
0.3250,12.1951
0.3900,24.4033
0.4550,42.4988
0.5200,54.4201
0.5850,67.6940
0.6500,61.4477
0.7150,57.7191
0.7800,50.0237
0.8450,48.8461
0.9100,42.8795
0.9750,34.3866
1.0400,33.3751
1.1050,32.5593
1.1700,26.0954
1.2350,15.8217
1.3000,18.7762
1.3650,17.9804
1.4300,17.9277
1.4950,16.3597
1.5600,14.7082
1.6250,18.7677
1.6900,8.3553
1.7550,4.3320
1.8200,16.7306
1.8850,23.4398
1.9500,20.6261
2.0150,8.6087
2.0800,8.3511
2.1450,5.8704
2.2100,2.9639
2.2750,2.4532
2.3400,6.4253
2.4050,11.2357
2.4700,5.9578
2.5350,2.6703
2.6000,3.4766
2.6650,12.8820
2.7300,16.6036
2.7950,11.2391
2.8600,11.1476
2.9250,19.2472
2.9900,13.6743
3.0550,4.7206
3.1200,11.6513
3.1850,14.5022
3.2500,9.5917
3.3150,7.1974
3.3800,6.3331
3.4450,14.7499
3.5100,15.2202
3.5750,17.8871
3.6400,12.9218
3.7050,5.9492
3.7700,19.4191
3.8350,9.6423
3.9000,5.4114
3.9650,17.7920
4.0300,10.6570
4.0950,10.6602
4.1600,9.2099
4.2250,4.8113
4.2900,4.3414
4.3550,9.4028
4.4200,6.4259
4.4850,5.6177
4.5500,11.5365
4.6150,14.0498
4.6800,8.1918
4.7450,7.8126
4.8100,4.6391
4.8750,7.4578
4.9400,8.6830
5.0050,15.2378
5.0700,24.6523
5.1350,16.3620
5.2000,16.6714
5.2650,23.2314
5.3300,26.1492
5.3950,18.0000
5.4600,23.7878
5.5250,18.8326
5.5900,15.5181
5.6550,21.6352
5.7200,5.9360
5.7850,9.4594
5.8500,10.1803
5.9150,3.7857
5.9800,5.6206
6.0450,5.3789
6.1100,4.8476
6.1750,7.6574
6.2400,7.8258
6.3050,2.9125
6.3700,0.9459
6.4350,3.4647
6.5000,3.8601
6.5650,5.3828
6.6300,7.4607
6.6950,11.4044
6.7600,13.1309
6.8250,5.9315
6.8900,20.0560
6.9550,19.2815
7.0200,19.3645
7.0850,18.9328
7.1500,18.8788
7.2150,12.8161
7.2800,11.4398
7.3450,17.1411
7.4100,29.8717
7.4750,23.0959
7.5400,20.7291
7.6050,26.4282
7.6700,28.3000
7.7350,26.1630
7.8000,19.0234
7.8650,21.3233
7.9300,16.7079
7.9950,15.6779
8.0600,20.1253
8.1250,20.4928
8.1900,20.4690
8.2550,20.7605
8.3200,23.5288
8.3850,17.2164
8.4500,7.0093
8.5150,19.8512
8.5800,24.1119
8.6450,19.5560
8.7100,10.1990
8.7750,15.2714
8.8400,18.9271
8.9050,14.1540
8.9700,14.1515
9.0350,14.5339
9.1000,7.1536
9.1650,19.3021
9.2300,3.1360
9.2950,0.6410
9.3600,10.1173
9.4250,12.9445
9.4900,9.2067
9.5550,4.2235
9.6200,9.4712
9.6850,9.0367
9.7500,18.1478
9.8150,22.1777
9.8800,14.9972
9.9450,17.4693
10.0100,14.1742
10.0750,17.9628
10.1400,25.1674
10.2050,27.1605
10.2700,26.4086
10.3350,22.8476
10.4000,19.4137
10.4650,27.3440
10.5300,23.9162
10.5950,20.9017
10.6600,20.4886
10.7250,18.7693
10.7900,7.617E-11
10.8550,11.4115
10.9200,23.0306
10.9850,17.0803
11.0500,11.8696
11.1150,19.9306
11.1800,21.1357
11.2450,16.3504
11.3100,19.6506
11.3750,19.7667
11.4400,16.1719
11.5050,16.1283
11.5700,16.3420
11.6350,18.3577
11.7000,16.5748
11.7650,15.8894
11.8300,10.7097
11.8950,6.6891
11.9600,5.1141
12.0250,4.3263
12.0900,8.8149
12.1550,2.9630
12.2200,0.3109
12.2850,0.4169
12.3500,1.3371
12.4150,8.6734
12.4800,10.1305
12.5450,0.6680
12.6100,6.2694
12.6750,1.0928
12.7400,10.4334
12.8050,13.5297
12.8700,16.3031
12.9350,5.3912
13.0000,15.3915
13.0650,14.8257
13.1300,20.5914
13.1950,16.2145
13.2600,21.4960
13.3250,24.3040
13.3900,26.7185
13.4550,37.2685
13.5200,33.4494
13.5850,27.8908
13.6500,23.5204
13.7150,25.2642
13.7800,27.0029
13.8450,22.7672
13.9100,17.4073
13.9750,13.1260
14.0400,24.7802
14.1050,22.5766
14.1700,12.6587
14.2350,25.7895
14.3000,30.8291
14.3650,23.7020
14.4300,31.0851
14.4950,35.4411
14.5600,20.5655
14.6250,15.5459
14.6900,22.0161
14.7550,16.6322
14.8200,17.9714
14.8850,24.2513
14.9500,24.8612
15.0150,26.0147
15.0800,29.3777
15.1450,37.6843
15.2100,42.3182
15.2750,42.8437
15.3400,44.2328
15.4050,45.8508
15.4700,55.0029
15.5350,60.3758
15.6000,54.1752
15.6650,44.6568
15.7300,40.2784
15.7950,45.9521
15.8600,40.9151
15.9250,27.8165
15.9900,28.3347
16.0550,21.3593
16.1200,12.3497
16.1850,3.0000
