Distance_(microns),Gray_Value
0.0000,24.000
0.0650,7.212
0.1300,9.096
0.1950,10.660
0.2600,31.954
0.3250,37.348
0.3900,54.719
0.4550,62.042
0.5200,60.445
0.5850,72.209
0.6500,86.242
0.7150,87.191
0.7800,88.340
0.8450,70.556
0.9100,47.180
0.9750,27.499
1.0400,33.695
1.1050,31.501
1.1700,31.978
1.2350,36.435
1.3000,34.376
1.3650,45.127
1.4300,54.063
1.4950,60.736
1.5600,57.028
1.6250,72.493
1.6900,102.028
1.7550,151.657
1.8200,129.067
1.8850,122.344
1.9500,93.280
2.0150,81.654
2.0800,56.240
2.1450,55.505
2.2100,57.840
2.2750,87.293
2.3400,99.608
2.4050,111.637
2.4700,102.121
2.5350,96.876
2.6000,73.820
2.6650,59.086
2.7300,51.973
2.7950,45.487
2.8600,54.484
2.9250,81.551
2.9900,96.799
3.0550,100.634
3.1200,123.654
3.1850,114.104
3.2500,85.799
3.3150,77.436
3.3800,76.100
3.4450,100.535
3.5100,92.366
3.5750,76.295
3.6400,56.263
3.7050,49.087
3.7700,57.690
3.8350,89.200
3.9000,131.722
3.9650,148.076
4.0300,154.587
4.0950,212.096
4.1600,198.390
4.2250,151.639
4.2900,148.079
4.3550,113.527
4.4200,90.874
4.4850,87.540
4.5500,84.843
4.6150,73.785
4.6800,82.439
4.7450,92.580
4.8100,95.037
4.8750,119.722
4.9400,126.297
5.0050,110.187
5.0700,154.713
5.1350,171.410
5.2000,138.208
5.2650,147.751
5.3300,120.779
5.3950,99.619
5.4600,83.305
5.5250,96.368
5.5900,121.245
5.6550,137.648
5.7200,170.944
5.7850,194.648
5.8500,206.483
5.9150,181.589
5.9800,216.209
6.0450,208.273
6.1100,218.603
6.1750,221.674
6.2400,198.826
6.3050,179.926
6.3700,155.430
6.4350,159.086
6.5000,148.824
6.5650,135.516
6.6300,142.615
6.6950,173.239
6.7600,162.170
6.8250,138.143
6.8900,122.068
6.9550,72.085
7.0200,83.277
7.0850,67.838
7.1500,79.131
7.2150,97.861
7.2800,114.130
7.3450,131.858
7.4100,156.384
7.4750,122.723
7.5400,73.577
7.6050,64.568
7.6700,46.080
7.7350,32.575
7.8000,31.924
7.8650,24.505
7.9300,31.701
7.9950,64.814
8.0600,98.733
8.1250,100.127
8.1900,122.211
8.2550,106.215
8.3200,93.484
8.3850,64.836
8.4500,58.316
8.5150,54.375
8.5800,49.483
8.6450,42.831
8.7100,49.205
8.7750,62.650
8.8400,71.672
8.9050,82.786
8.9700,93.279
9.0350,112.340
9.1000,104.369
9.1650,100.213
9.2300,88.502
9.2950,67.935
9.3600,65.517
9.4250,62.917
9.4900,65.798
9.5550,64.823
9.6200,47.380
9.6850,28.443
9.7500,26.292
9.8150,34.599
9.8800,37.815
9.9450,34.220
10.0100,63.700
10.0750,49.930
10.1400,39.511
10.2050,26.121
10.2700,41.897
10.3350,73.796
10.4000,108.564
10.4650,107.029
10.5300,108.067
10.5950,113.146
10.6600,97.148
10.7250,87.485
10.7900,72.882
10.8550,75.764
10.9200,63.151
10.9850,86.343
11.0500,109.162
11.1150,115.097
11.1800,144.486
11.2450,193.342
11.3100,219.623
11.3750,200.901
11.4400,159.543
11.5050,115.320
11.5700,96.699
11.6350,72.344
11.7000,47.562
11.7650,41.089
11.8300,37.778
11.8950,30.252
11.9600,27.318
12.0250,25.427
12.0900,24.924
12.1550,21.758
12.2200,27.599
12.2850,34.766
12.3500,17.567
12.4150,19.740
12.4800,19.329
12.5450,14.811
12.6100,10.081
12.6750,8.169
12.7400,6.798
12.8050,6.177
12.8700,7.737
12.9350,7.836
13.0000,4.448
13.0650,3.978
13.1300,5.342
13.1950,8.002
13.2600,4.690
13.3250,7.385
13.3900,6.107
13.4550,1.578
13.5200,0.029
13.5850,5.263
13.6500,12.170
13.7150,17.649
13.7800,18.217
13.8450,12.389
13.9100,9.129
13.9750,8.103
14.0400,1.530
14.1050,6.959
14.1700,11.068
14.2350,16.445
14.3000,16.642
14.3650,12.541
14.4300,9.659
14.4950,8.390
14.5600,9.384
14.6250,5.744
14.6900,4.753
14.7550,9.282
14.8200,4.835
14.8850,7.646
14.9500,4.763
15.0150,2.043
15.0800,0.787
15.1450,9.917
15.2100,5.779
15.2750,8.340
15.3400,20.720
15.4050,25.362
15.4700,47.825
15.5350,55.465
15.6000,55.601
15.6650,58.339
15.7300,42.133
15.7950,24.286
15.8600,15.610
15.9250,17.270
15.9900,15.388
16.0550,13.628
16.1200,24.983
16.1850,23.703
16.2500,31.693
16.3150,39.204
16.3800,74.716
16.4450,93.583
16.5100,112.639
16.5750,119.740
16.6400,106.690
16.7050,90.667
16.7700,78.189
16.8350,62.767
16.9000,54.470
16.9650,44.953
17.0300,57.168
