Distance_(microns),Gray_Value
0.0000,11.000
0.0650,13.852
0.1300,40.774
0.1950,96.695
0.2600,134.048
0.3250,128.623
0.3900,111.201
0.4550,94.467
0.5200,56.281
0.5850,28.755
0.6500,13.759
0.7150,3.881
0.7800,8.796
0.8450,19.363
0.9100,19.069
0.9750,19.602
1.0400,25.672
1.1050,28.248
1.1700,25.600
1.2350,27.357
1.3000,16.535
1.3650,20.515
1.4300,27.499
1.4950,26.869
1.5600,39.351
1.6250,42.127
1.6900,68.631
1.7550,71.727
1.8200,60.869
1.8850,45.505
1.9500,39.637
2.0150,27.534
2.0800,27.374
2.1450,51.728
2.2100,78.881
2.2750,108.127
2.3400,121.028
2.4050,138.504
2.4700,147.779
2.5350,120.590
2.6000,81.410
2.6650,70.772
2.7300,61.263
2.7950,38.161
2.8600,27.538
2.9250,23.663
2.9900,26.321
3.0550,25.578
3.1200,31.119
3.1850,19.830
3.2500,15.819
3.3150,12.681
3.3800,11.588
3.4450,13.957
3.5100,14.941
3.5750,2.854
3.6400,6.671
3.7050,12.219
3.7700,28.141
3.8350,38.260
3.9000,19.427
3.9650,32.648
4.0300,31.300
4.0950,22.567
4.1600,11.709
4.2250,3.481
4.2900,1.757
4.3550,5.735
4.4200,2.169
4.4850,7.024
4.5500,10.134
4.6150,6.557
4.6800,11.844
4.7450,29.686
4.8100,49.200
4.8750,73.029
4.9400,82.534
5.0050,84.815
5.0700,43.170
5.1350,14.699
5.2000,13.450
5.2650,4.608
5.3300,8.542
5.3950,11.315
5.4600,22.597
5.5250,32.058
5.5900,31.387
5.6550,39.061
5.7200,21.753
5.7850,16.989
5.8500,12.328
5.9150,14.274
5.9800,8.127
6.0450,3.357
6.1100,5.487
6.1750,9.201
6.2400,10.935
6.3050,5.295
6.3700,2.551
6.4350,4.831
6.5000,5.760
6.5650,8.359
6.6300,7.165
6.6950,5.757
6.7600,3.270
6.8250,5.069
6.8900,8.400
6.9550,8.265
7.0200,5.585
7.0850,10.222
7.1500,8.102
7.2150,6.677
7.2800,16.789
7.3450,15.716
7.4100,19.105
7.4750,8.111
7.5400,6.164
7.6050,9.512
7.6700,2.510
7.7350,0.274
7.8000,7.116
7.8650,5.561
7.9300,4.010
7.9950,7.376
8.0600,5.168
8.1250,6.814
8.1900,9.535
8.2550,4.051
8.3200,4.583
8.3850,5.163
8.4500,6.965
8.5150,3.523
8.5800,4.757
8.6450,6.962
8.7100,2.068
8.7750,2.391
8.8400,9.770
8.9050,5.409
8.9700,8.594
9.0350,8.132
9.1000,7.540
9.1650,7.792
9.2300,7.889
9.2950,8.890
9.3600,12.081
9.4250,20.360
9.4900,40.455
9.5550,84.229
9.6200,100.934
9.6850,92.299
9.7500,88.809
9.8150,60.097
9.8800,32.307
9.9450,22.116
10.0100,17.088
10.0750,15.044
10.1400,10.188
10.2050,7.623
10.2700,4.801
10.3350,5.917
10.4000,12.733
10.4650,11.688
10.5300,16.458
10.5950,16.212
10.6600,16.279
10.7250,23.245
10.7900,18.863
10.8550,39.549
10.9200,43.057
10.9850,54.351
11.0500,53.699
11.1150,52.235
11.1800,66.709
11.2450,81.465
11.3100,61.679
11.3750,39.764
11.4400,20.419
11.5050,14.414
11.5700,11.353
11.6350,8.910
11.7000,14.011
11.7650,9.867
11.8300,11.708
11.8950,33.167
11.9600,48.892
12.0250,62.194
12.0900,54.326
12.1550,34.133
12.2200,15.247
12.2850,9.046
12.3500,6.237
12.4150,8.829
12.4800,4.380
12.5450,11.964
12.6100,10.909
12.6750,8.744
12.7400,7.862
12.8050,3.581
12.8700,6.652
12.9350,11.646
13.0000,5.948
13.0650,12.838
13.1300,5.193
13.1950,11.699
13.2600,13.336
13.3250,17.685
13.3900,10.256
13.4550,13.131
13.5200,12.644
13.5850,8.962
13.6500,13.469
13.7150,13.419
13.7800,9.791
13.8450,17.954
13.9100,36.121
13.9750,31.746
14.0400,27.443
14.1050,26.194
14.1700,25.673
14.2350,32.729
14.3000,28.597
14.3650,33.153
14.4300,35.871
14.4950,28.525
14.5600,18.594
14.6250,15.635
14.6900,11.672
14.7550,7.778
14.8200,4.432
14.8850,8.667
14.9500,7.227
15.0150,4.319
15.0800,7.531
15.1450,8.672
15.2100,5.141
15.2750,4.226
15.3400,9.210
15.4050,12.690
15.4700,16.022
15.5350,22.002
15.6000,32.997
15.6650,31.238
15.7300,33.478
15.7950,24.100
15.8600,22.239
15.9250,38.336
15.9900,88.467
16.0550,152.465
16.1200,158.162
16.1850,179.847
16.2500,162.432
16.3150,140.279
16.3800,71.202
16.4450,47.355
16.5100,43.719
16.5750,32.499
16.6400,18.948
16.7050,19.978
16.7700,25.387
16.8350,27.715
16.9000,21.448
16.9650,10.689
17.0300,7.573
17.0950,9.089
17.1600,10.799
17.2250,14.949
17.2900,21.453
17.3550,22.510
17.4200,22.839
17.4850,37.778
17.5500,23.642
17.6150,21.596
17.6800,13.816
17.7450,15.176
17.8100,30.565
17.8750,23.953
17.9400,23.438
18.0050,17.000
