Distance_(pixels),Gray_Value
0.00000000,154.000
0.00000650,186.198
0.00001300,205.948
0.00001950,189.252
0.00002600,137.754
0.00003250,118.716
0.00003900,74.521
0.00004550,62.069
0.00005200,35.980
0.00005850,45.139
0.00006500,45.571
0.00007150,51.726
0.00007800,49.039
0.00008450,72.880
0.00009100,71.086
0.00009750,65.268
0.00010400,54.980
0.00011050,74.351
0.00011700,119.289
0.00012350,152.044
0.00013000,185.568
0.00013650,228.129
0.00014300,274.559
0.00014950,343.840
0.00015600,352.450
0.00016250,326.912
0.00016900,230.497
0.00017550,140.679
0.00018200,84.606
0.00018850,83.850
0.00019500,70.097
0.00020150,79.312
0.00020800,117.635
0.00021450,129.608
0.00022100,118.054
0.00022750,107.213
0.00023400,122.020
0.00024050,99.087
0.00024700,71.327
0.00025350,65.558
0.00026000,46.095
0.00026650,44.121
0.00027300,46.897
0.00027950,52.747
0.00028600,93.585
0.00029250,148.487
0.00029900,209.802
0.00030550,281.922
0.00031200,269.815
0.00031850,230.596
0.00032500,177.643
0.00033150,156.835
0.00033800,153.983
0.00034450,123.661
0.00035100,93.058
0.00035750,92.106
0.00036400,85.537
0.00037050,80.291
0.00037700,80.750
0.00038350,76.615
0.00039000,73.630
0.00039650,111.315
0.00040300,130.873
0.00040950,126.914
0.00041600,93.015
0.00042250,67.605
0.00042900,49.400
0.00043550,33.688
0.00044200,43.314
0.00044850,24.408
0.00045500,20.663
0.00046150,13.824
0.00046800,5.350
0.00047450,25.004
0.00048100,24.804
0.00048750,24.866
0.00049400,12.479
0.00050050,19.043
0.00050700,19.747
0.00051350,8.634
0.00052000,20.512
0.00052650,27.340
0.00053300,27.830
0.00053950,46.783
0.00054600,50.305
0.00055250,72.849
0.00055900,57.578
0.00056550,53.462
0.00057200,52.355
0.00057850,40.773
0.00058500,30.111
0.00059150,28.262
0.00059800,36.551
0.00060450,28.888
0.00061100,25.032
0.00061750,34.510
0.00062400,35.727
0.00063050,47.412
0.00063700,42.901
0.00064350,35.288
0.00065000,29.087
0.00065650,29.596
0.00066300,19.253
0.00066950,28.035
0.00067600,32.028
0.00068250,35.290
0.00068900,33.337
0.00069550,24.812
0.00070200,16.518
0.00070850,13.628
0.00071500,18.171
0.00072150,21.555
0.00072800,11.044
0.00073450,27.359
0.00074100,43.793
0.00074750,55.401
0.00075400,35.050
0.00076050,44.846
0.00076700,51.532
0.00077350,48.366
0.00078000,25.553
0.00078650,11.661
0.00079300,14.771
0.00079950,6.901
0.00080600,4.176
0.00081250,20.054
0.00081900,11.262
0.00082550,12.924
0.00083200,12.948
0.00083850,19.530
0.00084500,24.082
0.00085150,23.772
0.00085800,16.009
0.00086450,15.732
0.00087100,16.250
0.00087750,12.493
0.00088400,16.382
0.00089050,14.306
0.00089700,15.507
0.00090350,16.581
0.00091000,20.119
0.00091650,27.720
0.00092300,15.115
0.00092950,8.712
0.00093600,3.057
0.00094250,10.719
0.00094900,26.589
0.00095550,40.514
0.00096200,60.645
0.00096850,78.547
0.00097500,89.251
0.00098150,82.559
0.00098800,49.014
0.00099450,40.627
0.00100100,31.305
0.00100750,37.728
0.00101400,41.742
0.00102050,44.402
0.00102700,29.792
0.00103350,31.913
0.00104000,35.867
0.00104650,33.991
0.00105300,38.503
0.00105950,18.045
0.00106600,17.674
0.00107250,14.416
0.00107900,19.359
0.00108550,26.010
0.00109200,35.171
0.00109850,39.528
0.00110500,47.851
0.00111150,52.105
0.00111800,57.799
0.00112450,73.857
0.00113100,75.220
0.00113750,46.341
0.00114400,30.967
0.00115050,24.157
0.00115700,28.693
0.00116350,31.019
0.00117000,18.436
0.00117650,7.447
0.00118300,4.838
0.00118950,2.206
0.00119600,10.277
0.00120250,11.907
0.00120900,2.263
0.00121550,18.110
0.00122200,17.142
0.00122850,20.598
0.00123500,34.952
0.00124150,37.319
0.00124800,49.835
0.00125450,24.732
0.00126100,26.816
0.00126750,23.310
0.00127400,29.101
0.00128050,32.141
0.00128700,31.859
0.00129350,20.333
0.00130000,15.080
0.00130650,5.438
0.00131300,8.781
0.00131950,20.251
0.00132600,30.878
0.00133250,32.086
0.00133900,47.866
0.00134550,45.941
0.00135200,46.915
0.00135850,51.687
0.00136500,56.146
0.00137150,44.608
0.00137800,34.726
0.00138450,35.145
0.00139100,31.167
0.00139750,27.261
0.00140400,22.153
0.00141050,17.642
0.00141700,26.085
0.00142350,43.834
0.00143000,37.846
0.00143650,19.230
0.00144300,39.779
0.00144950,41.367
0.00145600,46.283
0.00146250,46.359
0.00146900,60.125
0.00147550,82.017
0.00148200,87.446
0.00148850,81.037
0.00149500,90.643
0.00150150,88.616
0.00150800,81.277
0.00151450,81.800
0.00152100,119.212
0.00152750,104.053
0.00153400,136.678
0.00154050,147.831
0.00154700,153.871
0.00155350,126.317
0.00156000,89.120
0.00156650,79.325
0.00157300,60.386
0.00157950,53.659
0.00158600,65.966
0.00159250,86.237
0.00159900,98.943
0.00160550,115.084
0.00161200,147.208
0.00161850,143.885
0.00162500,122.975
0.00163150,107.006
0.00163800,91.566
0.00164450,81.351
0.00165100,93.055
0.00165750,127.908
0.00166400,116.455
0.00167050,86.165
0.00167700,51.967
0.00168350,35.264
0.00169000,26.004
0.00169650,33.000
0.00170300,42.045
0.00170950,52.021
0.00171600,24.787
0.00172250,27.708
0.00172900,19.211
0.00173550,11.998
0.00174200,5.000
