Distance_(microns),Gray_Value
0.0000,5.000
0.0650,12.914
0.1300,9.867
0.1950,10.714
0.2600,8.657
0.3250,0.190
0.3900,6.600
0.4550,19.933
0.5200,15.457
0.5850,9.771
0.6500,23.190
0.7150,33.886
0.7800,48.600
0.8450,59.486
0.9100,66.867
0.9750,76.286
1.0400,64.200
1.1050,66.648
1.1700,47.029
1.2350,65.619
1.3000,80.238
1.3650,60.000
1.4300,99.781
1.4950,93.162
1.5600,136.571
1.6250,114.095
1.6900,163.057
1.7550,168.400
1.8200,212.467
1.8850,241.810
1.9500,255.714
2.0150,281.762
2.0800,301.352
2.1450,321.114
2.2100,326.362
2.2750,304.000
2.3400,287.286
2.4050,210.514
2.4700,233.171
2.5350,248.257
2.6000,314.952
2.6650,348.286
2.7300,388.200
2.7950,405.067
2.8600,398.343
2.9250,325.286
2.9900,246.886
3.0550,241.419
3.1200,230.229
3.1850,189.467
3.2500,179.619
3.3150,141.314
3.3800,93.400
3.4450,84.086
3.5100,108.000
3.5750,115.905
3.6400,91.600
3.7050,107.200
3.7700,125.771
3.8350,107.181
3.9000,121.714
3.9650,99.514
4.0300,74.371
4.0950,53.400
4.1600,81.810
4.2250,88.714
4.2900,114.714
4.3550,133.914
4.4200,128.771
4.4850,164.114
4.5500,162.000
4.6150,196.990
4.6800,202.829
4.7450,224.962
4.8100,279.076
4.8750,284.000
4.9400,305.876
5.0050,270.467
5.0700,234.800
5.1350,163.124
5.2000,131.238
5.2650,114.171
5.3300,77.152
5.3950,47.819
5.4600,47.200
5.5250,52.714
5.5900,76.848
5.6550,41.743
5.7200,33.705
5.7850,17.590
5.8500,9.286
5.9150,15.933
5.9800,4.952
6.0450,27.200
6.1100,2.305
6.1750,31.095
6.2400,41.457
6.3050,43.390
6.3700,36.533
6.4350,59.114
6.5000,72.857
6.5650,62.000
6.6300,91.800
6.6950,156.924
6.7600,260.333
6.8250,352.000
6.8900,406.124
6.9550,366.810
7.0200,343.629
7.0850,304.162
7.1500,292.143
7.2150,234.314
7.2800,212.333
7.3450,160.895
7.4100,148.086
7.4750,112.238
7.5400,106.314
7.6050,77.657
7.6700,90.143
7.7350,56.533
7.8000,77.143
7.8650,76.229
7.9300,95.286
7.9950,134.086
8.0600,136.905
8.1250,147.000
8.1900,147.800
8.2550,119.114
8.3200,102.048
8.3850,163.286
8.4500,151.619
8.5150,182.848
8.5800,207.086
8.6450,205.467
8.7100,215.390
8.7750,206.000
8.8400,181.324
8.9050,104.905
8.9700,100.914
9.0350,114.886
9.1000,93.667
9.1650,77.000
9.2300,116.048
9.2950,114.924
9.3600,155.000
9.4250,98.286
9.4900,114.495
9.5550,100.600
9.6200,82.952
9.6850,71.743
9.7500,60.571
9.8150,63.124
9.8800,47.295
9.9450,48.457
10.0100,48.533
10.0750,49.619
10.1400,33.800
10.2050,64.133
10.2700,53.686
10.3350,52.629
10.4000,53.714
10.4650,57.600
10.5300,41.686
10.5950,51.924
10.6600,38.543
10.7250,36.429
10.7900,36.648
10.8550,43.371
10.9200,59.800
10.9850,52.076
11.0500,30.048
11.1150,35.629
11.1800,33.914
11.2450,11.981
11.3100,5.829
11.3750,26.000
11.4400,22.181
11.5050,33.857
11.5700,28.562
11.6350,27.457
11.7000,9.571
11.7650,45.886
11.8300,52.933
11.8950,104.143
11.9600,112.429
12.0250,145.048
12.0900,177.714
12.1550,168.638
12.2200,175.610
12.2850,159.600
12.3500,118.762
12.4150,114.705
12.4800,112.257
12.5450,98.114
12.6100,142.552
12.6750,98.714
12.7400,136.533
12.8050,120.505
12.8700,124.600
12.9350,118.800
13.0000,138.143
13.0650,111.400
13.1300,115.219
13.1950,157.533
13.2600,178.400
13.3250,181.524
13.3900,154.248
13.4550,221.200
13.5200,284.800
13.5850,331.314
13.6500,393.000
13.7150,383.190
13.7800,348.238
13.8450,273.343
13.9100,223.114
13.9750,208.571
14.0400,162.543
14.1050,151.733
14.1700,145.181
14.2350,143.571
14.3000,143.524
14.3650,164.362
14.4300,214.629
14.4950,199.076
14.5600,201.933
14.6250,257.000
14.6900,194.533
14.7550,186.029
14.8200,146.543
14.8850,79.714
14.9500,83.143
15.0150,36.200
15.0800,68.048
15.1450,108.248
15.2100,154.571
15.2750,215.048
15.3400,211.971
15.4050,223.600
15.4700,175.200
15.5350,112.648
15.6000,112.000
15.6650,117.810
15.7300,156.619
15.7950,150.114
15.8600,105.905
15.9250,80.000
15.9900,44.000
16.0550,28.124
16.1200,39.429
16.1850,33.457
16.2500,29.095
16.3150,32.686
16.3800,90.000
16.4450,109.352
16.5100,154.457
16.5750,162.429
16.6400,143.238
16.7050,174.581
16.7700,132.286
16.8350,140.733
16.9000,131.619
16.9650,130.371
17.0300,91.181
17.0950,66.419
17.1600,42.629
17.2250,27.143
17.2900,22.800
17.3550,9.543
17.4200,26.181
17.4850,25.990
17.5500,10.143
17.6150,17.610
17.6800,18.371
17.7450,25.600
17.8100,31.438
17.8750,31.286
17.9400,74.771
18.0050,67.152
18.0700,122.181
18.1350,172.771
18.2000,208.000
18.2650,231.819
18.3300,239.657
18.3950,270.457
18.4600,324.295
18.5250,391.286
18.5900,352.086
18.6550,324.933
18.7200,281.143
18.7850,222.629
18.8500,211.429
18.9150,177.486
18.9800,150.876
19.0450,146.581
19.1100,108.000
19.1750,117.429
19.2400,97.819
19.3050,108.657
19.3700,113.867
19.4350,89.610
19.5000,64.286
19.5650,76.667
19.6300,69.352
19.6950,105.857
19.7600,101.171
19.8250,76.810
19.8900,67.686
19.9550,57.533
20.0200,34.733
20.0850,28.457
20.1500,9.905
20.2150,3.105
20.2800,3.257
20.3450,4.381
20.4100,6.990
20.4750,12.000
