Distance_(microns),Gray_Value
0.0000,6.000
0.0650,10.023
0.1300,20.545
0.1950,19.693
0.2600,14.773
0.3250,5.682
0.3900,25.477
0.4550,38.636
0.5200,37.091
0.5850,60.466
0.6500,80.227
0.7150,96.125
0.7800,114.318
0.8450,126.636
0.9100,120.159
0.9750,104.273
1.0400,102.273
1.1050,106.841
1.1700,112.114
1.2350,70.852
1.3000,65.955
1.3650,37.057
1.4300,38.500
1.4950,31.034
1.5600,34.273
1.6250,39.602
1.6900,43.977
1.7550,30.545
1.8200,18.591
1.8850,22.000
1.9500,15.841
2.0150,10.636
2.0800,12.273
2.1450,6.000
2.2100,14.227
2.2750,15.648
2.3400,15.318
2.4050,12.523
2.4700,10.591
2.5350,11.443
2.6000,14.818
2.6650,15.057
2.7300,27.955
2.7950,24.625
2.8600,22.500
2.9250,16.977
2.9900,16.295
3.0550,15.250
3.1200,11.818
3.1850,14.784
3.2500,10.091
3.3150,16.580
3.3800,21.273
3.4450,10.602
3.5100,21.614
3.5750,27.000
3.6400,15.636
3.7050,10.886
3.7700,16.636
3.8350,16.932
3.9000,11.500
3.9650,18.852
4.0300,4.114
4.0950,4.148
4.1600,11.545
4.2250,18.386
4.2900,12.500
4.3550,7.955
4.4200,15.500
4.4850,7.864
4.5500,2.227
4.6150,20.511
4.6800,33.909
4.7450,35.807
4.8100,11.795
4.8750,38.000
4.9400,50.773
5.0050,51.250
5.0700,52.409
5.1350,64.182
5.2000,46.909
5.2650,44.807
5.3300,45.932
5.3950,69.955
5.4600,71.364
5.5250,65.943
5.5900,54.091
5.6550,37.977
5.7200,48.000
5.7850,47.932
5.8500,56.273
5.9150,70.318
5.9800,58.636
6.0450,61.057
6.1100,43.091
6.1750,45.682
6.2400,62.091
6.3050,30.432
6.3700,44.091
6.4350,42.375
6.5000,47.182
6.5650,32.932
6.6300,57.409
6.6950,51.761
6.7600,55.727
6.8250,39.705
6.8900,66.182
6.9550,63.705
7.0200,47.045
7.0850,49.057
7.1500,56.000
7.2150,54.000
7.2800,54.000
7.3450,53.591
7.4100,56.114
7.4750,53.216
7.5400,46.273
7.6050,52.648
7.6700,43.159
7.7350,50.284
7.8000,46.545
7.8650,54.875
7.9300,35.841
7.9950,58.352
8.0600,42.136
8.1250,49.364
8.1900,30.227
8.2550,23.636
8.3200,35.455
8.3850,39.398
8.4500,23.636
8.5150,21.602
8.5800,25.000
8.6450,36.977
8.7100,27.295
8.7750,25.545
8.8400,44.091
8.9050,58.932
8.9700,47.773
9.0350,48.045
9.1000,40.727
9.1650,51.830
9.2300,54.068
9.2950,63.500
9.3600,57.455
9.4250,55.295
9.4900,58.727
9.5550,62.364
9.6200,68.227
9.6850,73.091
9.7500,54.500
9.8150,37.989
9.8800,46.727
9.9450,41.227
10.0100,57.250
10.0750,52.273
10.1400,51.909
10.2050,63.784
10.2700,59.523
10.3350,64.614
10.4000,78.364
10.4650,79.273
10.5300,51.682
10.5950,58.625
10.6600,50.955
10.7250,48.375
10.7900,53.886
10.8550,63.920
10.9200,51.000
10.9850,53.477
11.0500,59.295
11.1150,40.216
11.1800,53.591
11.2450,34.955
11.3100,38.591
11.3750,60.000
11.4400,51.000
11.5050,54.932
11.5700,42.477
11.6350,51.352
11.7000,50.682
11.7650,52.284
11.8300,38.773
11.8950,32.432
11.9600,55.818
12.0250,64.955
12.0900,71.068
12.1550,64.250
12.2200,48.045
12.2850,58.068
12.3500,56.136
12.4150,54.511
12.4800,64.091
12.5450,50.170
12.6100,55.159
12.6750,56.739
12.7400,46.273
12.8050,54.841
12.8700,52.500
12.9350,38.182
13.0000,45.545
13.0650,54.011
13.1300,38.659
13.1950,44.295
13.2600,30.045
13.3250,37.761
13.3900,40.386
13.4550,54.477
13.5200,41.636
13.5850,48.125
13.6500,42.591
13.7150,27.750
13.7800,26.864
13.8450,29.534
13.9100,41.250
13.9750,39.966
14.0400,28.818
14.1050,23.250
14.1700,35.591
14.2350,35.466
14.3000,35.500
14.3650,18.705
14.4300,24.114
14.4950,21.261
14.5600,25.000
14.6250,18.568
14.6900,33.864
14.7550,39.250
14.8200,23.091
14.8850,28.455
14.9500,29.091
15.0150,32.875
15.0800,18.545
15.1450,28.477
15.2100,26.545
15.2750,30.398
15.3400,30.545
15.4050,21.591
15.4700,36.409
15.5350,29.273
15.6000,25.364
15.6650,42.170
15.7300,50.500
15.7950,44.523
15.8600,38.318
15.9250,37.273
15.9900,37.614
16.0550,69.614
16.1200,68.636
16.1850,85.023
16.2500,90.795
16.3150,103.068
16.3800,103.818
16.4450,92.000
16.5100,112.386
16.5750,83.000
16.6400,83.273
16.7050,52.239
16.7700,44.909
16.8350,9.284
16.9000,11.455
16.9650,14.523
17.0300,14.000
17.0950,11.000
17.1600,11.000
