Distance_(microns),Gray_Value
0.0000,17.000
0.0650,9.694
0.1300,15.378
0.1950,30.417
0.2600,43.544
0.3250,59.644
0.3900,99.059
0.4550,134.331
0.5200,157.391
0.5850,177.177
0.6500,208.748
0.7150,213.918
0.7800,203.117
0.8450,224.394
0.9100,229.124
0.9750,269.883
1.0400,292.780
1.1050,306.421
1.1700,280.528
1.2350,261.519
1.3000,232.914
1.3650,173.760
1.4300,140.755
1.4950,68.160
1.5600,66.151
1.6250,38.390
1.6900,24.275
1.7550,58.475
1.8200,59.934
1.8850,44.574
1.9500,53.780
2.0150,61.074
2.0800,56.172
2.1450,63.694
2.2100,70.034
2.2750,71.793
2.3400,70.457
2.4050,100.207
2.4700,95.879
2.5350,108.067
2.6000,120.531
2.6650,99.716
2.7300,80.521
2.7950,98.938
2.8600,92.878
2.9250,75.289
2.9900,67.284
3.0550,50.685
3.1200,50.525
3.1850,36.521
3.2500,39.797
3.3150,54.526
3.3800,75.604
3.4450,72.375
3.5100,67.772
3.5750,72.041
3.6400,60.736
3.7050,55.499
3.7700,52.798
3.8350,63.525
3.9000,29.058
3.9650,35.701
4.0300,57.018
4.0950,53.554
4.1600,49.293
4.2250,39.270
4.2900,47.653
4.3550,49.699
4.4200,53.700
4.4850,31.931
4.5500,47.174
4.6150,55.632
4.6800,76.214
4.7450,67.043
4.8100,73.866
4.8750,64.171
4.9400,67.702
5.0050,103.000
5.0700,117.540
5.1350,146.577
5.2000,229.192
5.2650,271.694
5.3300,313.520
5.3950,366.172
5.4600,357.727
5.5250,311.958
5.5900,258.990
5.6550,167.574
5.7200,137.898
5.7850,142.497
5.8500,173.796
5.9150,179.273
5.9800,220.985
6.0450,225.195
6.1100,231.991
6.1750,256.342
6.2400,234.526
6.3050,225.799
6.3700,192.950
6.4350,131.898
6.5000,159.726
6.5650,125.375
6.6300,160.918
6.6950,223.225
6.7600,249.695
6.8250,292.008
6.8900,285.434
6.9550,266.100
7.0200,253.997
7.0850,261.053
7.1500,242.735
7.2150,213.148
7.2800,206.901
7.3450,155.330
7.4100,146.669
7.4750,133.475
7.5400,127.194
7.6050,122.596
7.6700,184.233
7.7350,248.843
7.8000,272.731
7.8650,247.653
7.9300,255.910
7.9950,196.831
8.0600,180.300
8.1250,141.588
8.1900,158.678
8.2550,136.058
8.3200,162.034
8.3850,161.785
8.4500,164.225
8.5150,174.780
8.5800,194.918
8.6450,199.471
8.7100,242.224
8.7750,270.334
8.8400,326.349
8.9050,311.253
8.9700,341.564
9.0350,349.510
9.1000,380.479
9.1650,470.778
9.2300,464.355
9.2950,437.673
9.3600,355.321
9.4250,262.846
9.4900,235.029
9.5550,226.240
9.6200,217.323
9.6850,223.902
9.7500,243.240
9.8150,243.928
9.8800,272.555
9.9450,269.942
10.0100,298.000
10.0750,288.728
10.1400,288.976
10.2050,274.507
10.2700,299.165
10.3350,305.721
10.4000,291.033
10.4650,284.281
10.5300,275.258
10.5950,223.345
10.6600,218.364
10.7250,218.571
10.7900,247.922
10.8550,252.429
10.9200,249.000
10.9850,231.544
11.0500,179.498
11.1150,181.811
11.1800,129.953
11.2450,142.590
11.3100,172.780
11.3750,198.818
11.4400,220.653
11.5050,207.151
11.5700,196.806
11.6350,169.158
11.7000,160.545
11.7650,139.744
11.8300,158.355
11.8950,199.971
11.9600,236.837
12.0250,214.824
12.0900,202.881
12.1550,226.816
12.2200,248.398
12.2850,226.339
12.3500,234.076
12.4150,269.722
12.4800,238.174
12.5450,209.885
12.6100,213.017
12.6750,203.595
12.7400,199.050
12.8050,221.754
12.8700,233.755
12.9350,263.914
13.0000,199.834
13.0650,164.508
13.1300,135.676
13.1950,151.339
13.2600,209.815
13.3250,233.983
13.3900,327.292
13.4550,398.335
13.5200,493.012
13.5850,534.306
13.6500,547.992
13.7150,471.734
13.7800,358.782
13.8450,247.275
13.9100,180.134
13.9750,139.759
14.0400,176.464
14.1050,173.851
14.1700,193.388
14.2350,217.162
14.3000,261.755
14.3650,314.427
14.4300,289.871
14.4950,227.621
14.5600,146.413
14.6250,106.566
14.6900,82.930
14.7550,27.858
14.8200,12.721
14.8850,7.178
14.9500,7.493
15.0150,1.296E-11
