Distance_(microns),Gray_Value
0.0000,0.0000
0.0650,3.4082
0.1300,3.5529
0.1950,12.2093
0.2600,4.2506
0.3250,19.8026
0.3900,24.0755
0.4550,12.8906
0.5200,25.5290
0.5850,46.6161
0.6500,30.8768
0.7150,37.1727
0.7800,28.9320
0.8450,33.5724
0.9100,36.7939
0.9750,30.8853
1.0400,30.4888
1.1050,31.0996
1.1700,23.5269
1.2350,33.7714
1.3000,37.6080
1.3650,26.4163
1.4300,24.2627
1.4950,18.9659
1.5600,15.1727
1.6250,17.6176
1.6900,21.7013
1.7550,17.7690
1.8200,16.1032
1.8850,23.3983
1.9500,20.2958
2.0150,18.6338
2.0800,26.4528
2.1450,17.5642
2.2100,19.8943
2.2750,22.0296
2.3400,19.6173
2.4050,21.1029
2.4700,17.6999
2.5350,16.0200
2.6000,11.2795
2.6650,14.8697
2.7300,14.5635
2.7950,16.4737
2.8600,13.8590
2.9250,8.7747
2.9900,15.5258
3.0550,25.4735
3.1200,20.6493
3.1850,15.4757
3.2500,17.9648
3.3150,23.4547
3.3800,25.6315
3.4450,24.5000
3.5100,24.8555
3.5750,24.8459
3.6400,29.9313
3.7050,28.0578
3.7700,14.7010
3.8350,21.1678
3.9000,23.7084
3.9650,15.8440
4.0300,18.4475
4.0950,24.6870
4.1600,33.7796
4.2250,37.1001
4.2900,32.5536
4.3550,28.8973
4.4200,19.9509
4.4850,14.5129
4.5500,17.6344
4.6150,14.3512
4.6800,4.7925
4.7450,5.3091
4.8100,10.3001
4.8750,14.1054
4.9400,13.9772
5.0050,7.4061
5.0700,3.2111
5.1350,10.3800
5.2000,6.3186
5.2650,8.3678
5.3300,19.0566
5.3950,7.1024
5.4600,0.2777
5.5250,1.0020
5.5900,4.5607
5.6550,2.8105
5.7200,5.4706
5.7850,16.6617
5.8500,13.2919
5.9150,4.7506
5.9800,13.8053
6.0450,18.2318
6.1100,20.8530
6.1750,23.1710
6.2400,22.2645
6.3050,14.7576
6.3700,21.6771
6.4350,13.3950
6.5000,18.9662
6.5650,20.5299
6.6300,11.3122
6.6950,17.2815
6.7600,18.6230
6.8250,22.2868
6.8900,20.0000
6.9550,13.1982
7.0200,19.7622
7.0850,16.0935
7.1500,30.9605
7.2150,30.2497
7.2800,20.6814
7.3450,20.9075
7.4100,28.7825
7.4750,27.1618
7.5400,24.4710
7.6050,20.9595
7.6700,24.2741
7.7350,35.1025
7.8000,21.5575
7.8650,24.4645
7.9300,28.9648
7.9950,29.3709
8.0600,21.7622
8.1250,27.4255
8.1900,38.4283
8.2550,32.3300
8.3200,25.7405
8.3850,27.2790
8.4500,35.5888
8.5150,31.8041
8.5800,31.8704
8.6450,30.5868
8.7100,33.8658
8.7750,12.7797
8.8400,10.3136
8.9050,6.2072
8.9700,16.2763
9.0350,21.1518
9.1000,13.0911
9.1650,9.5125
9.2300,11.9680
9.2950,17.6313
9.3600,11.9220
9.4250,14.0223
9.4900,19.3393
9.5550,13.1938
9.6200,17.7547
9.6850,18.7306
9.7500,18.6582
9.8150,19.9088
9.8800,22.8925
9.9450,28.4918
10.0100,31.3122
10.0750,36.6276
10.1400,29.7412
10.2050,20.8510
10.2700,33.1613
10.3350,39.2500
10.4000,33.4535
10.4650,32.2641
10.5300,30.4543
10.5950,33.2579
10.6600,28.4632
10.7250,22.6965
10.7900,24.4546
10.8550,24.7924
10.9200,28.3076
10.9850,28.8822
11.0500,31.0246
11.1150,29.6153
11.1800,24.3866
11.2450,16.5203
11.3100,24.7081
11.3750,27.7237
11.4400,28.2563
11.5050,26.0180
11.5700,24.5158
11.6350,25.6821
11.7000,25.9494
11.7650,29.5853
11.8300,29.3343
11.8950,30.5094
11.9600,44.2727
12.0250,44.6422
12.0900,42.4151
12.1550,48.4288
12.2200,42.2403
12.2850,41.4973
12.3500,45.3471
