Distance_(pixels),Gray_Value
0.00000000,23.000
0.00000650,45.504
0.00001300,44.459
0.00001950,55.579
0.00002600,67.015
0.00003250,57.835
0.00003900,55.301
0.00004550,40.895
0.00005200,35.556
0.00005850,45.857
0.00006500,65.579
0.00007150,55.962
0.00007800,82.789
0.00008450,95.842
0.00009100,102.474
0.00009750,184.820
0.00010400,255.556
0.00011050,275.090
0.00011700,320.526
0.00012350,264.000
0.00013000,201.331
0.00013650,152.316
0.00014300,123.150
0.00014950,108.586
0.00015600,70.624
0.00016250,71.872
0.00016900,88.173
0.00017550,94.128
0.00018200,102.263
0.00018850,105.692
0.00019500,122.970
0.00020150,150.398
0.00020800,132.609
0.00021450,134.444
0.00022100,125.639
0.00022750,126.947
0.00023400,134.015
0.00024050,126.436
0.00024700,154.286
0.00025350,160.850
0.00026000,189.421
0.00026650,165.835
0.00027300,243.421
0.00027950,243.737
0.00028600,233.241
0.00029250,232.519
0.00029900,251.263
0.00030550,265.113
0.00031200,191.421
0.00031850,157.105
0.00032500,129.105
0.00033150,149.346
0.00033800,131.346
0.00034450,172.338
0.00035100,137.383
0.00035750,147.895
0.00036400,112.316
0.00037050,103.143
0.00037700,82.684
0.00038350,86.301
0.00039000,89.060
0.00039650,82.000
0.00040300,90.218
0.00040950,88.158
0.00041600,54.872
0.00042250,48.932
0.00042900,25.466
0.00043550,23.271
0.00044200,21.789
0.00044850,34.887
0.00045500,19.000
0.00046150,15.985
0.00046800,28.263
0.00047450,26.647
0.00048100,20.985
0.00048750,30.692
0.00049400,18.857
0.00050050,8.053
0.00050700,14.571
0.00051350,1.308
0.00052000,15.023
0.00052650,14.519
0.00053300,12.045
0.00053950,4.361
0.00054600,20.526
0.00055250,0.917
0.00055900,9.398
0.00056550,3.113
0.00057200,16.850
0.00057850,7.038
0.00058500,18.789
0.00059150,11.053
0.00059800,10.504
0.00060450,10.271
0.00061100,23.075
0.00061750,38.000
0.00062400,18.977
0.00063050,31.308
0.00063700,33.579
0.00064350,42.158
0.00065000,65.579
0.00065650,55.263
0.00066300,41.398
0.00066950,38.263
0.00067600,44.459
0.00068250,21.579
0.00068900,21.910
0.00069550,9.068
0.00070200,18.331
0.00070850,15.286
0.00071500,12.594
0.00072150,10.474
0.00072800,11.947
0.00073450,9.098
0.00074100,13.286
0.00074750,10.564
0.00075400,5.549
0.00076050,13.947
0.00076700,12.323
0.00077350,19.632
0.00078000,16.361
0.00078650,15.895
0.00079300,34.241
0.00079950,19.609
0.00080600,24.827
0.00081250,7.053
0.00081900,31.737
0.00082550,23.782
0.00083200,9.774
0.00083850,12.278
0.00084500,4.474
0.00085150,24.910
0.00085800,18.729
0.00086450,17.000
0.00087100,45.662
0.00087750,44.624
0.00088400,81.639
0.00089050,123.353
0.00089700,132.850
0.00090350,98.248
0.00091000,89.421
0.00091650,57.662
0.00092300,63.263
0.00092950,54.895
0.00093600,51.256
0.00094250,52.729
0.00094900,26.173
0.00095550,40.158
0.00096200,33.218
0.00096850,11.301
0.00097500,19.083
0.00098150,14.346
0.00098800,13.857
0.00099450,11.805
0.00100100,0.000
0.00100750,13.474
0.00101400,2.406
0.00102050,3.083
0.00102700,3.925
0.00103350,9.000
0.00104000,11.436
0.00104650,11.684
0.00105300,16.654
0.00105950,7.970
0.00106600,1.504
0.00107250,13.722
0.00107900,8.444
0.00108550,14.068
0.00109200,13.737
0.00109850,34.744
0.00110500,20.669
0.00111150,25.286
0.00111800,4.925
0.00112450,10.707
0.00113100,19.571
0.00113750,11.105
0.00114400,10.669
0.00115050,9.962
0.00115700,4.060
0.00116350,6.602
0.00117000,6.143
0.00117650,5.737
0.00118300,20.053
0.00118950,16.639
0.00119600,19.496
0.00120250,14.481
0.00120900,31.368
0.00121550,24.015
0.00122200,23.391
0.00122850,29.737
0.00123500,17.286
0.00124150,13.617
0.00124800,17.038
0.00125450,26.526
0.00126100,38.391
0.00126750,34.820
0.00127400,40.105
0.00128050,37.669
0.00128700,22.195
0.00129350,31.444
0.00130000,19.955
0.00130650,31.677
0.00131300,18.233
0.00131950,36.000
0.00132600,19.985
0.00133250,30.248
0.00133900,34.173
0.00134550,33.008
0.00135200,18.677
0.00135850,19.714
0.00136500,13.421
0.00137150,15.571
0.00137800,11.744
0.00138450,19.541
0.00139100,23.098
0.00139750,3.759
0.00140400,15.594
0.00141050,15.737
0.00141700,22.256
0.00142350,21.158
0.00143000,18.774
0.00143650,7.241
0.00144300,28.902
0.00144950,18.820
0.00145600,10.526
0.00146250,11.774
0.00146900,1.466
0.00147550,13.278
0.00148200,0.714
0.00148850,0.000
0.00149500,4.323
0.00150150,22.158
0.00150800,59.368
0.00151450,64.068
0.00152100,83.271
0.00152750,70.797
0.00153400,88.444
0.00154050,66.068
0.00154700,52.316
0.00155350,62.962
0.00156000,67.586
0.00156650,71.639
0.00157300,94.624
0.00157950,102.383
0.00158600,146.368
0.00159250,152.895
0.00159900,153.045
0.00160550,142.429
0.00161200,83.609
0.00161850,58.504
0.00162500,38.218
0.00163150,44.323
0.00163800,28.105
0.00164450,46.173
0.00165100,16.060
0.00165750,32.774
0.00166400,54.812
0.00167050,37.564
0.00167700,38.000
0.00168350,52.053
0.00169000,20.083
0.00169650,24.353
0.00170300,9.910
0.00170950,21.444
0.00171600,18.143
0.00172250,4.932
0.00172900,1.073E-10
0.00173550,0.113
