Distance_(pixels),Gray_Value
0.00000000,14.000
0.00000650,15.069
0.00001300,43.166
0.00001950,67.576
0.00002600,74.667
0.00003250,69.486
0.00003900,58.379
0.00004550,38.007
0.00005200,32.924
0.00005850,32.227
0.00006500,41.087
0.00007150,50.770
0.00007800,66.129
0.00008450,82.520
0.00009100,103.450
0.00009750,101.447
0.00010400,72.065
0.00011050,46.064
0.00011700,26.730
0.00012350,27.904
0.00013000,21.166
0.00013650,11.849
0.00014300,15.317
0.00014950,12.199
0.00015600,17.760
0.00016250,13.416
0.00016900,17.131
0.00017550,16.302
0.00018200,12.863
0.00018850,9.775
0.00019500,15.941
0.00020150,32.545
0.00020800,50.736
0.00021450,71.501
0.00022100,68.667
0.00022750,51.895
0.00023400,43.933
0.00024050,37.264
0.00024700,30.939
0.00025350,27.513
0.00026000,40.167
0.00026650,49.912
0.00027300,42.377
0.00027950,20.932
0.00028600,9.223
0.00029250,6.624
0.00029900,8.670
0.00030550,13.875
0.00031200,18.057
0.00031850,13.717
0.00032500,11.567
0.00033150,14.129
0.00033800,6.307
0.00034450,14.885
0.00035100,24.267
0.00035750,23.384
0.00036400,17.283
0.00037050,27.988
0.00037700,11.239
0.00038350,23.263
0.00039000,7.507
0.00039650,1.219
0.00040300,22.636
0.00040950,28.437
0.00041600,45.681
0.00042250,43.439
0.00042900,79.382
0.00043550,77.620
0.00044200,58.432
0.00044850,48.971
0.00045500,34.406
0.00046150,35.652
0.00046800,54.912
0.00047450,57.234
0.00048100,49.017
0.00048750,39.053
0.00049400,26.067
0.00050050,25.901
0.00050700,21.975
0.00051350,22.459
0.00052000,24.962
0.00052650,24.856
0.00053300,24.431
0.00053950,10.332
0.00054600,1.022
0.00055250,3.170
0.00055900,4.496
0.00056550,8.906
0.00057200,8.435
0.00057850,2.651
0.00058500,15.521
0.00059150,12.916
0.00059800,13.795
0.00060450,7.455
0.00061100,1.013
0.00061750,7.715
0.00062400,5.215
0.00063050,9.488
0.00063700,20.911
0.00064350,20.472
0.00065000,17.619
0.00065650,17.336
0.00066300,16.528
0.00066950,16.132
0.00067600,7.433
0.00068250,8.298
0.00068900,11.871
0.00069550,15.865
0.00070200,15.151
0.00070850,12.210
0.00071500,2.200
0.00072150,2.924
0.00072800,6.386
0.00073450,10.218
0.00074100,4.498
0.00074750,2.106
0.00075400,3.388
0.00076050,5.472
0.00076700,2.596
0.00077350,6.656
0.00078000,0.940
0.00078650,3.659
0.00079300,3.938
0.00079950,6.505
0.00080600,3.455
0.00081250,8.651
0.00081900,7.734
0.00082550,7.001
0.00083200,3.962
0.00083850,8.915
0.00084500,4.737
0.00085150,18.597
0.00085800,10.655
0.00086450,8.468
0.00087100,10.671
0.00087750,15.386
0.00088400,14.709
0.00089050,21.443
0.00089700,17.360
0.00090350,7.210
0.00091000,13.513
0.00091650,19.147
0.00092300,13.464
0.00092950,10.020
0.00093600,14.384
0.00094250,17.422
0.00094900,29.311
0.00095550,25.526
0.00096200,17.330
0.00096850,14.833
0.00097500,18.637
0.00098150,18.154
0.00098800,2.943
0.00099450,8.529
0.00100100,9.824
0.00100750,14.636
0.00101400,16.022
0.00102050,13.525
0.00102700,7.592
0.00103350,11.408
0.00104000,2.693
0.00104650,3.063
0.00105300,1.262
0.00105950,2.263
0.00106600,9.687
0.00107250,8.814
0.00107900,8.418
0.00108550,8.979
0.00109200,14.003
0.00109850,13.415
0.00110500,17.437
0.00111150,16.165
0.00111800,12.113
0.00112450,10.009
0.00113100,12.553
0.00113750,14.000
0.00114400,13.627
0.00115050,18.805
0.00115700,18.501
0.00116350,24.708
0.00117000,27.752
0.00117650,33.103
0.00118300,30.898
0.00118950,19.958
0.00119600,43.814
0.00120250,62.924
0.00120900,65.091
0.00121550,84.150
0.00122200,54.964
0.00122850,41.724
0.00123500,23.779
0.00124150,9.094
0.00124800,8.725
0.00125450,19.648
0.00126100,12.976
0.00126750,3.188
0.00127400,9.359
0.00128050,5.803
0.00128700,3.262
0.00129350,6.901
0.00130000,8.728
0.00130650,4.907
0.00131300,7.916
0.00131950,7.662
0.00132600,3.978
0.00133250,6.318
0.00133900,4.097
0.00134550,5.683
0.00135200,5.116
0.00135850,5.763
0.00136500,4.915
0.00137150,0.038
0.00137800,3.324
0.00138450,3.219
0.00139100,1.783
0.00139750,8.520
