Distance_(microns),Gray_Value
0.0000,27.0000
0.0650,20.4199
0.1300,32.0928
0.1950,37.4341
0.2600,29.8884
0.3250,34.7121
0.3900,34.7269
0.4550,30.2872
0.5200,26.0967
0.5850,29.1170
0.6500,24.5650
0.7150,30.5758
0.7800,49.0342
0.8450,48.4524
0.9100,40.9721
0.9750,58.3943
1.0400,52.5619
1.1050,38.0438
1.1700,34.0742
1.2350,27.9715
1.3000,36.4331
1.3650,29.6885
1.4300,24.9162
1.4950,32.7563
1.5600,32.2310
1.6250,21.8615
1.6900,25.3307
1.7550,23.8523
1.8200,16.7876
1.8850,27.7146
1.9500,16.0184
2.0150,14.5193
2.0800,26.8947
2.1450,27.6483
2.2100,8.1438
2.2750,10.0419
2.3400,17.3971
2.4050,23.2018
2.4700,27.0593
2.5350,28.3976
2.6000,15.7495
2.6650,17.7815
2.7300,8.7520
2.7950,8.8872
2.8600,10.3261
2.9250,18.4498
2.9900,18.2212
3.0550,10.7910
3.1200,9.9661
3.1850,16.5003
3.2500,16.3145
3.3150,12.8912
3.3800,31.6864
3.4450,27.2276
3.5100,23.9715
3.5750,14.0311
3.6400,13.8769
3.7050,18.7005
3.7700,23.5818
3.8350,33.0110
3.9000,24.2794
3.9650,29.2046
4.0300,30.3670
4.0950,28.7777
4.1600,25.9659
4.2250,35.0150
4.2900,35.8042
4.3550,21.9528
4.4200,24.7322
4.4850,22.9350
4.5500,23.2633
4.6150,36.0095
4.6800,25.2603
4.7450,14.0815
4.8100,12.3804
4.8750,2.7695
4.9400,6.3390
5.0050,8.4332
5.0700,5.4273
5.1350,5.1068
5.2000,3.1036
5.2650,1.4815
5.3300,10.6973
5.3950,3.9021
5.4600,3.9707
5.5250,7.6965
5.5900,10.2905
5.6550,10.0380
5.7200,10.9733
5.7850,6.6633
5.8500,8.7094
5.9150,5.2035
5.9800,5.6591
6.0450,11.4923
6.1100,7.2897
6.1750,2.4411
6.2400,3.5715
6.3050,4.3590
6.3700,1.6385
6.4350,5.0720
6.5000,4.9557
6.5650,6.4788
6.6300,6.9832
6.6950,5.5315
6.7600,3.3813
6.8250,8.7132
6.8900,3.3701
6.9550,6.6098
7.0200,4.8798
7.0850,4.8730
7.1500,7.0521
7.2150,6.5740
7.2800,8.9521
7.3450,12.6550
7.4100,7.2473
7.4750,1.6070
7.5400,7.5989
7.6050,9.5394
7.6700,8.0293
7.7350,4.2478
7.8000,2.8174
7.8650,3.7240
7.9300,7.5323
7.9950,4.8663
8.0600,2.8042
8.1250,8.0255
8.1900,4.4455
8.2550,6.6390
8.3200,4.0099
8.3850,7.6559
8.4500,9.1452
8.5150,8.5935
8.5800,3.9019
8.6450,5.8318
8.7100,12.3610
8.7750,7.9495
8.8400,6.2489
8.9050,4.7737
8.9700,5.6096
9.0350,7.8720
9.1000,4.9338
9.1650,3.1052
9.2300,1.5879
9.2950,2.7297
9.3600,4.7450
9.4250,8.0875
9.4900,10.2868
9.5550,6.2815
9.6200,7.4591
9.6850,10.0148
9.7500,7.8844
9.8150,6.8665
9.8800,3.9258
9.9450,5.2819
10.0100,6.0246
10.0750,1.9899
10.1400,1.0710
10.2050,3.4668
10.2700,10.1459
10.3350,12.8007
10.4000,9.1697
10.4650,6.5437
10.5300,4.8406
10.5950,3.3390
10.6600,2.3460
10.7250,4.1406
10.7900,7.5000
10.8550,4.1060
10.9200,1.0418
10.9850,3.5233
11.0500,5.3268
11.1150,7.7203
11.1800,6.4677
11.2450,3.0292
11.3100,11.2993
11.3750,12.2429
11.4400,3.1411
11.5050,9.5013
11.5700,10.9844
11.6350,5.7834
11.7000,7.4942
11.7650,6.8738
11.8300,4.1840
11.8950,3.8262
11.9600,5.5698
12.0250,6.2361
12.0900,4.3940
12.1550,9.3322
12.2200,9.7541
12.2850,7.6372
12.3500,11.5468
12.4150,10.3526
12.4800,8.1069
12.5450,6.9663
12.6100,7.8084
12.6750,1.5709
12.7400,1.1999
12.8050,3.2216
12.8700,4.7479
12.9350,6.8896
13.0000,7.5928
13.0650,3.7808
13.1300,8.6715
13.1950,9.4530
13.2600,3.0716
13.3250,4.5453
13.3900,6.6172
13.4550,6.8990
13.5200,4.7835
13.5850,1.8734
13.6500,3.9169
13.7150,5.9909
13.7800,1.5634
13.8450,3.0917
13.9100,2.2116
13.9750,3.6168
14.0400,1.2226
14.1050,6.7976
14.1700,12.1113
14.2350,4.9423
14.3000,4.1623
14.3650,3.3250
14.4300,3.9504
14.4950,7.8239
14.5600,11.9395
14.6250,11.5938
14.6900,10.3527
14.7550,7.6794
14.8200,8.1764
14.8850,6.4555
14.9500,6.9807
15.0150,11.9837
15.0800,12.1687
15.1450,9.0565
15.2100,12.2344
15.2750,9.1411
15.3400,9.8066
15.4050,6.8052
15.4700,8.8861
15.5350,19.1835
15.6000,14.7931
15.6650,5.7904
15.7300,7.5002
15.7950,8.5460
15.8600,6.6153
15.9250,11.9306
15.9900,9.7095
16.0550,3.7442
16.1200,6.3843
16.1850,18.8406
16.2500,9.0828
16.3150,2.0389
16.3800,5.2972
16.4450,11.1226
16.5100,10.9561
16.5750,9.0558
16.6400,5.6304
16.7050,10.1538
16.7700,2.1181
16.8350,8.8865
16.9000,7.5397
16.9650,14.4022
17.0300,14.4550
17.0950,9.1695
17.1600,9.3396
17.2250,11.7131
17.2900,6.0465
17.3550,5.8447
17.4200,14.3030
17.4850,11.5400
17.5500,3.5376
17.6150,3.7391
17.6800,19.1959
17.7450,10.8922
17.8100,8.0652
17.8750,12.0453
17.9400,13.9434
18.0050,16.6295
18.0700,8.9577
18.1350,13.5741
18.2000,18.5195
18.2650,20.6913
18.3300,18.6159
18.3950,24.1054
18.4600,28.8698
18.5250,41.9072
18.5900,34.1543
18.6550,37.1401
18.7200,42.0213
18.7850,40.4922
18.8500,42.0438
18.9150,39.6002
18.9800,49.7071
19.0450,39.7106
19.1100,42.4414
19.1750,49.5250
19.2400,45.2585
19.3050,44.6224
19.3700,47.1113
19.4350,45.1772
19.5000,40.2581
19.5650,29.2547
19.6300,37.5031
19.6950,41.6862
19.7600,48.1150
19.8250,46.9994
19.8900,49.1985
19.9550,61.4222
20.0200,56.0695
20.0850,61.1339
20.1500,44.3268
20.2150,33.2394
20.2800,56.0820
20.3450,46.6099
20.4100,54.3777
20.4750,32.1226
20.5400,18.9238
20.6050,43.6853
20.6700,39.8701
20.7350,32.3089
20.8000,40.3926
20.8650,43.0798
20.9300,36.4412
20.9950,28.8944
21.0600,34.7929
21.1250,30.4292
21.1900,20.9907
21.2550,32.8753
21.3200,41.6528
21.3850,38.8237
21.4500,36.1422
21.5150,42.6078
21.5800,33.0414
21.6450,37.4411
21.7100,24.9993
21.7750,24.3111
21.8400,29.5915
21.9050,27.0000
