Distance_(microns),Gray_Value
0.0000,4.0000
0.0650,3.8575
0.1300,8.6267
0.1950,7.1950
0.2600,4.8480
0.3250,8.3759
0.3900,1.4518
0.4550,4.7007
0.5200,3.0054
0.5850,4.0252
0.6500,4.8048
0.7150,1.1519
0.7800,2.7400
0.8450,4.7393
0.9100,4.8205
0.9750,8.7836
1.0400,5.2633
1.1050,4.0294
1.1700,6.0555
1.2350,17.5003
1.3000,4.0622
1.3650,1.7267
1.4300,6.2644
1.4950,11.7713
1.5600,17.0525
1.6250,31.6025
1.6900,40.0655
1.7550,49.3709
1.8200,44.4961
1.8850,33.7210
1.9500,22.0864
2.0150,7.8685
2.0800,9.5014
2.1450,3.1421
2.2100,4.8788
2.2750,2.9587
2.3400,3.6187
2.4050,6.4780
2.4700,3.2613
2.5350,6.7973
2.6000,3.4352
2.6650,2.0669
2.7300,1.7852
2.7950,1.7622
2.8600,3.5288
2.9250,7.4819
2.9900,6.2135
3.0550,5.2972
3.1200,5.0627
3.1850,6.5826
3.2500,11.1732
3.3150,3.5771
3.3800,9.0553
3.4450,5.0793
3.5100,8.9454
3.5750,6.1105
3.6400,3.6531
3.7050,2.6193
3.7700,3.7567
3.8350,5.6968
3.9000,2.6156
3.9650,3.8918
4.0300,3.4654
4.0950,5.1726
4.1600,5.3710
4.2250,2.6214
4.2900,3.7337
4.3550,7.2942
4.4200,5.7954
4.4850,1.4735
4.5500,2.7930
4.6150,1.1247
4.6800,6.2644
4.7450,7.9138
4.8100,4.4466
4.8750,2.5616
4.9400,3.1838
5.0050,0.5371
5.0700,1.0688
5.1350,2.5186
5.2000,3.5808
5.2650,0.9920
5.3300,1.3516
5.3950,3.3549
5.4600,0.3364
5.5250,4.6832
5.5900,9.7326
5.6550,6.5877
5.7200,0.8372
5.7850,5.7103
5.8500,8.6988
5.9150,6.3332
5.9800,4.0628
6.0450,7.9109
6.1100,7.4796
6.1750,1.5501
6.2400,1.1611
6.3050,6.3217
6.3700,2.2989
6.4350,1.7860
6.5000,4.1708
6.5650,11.2409
6.6300,1.6620
6.6950,3.7615
6.7600,5.8487
6.8250,11.6283
6.8900,13.2885
6.9550,8.2917
7.0200,5.9112
7.0850,3.4190
7.1500,5.4189
7.2150,8.3462
7.2800,1.2437
7.3450,3.2985
7.4100,3.0067
7.4750,4.6336
7.5400,4.9514
7.6050,3.5314
7.6700,3.6944
7.7350,3.7437
7.8000,3.8190
7.8650,5.6062
7.9300,3.3479
7.9950,4.9053
8.0600,5.6174
8.1250,5.9025
8.1900,3.1979
8.2550,3.5097
8.3200,3.2651
8.3850,0.7669
8.4500,6.2014
8.5150,6.6929
8.5800,6.0215
8.6450,6.3625
8.7100,8.5900
8.7750,4.7292
8.8400,2.9015
8.9050,2.8297
8.9700,2.0529
9.0350,2.7029
9.1000,1.4458
9.1650,4.7048
9.2300,2.4738
9.2950,3.7437
9.3600,2.3987
9.4250,5.1205
9.4900,0.2155
9.5550,4.8582
9.6200,1.8050
9.6850,4.0792
9.7500,3.8444
9.8150,2.9567
9.8800,3.3006
9.9450,9.0565
10.0100,11.4868
10.0750,5.6472
10.1400,5.4762
10.2050,5.4550
10.2700,4.8601
10.3350,8.8181
10.4000,5.7177
10.4650,6.8746
10.5300,5.2264
10.5950,4.6443
10.6600,10.5989
10.7250,3.3791
10.7900,1.5429
10.8550,8.5487
10.9200,5.3469
10.9850,4.9752
11.0500,5.7824
11.1150,6.7459
11.1800,4.7007
11.2450,1.4376
11.3100,2.5067
11.3750,1.9444
11.4400,4.0112
11.5050,5.8811
11.5700,1.3206
11.6350,0.9945
11.7000,3.6517
11.7650,4.0261
11.8300,3.3900
11.8950,3.5704
11.9600,4.5504
12.0250,9.3812
12.0900,6.0960
12.1550,5.6047
12.2200,3.5842
12.2850,4.4039
12.3500,6.9388
12.4150,7.1209
12.4800,2.1662
12.5450,6.3697
12.6100,1.6921
12.6750,6.8126
12.7400,4.6469
12.8050,3.2288
12.8700,7.8180
12.9350,4.9235
13.0000,1.3176
13.0650,2.3166
13.1300,2.6622
13.1950,5.8433
13.2600,5.0662
13.3250,7.5689
13.3900,5.3734
13.4550,8.5389
13.5200,6.0723
13.5850,5.5215
13.6500,8.1492
13.7150,4.8252
13.7800,6.8766
13.8450,5.9644
13.9100,5.5394
13.9750,6.2538
